Word1,Word2,FeatureCombo1,FeatureCombo2,FeatureMatch
easygoing,stingy,social-positive,social-negative,ConceptualMatchingOnly
easygoing,infuriating,social-positive,social-negative,ConceptualMatchingOnly
easygoing,hateful,social-positive,social-negative,ConceptualMatchingOnly
carefree,insulting,social-positive,social-negative,ConceptualMatchingOnly
carefree,greedy,social-positive,social-negative,ConceptualMatchingOnly
carefree,grumpy,social-positive,social-negative,ConceptualMatchingOnly
carefree,heartbroken,social-positive,social-negative,ConceptualMatchingOnly
carefree,racist,social-positive,social-negative,ConceptualMatchingOnly
carefree,dreaded,social-positive,social-negative,ConceptualMatchingOnly
carefree,humiliating,social-positive,social-negative,ConceptualMatchingOnly
carefree,stingy,social-positive,social-negative,ConceptualMatchingOnly
carefree,infuriating,social-positive,social-negative,ConceptualMatchingOnly
carefree,hateful,social-positive,social-negative,ConceptualMatchingOnly
hilarious,insulting,social-positive,social-negative,ConceptualMatchingOnly
hilarious,greedy,social-positive,social-negative,ConceptualMatchingOnly
hilarious,grumpy,social-positive,social-negative,ConceptualMatchingOnly
hilarious,heartbroken,social-positive,social-negative,ConceptualMatchingOnly
hilarious,racist,social-positive,social-negative,ConceptualMatchingOnly
hilarious,dreaded,social-positive,social-negative,ConceptualMatchingOnly
hilarious,humiliating,social-positive,social-negative,ConceptualMatchingOnly
hilarious,stingy,social-positive,social-negative,ConceptualMatchingOnly
hilarious,infuriating,social-positive,social-negative,ConceptualMatchingOnly
hilarious,hateful,social-positive,social-negative,ConceptualMatchingOnly
selfless,insulting,social-positive,social-negative,ConceptualMatchingOnly
selfless,greedy,social-positive,social-negative,ConceptualMatchingOnly
selfless,grumpy,social-positive,social-negative,ConceptualMatchingOnly
selfless,heartbroken,social-positive,social-negative,ConceptualMatchingOnly
selfless,racist,social-positive,social-negative,ConceptualMatchingOnly
selfless,dreaded,social-positive,social-negative,ConceptualMatchingOnly
selfless,humiliating,social-positive,social-negative,ConceptualMatchingOnly
selfless,stingy,social-positive,social-negative,ConceptualMatchingOnly
selfless,infuriating,social-positive,social-negative,ConceptualMatchingOnly
selfless,hateful,social-positive,social-negative,ConceptualMatchingOnly
dependable,insulting,social-positive,social-negative,ConceptualMatchingOnly
dependable,greedy,social-positive,social-negative,ConceptualMatchingOnly
dependable,grumpy,social-positive,social-negative,ConceptualMatchingOnly
dependable,heartbroken,social-positive,social-negative,ConceptualMatchingOnly
dependable,racist,social-positive,social-negative,ConceptualMatchingOnly
dependable,dreaded,social-positive,social-negative,ConceptualMatchingOnly
dependable,humiliating,social-positive,social-negative,ConceptualMatchingOnly
dependable,stingy,social-positive,social-negative,ConceptualMatchingOnly
dependable,infuriating,social-positive,social-negative,ConceptualMatchingOnly
dependable,hateful,social-positive,social-negative,ConceptualMatchingOnly
courageous,insulting,social-positive,social-negative,ConceptualMatchingOnly
courageous,greedy,social-positive,social-negative,ConceptualMatchingOnly
courageous,grumpy,social-positive,social-negative,ConceptualMatchingOnly
courageous,heartbroken,social-positive,social-negative,ConceptualMatchingOnly
courageous,racist,social-positive,social-negative,ConceptualMatchingOnly
courageous,dreaded,social-positive,social-negative,ConceptualMatchingOnly
courageous,humiliating,social-positive,social-negative,ConceptualMatchingOnly
courageous,stingy,social-positive,social-negative,ConceptualMatchingOnly
courageous,infuriating,social-positive,social-negative,ConceptualMatchingOnly
courageous,hateful,social-positive,social-negative,ConceptualMatchingOnly
witty,insulting,social-positive,social-negative,ConceptualMatchingOnly
witty,greedy,social-positive,social-negative,ConceptualMatchingOnly
witty,grumpy,social-positive,social-negative,ConceptualMatchingOnly
witty,heartbroken,social-positive,social-negative,ConceptualMatchingOnly
witty,racist,social-positive,social-negative,ConceptualMatchingOnly
witty,dreaded,social-positive,social-negative,ConceptualMatchingOnly
witty,humiliating,social-positive,social-negative,ConceptualMatchingOnly
witty,stingy,social-positive,social-negative,ConceptualMatchingOnly
witty,infuriating,social-positive,social-negative,ConceptualMatchingOnly
witty,hateful,social-positive,social-negative,ConceptualMatchingOnly
