Word1,Word2,FeatureCombo1,FeatureCombo2,FeatureMatch
grief,shame,abstract-negative,abstract-negative,MaxMatch
grief,envy,abstract-negative,abstract-negative,MaxMatch
resentment,failure,abstract-negative,abstract-negative,MaxMatch
resentment,shame,abstract-negative,abstract-negative,MaxMatch
resentment,envy,abstract-negative,abstract-negative,MaxMatch
failure,shame,abstract-negative,abstract-negative,MaxMatch
failure,envy,abstract-negative,abstract-negative,MaxMatch
shame,envy,abstract-negative,abstract-negative,MaxMatch
sunshine,laughter,concrete-positive,concrete-positive,MaxMatch
sunshine,flowers,concrete-positive,concrete-positive,MaxMatch
sunshine,music,concrete-positive,concrete-positive,MaxMatch
sunshine,beach,concrete-positive,concrete-positive,MaxMatch
sunshine,hug,concrete-positive,concrete-positive,MaxMatch
sunshine,home,concrete-positive,concrete-positive,MaxMatch
sunshine,rain,concrete-positive,concrete-positive,MaxMatch
sunshine,chocolate,concrete-positive,concrete-positive,MaxMatch
sunshine,fireplace,concrete-positive,concrete-positive,MaxMatch
laughter,flowers,concrete-positive,concrete-positive,MaxMatch
laughter,music,concrete-positive,concrete-positive,MaxMatch
laughter,beach,concrete-positive,concrete-positive,MaxMatch
laughter,hug,concrete-positive,concrete-positive,MaxMatch
laughter,home,concrete-positive,concrete-positive,MaxMatch
laughter,rain,concrete-positive,concrete-positive,MaxMatch
laughter,chocolate,concrete-positive,concrete-positive,MaxMatch
laughter,fireplace,concrete-positive,concrete-positive,MaxMatch
flowers,music,concrete-positive,concrete-positive,MaxMatch
flowers,beach,concrete-positive,concrete-positive,MaxMatch
flowers,hug,concrete-positive,concrete-positive,MaxMatch
flowers,home,concrete-positive,concrete-positive,MaxMatch
flowers,rain,concrete-positive,concrete-positive,MaxMatch
flowers,chocolate,concrete-positive,concrete-positive,MaxMatch
flowers,fireplace,concrete-positive,concrete-positive,MaxMatch
music,beach,concrete-positive,concrete-positive,MaxMatch
music,hug,concrete-positive,concrete-positive,MaxMatch
music,home,concrete-positive,concrete-positive,MaxMatch
music,rain,concrete-positive,concrete-positive,MaxMatch
music,chocolate,concrete-positive,concrete-positive,MaxMatch
music,fireplace,concrete-positive,concrete-positive,MaxMatch
beach,hug,concrete-positive,concrete-positive,MaxMatch
beach,home,concrete-positive,concrete-positive,MaxMatch
beach,rain,concrete-positive,concrete-positive,MaxMatch
beach,chocolate,concrete-positive,concrete-positive,MaxMatch
beach,fireplace,concrete-positive,concrete-positive,MaxMatch
hug,home,concrete-positive,concrete-positive,MaxMatch
hug,rain,concrete-positive,concrete-positive,MaxMatch
hug,chocolate,concrete-positive,concrete-positive,MaxMatch
hug,fireplace,concrete-positive,concrete-positive,MaxMatch
home,rain,concrete-positive,concrete-positive,MaxMatch
home,chocolate,concrete-positive,concrete-positive,MaxMatch
home,fireplace,concrete-positive,concrete-positive,MaxMatch
rain,chocolate,concrete-positive,concrete-positive,MaxMatch
rain,fireplace,concrete-positive,concrete-positive,MaxMatch
chocolate,fireplace,concrete-positive,concrete-positive,MaxMatch
love,hope,abstract-positive,abstract-positive,MaxMatch
love,joy,abstract-positive,abstract-positive,MaxMatch
love,peace,abstract-positive,abstract-positive,MaxMatch
love,freedom,abstract-positive,abstract-positive,MaxMatch
love,kindness,abstract-positive,abstract-positive,MaxMatch
love,happiness,abstract-positive,abstract-positive,MaxMatch
love,compassion,abstract-positive,abstract-positive,MaxMatch
love,gratitude,abstract-positive,abstract-positive,MaxMatch
love,inspiration,abstract-positive,abstract-positive,MaxMatch
hope,joy,abstract-positive,abstract-positive,MaxMatch
hope,peace,abstract-positive,abstract-positive,MaxMatch
hope,freedom,abstract-positive,abstract-positive,MaxMatch
hope,kindness,abstract-positive,abstract-positive,MaxMatch
hope,happiness,abstract-positive,abstract-positive,MaxMatch
hope,compassion,abstract-positive,abstract-positive,MaxMatch
hope,gratitude,abstract-positive,abstract-positive,MaxMatch
hope,inspiration,abstract-positive,abstract-positive,MaxMatch
joy,peace,abstract-positive,abstract-positive,MaxMatch
joy,freedom,abstract-positive,abstract-positive,MaxMatch
joy,kindness,abstract-positive,abstract-positive,MaxMatch
joy,happiness,abstract-positive,abstract-positive,MaxMatch
joy,compassion,abstract-positive,abstract-positive,MaxMatch
joy,gratitude,abstract-positive,abstract-positive,MaxMatch
joy,inspiration,abstract-positive,abstract-positive,MaxMatch
peace,freedom,abstract-positive,abstract-positive,MaxMatch
peace,kindness,abstract-positive,abstract-positive,MaxMatch
peace,happiness,abstract-positive,abstract-positive,MaxMatch
peace,compassion,abstract-positive,abstract-positive,MaxMatch
peace,gratitude,abstract-positive,abstract-positive,MaxMatch
peace,inspiration,abstract-positive,abstract-positive,MaxMatch
freedom,kindness,abstract-positive,abstract-positive,MaxMatch
freedom,happiness,abstract-positive,abstract-positive,MaxMatch
freedom,compassion,abstract-positive,abstract-positive,MaxMatch
freedom,gratitude,abstract-positive,abstract-positive,MaxMatch
freedom,inspiration,abstract-positive,abstract-positive,MaxMatch
kindness,happiness,abstract-positive,abstract-positive,MaxMatch
kindness,compassion,abstract-positive,abstract-positive,MaxMatch
kindness,gratitude,abstract-positive,abstract-positive,MaxMatch
kindness,inspiration,abstract-positive,abstract-positive,MaxMatch
happiness,compassion,abstract-positive,abstract-positive,MaxMatch
happiness,gratitude,abstract-positive,abstract-positive,MaxMatch
happiness,inspiration,abstract-positive,abstract-positive,MaxMatch
compassion,gratitude,abstract-positive,abstract-positive,MaxMatch
compassion,inspiration,abstract-positive,abstract-positive,MaxMatch
gratitude,inspiration,abstract-positive,abstract-positive,MaxMatch
smoke,rot,concrete-negative,concrete-negative,MaxMatch
smoke,mud,concrete-negative,concrete-negative,MaxMatch
smoke,vomit,concrete-negative,concrete-negative,MaxMatch
smoke,garbage,concrete-negative,concrete-negative,MaxMatch
smoke,rust,concrete-negative,concrete-negative,MaxMatch
smoke,mold,concrete-negative,concrete-negative,MaxMatch
smoke,injury,concrete-negative,concrete-negative,MaxMatch
smoke,stench,concrete-negative,concrete-negative,MaxMatch
smoke,filth,concrete-negative,concrete-negative,MaxMatch
rot,mud,concrete-negative,concrete-negative,MaxMatch
rot,vomit,concrete-negative,concrete-negative,MaxMatch
rot,garbage,concrete-negative,concrete-negative,MaxMatch
rot,rust,concrete-negative,concrete-negative,MaxMatch
rot,mold,concrete-negative,concrete-negative,MaxMatch
rot,injury,concrete-negative,concrete-negative,MaxMatch
rot,stench,concrete-negative,concrete-negative,MaxMatch
rot,filth,concrete-negative,concrete-negative,MaxMatch
mud,vomit,concrete-negative,concrete-negative,MaxMatch
mud,garbage,concrete-negative,concrete-negative,MaxMatch
mud,rust,concrete-negative,concrete-negative,MaxMatch
mud,mold,concrete-negative,concrete-negative,MaxMatch
mud,injury,concrete-negative,concrete-negative,MaxMatch
mud,stench,concrete-negative,concrete-negative,MaxMatch
mud,filth,concrete-negative,concrete-negative,MaxMatch
vomit,garbage,concrete-negative,concrete-negative,MaxMatch
vomit,rust,concrete-negative,concrete-negative,MaxMatch
vomit,mold,concrete-negative,concrete-negative,MaxMatch
vomit,injury,concrete-negative,concrete-negative,MaxMatch
vomit,stench,concrete-negative,concrete-negative,MaxMatch
vomit,filth,concrete-negative,concrete-negative,MaxMatch
garbage,rust,concrete-negative,concrete-negative,MaxMatch
garbage,mold,concrete-negative,concrete-negative,MaxMatch
garbage,injury,concrete-negative,concrete-negative,MaxMatch
garbage,stench,concrete-negative,concrete-negative,MaxMatch
garbage,filth,concrete-negative,concrete-negative,MaxMatch
rust,mold,concrete-negative,concrete-negative,MaxMatch
rust,injury,concrete-negative,concrete-negative,MaxMatch
rust,stench,concrete-negative,concrete-negative,MaxMatch
rust,filth,concrete-negative,concrete-negative,MaxMatch
mold,injury,concrete-negative,concrete-negative,MaxMatch
mold,stench,concrete-negative,concrete-negative,MaxMatch
mold,filth,concrete-negative,concrete-negative,MaxMatch
injury,stench,concrete-negative,concrete-negative,MaxMatch
injury,filth,concrete-negative,concrete-negative,MaxMatch
stench,filth,concrete-negative,concrete-negative,MaxMatch
