Word1,Word2,FeatureCombo1,FeatureCombo2,FeatureMatch
heartless,blooming,abstract-negative,concrete-positive,MaxMismatch
heartless,orange,abstract-negative,concrete-positive,MaxMismatch
heartless,starry,abstract-negative,concrete-positive,MaxMismatch
heartless,pregnant,abstract-negative,concrete-positive,MaxMismatch
heartless,handmade,abstract-negative,concrete-positive,MaxMismatch
sexist,sunny,abstract-negative,concrete-positive,MaxMismatch
sexist,lilac,abstract-negative,concrete-positive,MaxMismatch
sexist,human,abstract-negative,concrete-positive,MaxMismatch
sexist,female,abstract-negative,concrete-positive,MaxMismatch
sexist,newborn,abstract-negative,concrete-positive,MaxMismatch
sexist,blooming,abstract-negative,concrete-positive,MaxMismatch
sexist,orange,abstract-negative,concrete-positive,MaxMismatch
sexist,starry,abstract-negative,concrete-positive,MaxMismatch
sexist,pregnant,abstract-negative,concrete-positive,MaxMismatch
sexist,handmade,abstract-negative,concrete-positive,MaxMismatch
crappy,sunny,abstract-negative,concrete-positive,MaxMismatch
crappy,lilac,abstract-negative,concrete-positive,MaxMismatch
crappy,human,abstract-negative,concrete-positive,MaxMismatch
crappy,female,abstract-negative,concrete-positive,MaxMismatch
crappy,newborn,abstract-negative,concrete-positive,MaxMismatch
crappy,blooming,abstract-negative,concrete-positive,MaxMismatch
crappy,orange,abstract-negative,concrete-positive,MaxMismatch
crappy,starry,abstract-negative,concrete-positive,MaxMismatch
crappy,pregnant,abstract-negative,concrete-positive,MaxMismatch
crappy,handmade,abstract-negative,concrete-positive,MaxMismatch
stupid,sunny,abstract-negative,concrete-positive,MaxMismatch
stupid,lilac,abstract-negative,concrete-positive,MaxMismatch
stupid,human,abstract-negative,concrete-positive,MaxMismatch
stupid,female,abstract-negative,concrete-positive,MaxMismatch
stupid,newborn,abstract-negative,concrete-positive,MaxMismatch
stupid,blooming,abstract-negative,concrete-positive,MaxMismatch
stupid,orange,abstract-negative,concrete-positive,MaxMismatch
stupid,starry,abstract-negative,concrete-positive,MaxMismatch
stupid,pregnant,abstract-negative,concrete-positive,MaxMismatch
stupid,handmade,abstract-negative,concrete-positive,MaxMismatch
sinful,sunny,abstract-negative,concrete-positive,MaxMismatch
sinful,lilac,abstract-negative,concrete-positive,MaxMismatch
sinful,human,abstract-negative,concrete-positive,MaxMismatch
sinful,female,abstract-negative,concrete-positive,MaxMismatch
sinful,newborn,abstract-negative,concrete-positive,MaxMismatch
sinful,blooming,abstract-negative,concrete-positive,MaxMismatch
sinful,orange,abstract-negative,concrete-positive,MaxMismatch
sinful,starry,abstract-negative,concrete-positive,MaxMismatch
sinful,pregnant,abstract-negative,concrete-positive,MaxMismatch
sinful,handmade,abstract-negative,concrete-positive,MaxMismatch
disloyal,sunny,abstract-negative,concrete-positive,MaxMismatch
disloyal,lilac,abstract-negative,concrete-positive,MaxMismatch
disloyal,human,abstract-negative,concrete-positive,MaxMismatch
disloyal,female,abstract-negative,concrete-positive,MaxMismatch
disloyal,newborn,abstract-negative,concrete-positive,MaxMismatch
disloyal,blooming,abstract-negative,concrete-positive,MaxMismatch
disloyal,orange,abstract-negative,concrete-positive,MaxMismatch
disloyal,starry,abstract-negative,concrete-positive,MaxMismatch
disloyal,pregnant,abstract-negative,concrete-positive,MaxMismatch
disloyal,handmade,abstract-negative,concrete-positive,MaxMismatch
honest,toothless,abstract-positive,concrete-negative,MaxMismatch
honest,headless,abstract-positive,concrete-negative,MaxMismatch
honest,bloodshot,abstract-positive,concrete-negative,MaxMismatch
honest,rusted,abstract-positive,concrete-negative,MaxMismatch
honest,thorny,abstract-positive,concrete-negative,MaxMismatch
honest,hairy,abstract-positive,concrete-negative,MaxMismatch
honest,dirty,abstract-positive,concrete-negative,MaxMismatch
honest,wrinkled,abstract-positive,concrete-negative,MaxMismatch
honest,freezing,abstract-positive,concrete-negative,MaxMismatch
honest,bloody,abstract-positive,concrete-negative,MaxMismatch
lovable,toothless,abstract-positive,concrete-negative,MaxMismatch
lovable,headless,abstract-positive,concrete-negative,MaxMismatch
lovable,bloodshot,abstract-positive,concrete-negative,MaxMismatch
lovable,rusted,abstract-positive,concrete-negative,MaxMismatch
lovable,thorny,abstract-positive,concrete-negative,MaxMismatch
lovable,hairy,abstract-positive,concrete-negative,MaxMismatch
lovable,dirty,abstract-positive,concrete-negative,MaxMismatch
lovable,wrinkled,abstract-positive,concrete-negative,MaxMismatch
lovable,freezing,abstract-positive,concrete-negative,MaxMismatch
lovable,bloody,abstract-positive,concrete-negative,MaxMismatch
thankful,toothless,abstract-positive,concrete-negative,MaxMismatch
thankful,headless,abstract-positive,concrete-negative,MaxMismatch
thankful,bloodshot,abstract-positive,concrete-negative,MaxMismatch
thankful,rusted,abstract-positive,concrete-negative,MaxMismatch
thankful,thorny,abstract-positive,concrete-negative,MaxMismatch
thankful,hairy,abstract-positive,concrete-negative,MaxMismatch
thankful,dirty,abstract-positive,concrete-negative,MaxMismatch
thankful,wrinkled,abstract-positive,concrete-negative,MaxMismatch
thankful,freezing,abstract-positive,concrete-negative,MaxMismatch
thankful,bloody,abstract-positive,concrete-negative,MaxMismatch
splendid,toothless,abstract-positive,concrete-negative,MaxMismatch
splendid,headless,abstract-positive,concrete-negative,MaxMismatch
splendid,bloodshot,abstract-positive,concrete-negative,MaxMismatch
splendid,rusted,abstract-positive,concrete-negative,MaxMismatch
splendid,thorny,abstract-positive,concrete-negative,MaxMismatch
splendid,hairy,abstract-positive,concrete-negative,MaxMismatch
splendid,dirty,abstract-positive,concrete-negative,MaxMismatch
splendid,wrinkled,abstract-positive,concrete-negative,MaxMismatch
splendid,freezing,abstract-positive,concrete-negative,MaxMismatch
splendid,bloody,abstract-positive,concrete-negative,MaxMismatch
possible,toothless,abstract-positive,concrete-negative,MaxMismatch
possible,headless,abstract-positive,concrete-negative,MaxMismatch
possible,bloodshot,abstract-positive,concrete-negative,MaxMismatch
possible,rusted,abstract-positive,concrete-negative,MaxMismatch
possible,thorny,abstract-positive,concrete-negative,MaxMismatch
possible,hairy,abstract-positive,concrete-negative,MaxMismatch
possible,dirty,abstract-positive,concrete-negative,MaxMismatch
possible,wrinkled,abstract-positive,concrete-negative,MaxMismatch
possible,freezing,abstract-positive,concrete-negative,MaxMismatch
possible,bloody,abstract-positive,concrete-negative,MaxMismatch
sensible,toothless,abstract-positive,concrete-negative,MaxMismatch
sensible,headless,abstract-positive,concrete-negative,MaxMismatch
sensible,bloodshot,abstract-positive,concrete-negative,MaxMismatch
sensible,rusted,abstract-positive,concrete-negative,MaxMismatch
sensible,thorny,abstract-positive,concrete-negative,MaxMismatch
sensible,hairy,abstract-positive,concrete-negative,MaxMismatch
sensible,dirty,abstract-positive,concrete-negative,MaxMismatch
sensible,wrinkled,abstract-positive,concrete-negative,MaxMismatch
sensible,freezing,abstract-positive,concrete-negative,MaxMismatch
sensible,bloody,abstract-positive,concrete-negative,MaxMismatch
mindful,toothless,abstract-positive,concrete-negative,MaxMismatch
mindful,headless,abstract-positive,concrete-negative,MaxMismatch
mindful,bloodshot,abstract-positive,concrete-negative,MaxMismatch
mindful,rusted,abstract-positive,concrete-negative,MaxMismatch
mindful,thorny,abstract-positive,concrete-negative,MaxMismatch
mindful,hairy,abstract-positive,concrete-negative,MaxMismatch
mindful,dirty,abstract-positive,concrete-negative,MaxMismatch
mindful,wrinkled,abstract-positive,concrete-negative,MaxMismatch
mindful,freezing,abstract-positive,concrete-negative,MaxMismatch
mindful,bloody,abstract-positive,concrete-negative,MaxMismatch
pleasant,toothless,abstract-positive,concrete-negative,MaxMismatch
pleasant,headless,abstract-positive,concrete-negative,MaxMismatch
pleasant,bloodshot,abstract-positive,concrete-negative,MaxMismatch
pleasant,rusted,abstract-positive,concrete-negative,MaxMismatch
pleasant,thorny,abstract-positive,concrete-negative,MaxMismatch
pleasant,hairy,abstract-positive,concrete-negative,MaxMismatch
pleasant,dirty,abstract-positive,concrete-negative,MaxMismatch
pleasant,wrinkled,abstract-positive,concrete-negative,MaxMismatch
pleasant,freezing,abstract-positive,concrete-negative,MaxMismatch
pleasant,bloody,abstract-positive,concrete-negative,MaxMismatch
helpful,toothless,abstract-positive,concrete-negative,MaxMismatch
helpful,headless,abstract-positive,concrete-negative,MaxMismatch
helpful,bloodshot,abstract-positive,concrete-negative,MaxMismatch
helpful,rusted,abstract-positive,concrete-negative,MaxMismatch
helpful,thorny,abstract-positive,concrete-negative,MaxMismatch
helpful,hairy,abstract-positive,concrete-negative,MaxMismatch
helpful,dirty,abstract-positive,concrete-negative,MaxMismatch
helpful,wrinkled,abstract-positive,concrete-negative,MaxMismatch
helpful,freezing,abstract-positive,concrete-negative,MaxMismatch
helpful,bloody,abstract-positive,concrete-negative,MaxMismatch
divine,toothless,abstract-positive,concrete-negative,MaxMismatch
divine,headless,abstract-positive,concrete-negative,MaxMismatch
divine,bloodshot,abstract-positive,concrete-negative,MaxMismatch
divine,rusted,abstract-positive,concrete-negative,MaxMismatch
divine,thorny,abstract-positive,concrete-negative,MaxMismatch
divine,hairy,abstract-positive,concrete-negative,MaxMismatch
divine,dirty,abstract-positive,concrete-negative,MaxMismatch
divine,wrinkled,abstract-positive,concrete-negative,MaxMismatch
divine,freezing,abstract-positive,concrete-negative,MaxMismatch
divine,bloody,abstract-positive,concrete-negative,MaxMismatch
