Word1,Word2,FeatureCombo1,FeatureCombo2,FeatureMatch
smelly,carefree,physical-negative,social-positive,MaxMismatch
smelly,hilarious,physical-negative,social-positive,MaxMismatch
smelly,selfless,physical-negative,social-positive,MaxMismatch
smelly,dependable,physical-negative,social-positive,MaxMismatch
smelly,courageous,physical-negative,social-positive,MaxMismatch
smelly,witty,physical-negative,social-positive,MaxMismatch
fluffy,insulting,physical-positive,social-negative,MaxMismatch
fluffy,greedy,physical-positive,social-negative,MaxMismatch
fluffy,grumpy,physical-positive,social-negative,MaxMismatch
fluffy,heartbroken,physical-positive,social-negative,MaxMismatch
fluffy,racist,physical-positive,social-negative,MaxMismatch
fluffy,dreaded,physical-positive,social-negative,MaxMismatch
fluffy,humiliating,physical-positive,social-negative,MaxMismatch
fluffy,stingy,physical-positive,social-negative,MaxMismatch
fluffy,infuriating,physical-positive,social-negative,MaxMismatch
fluffy,hateful,physical-positive,social-negative,MaxMismatch
sunny,insulting,physical-positive,social-negative,MaxMismatch
sunny,greedy,physical-positive,social-negative,MaxMismatch
sunny,grumpy,physical-positive,social-negative,MaxMismatch
sunny,heartbroken,physical-positive,social-negative,MaxMismatch
sunny,racist,physical-positive,social-negative,MaxMismatch
sunny,dreaded,physical-positive,social-negative,MaxMismatch
sunny,humiliating,physical-positive,social-negative,MaxMismatch
sunny,stingy,physical-positive,social-negative,MaxMismatch
sunny,infuriating,physical-positive,social-negative,MaxMismatch
sunny,hateful,physical-positive,social-negative,MaxMismatch
blooming,insulting,physical-positive,social-negative,MaxMismatch
blooming,greedy,physical-positive,social-negative,MaxMismatch
blooming,grumpy,physical-positive,social-negative,MaxMismatch
blooming,heartbroken,physical-positive,social-negative,MaxMismatch
blooming,racist,physical-positive,social-negative,MaxMismatch
blooming,dreaded,physical-positive,social-negative,MaxMismatch
blooming,humiliating,physical-positive,social-negative,MaxMismatch
blooming,stingy,physical-positive,social-negative,MaxMismatch
blooming,infuriating,physical-positive,social-negative,MaxMismatch
blooming,hateful,physical-positive,social-negative,MaxMismatch
floral,insulting,physical-positive,social-negative,MaxMismatch
floral,greedy,physical-positive,social-negative,MaxMismatch
floral,grumpy,physical-positive,social-negative,MaxMismatch
floral,heartbroken,physical-positive,social-negative,MaxMismatch
floral,racist,physical-positive,social-negative,MaxMismatch
floral,dreaded,physical-positive,social-negative,MaxMismatch
floral,humiliating,physical-positive,social-negative,MaxMismatch
floral,stingy,physical-positive,social-negative,MaxMismatch
floral,infuriating,physical-positive,social-negative,MaxMismatch
floral,hateful,physical-positive,social-negative,MaxMismatch
oceanic,insulting,physical-positive,social-negative,MaxMismatch
oceanic,greedy,physical-positive,social-negative,MaxMismatch
oceanic,grumpy,physical-positive,social-negative,MaxMismatch
oceanic,heartbroken,physical-positive,social-negative,MaxMismatch
oceanic,racist,physical-positive,social-negative,MaxMismatch
oceanic,dreaded,physical-positive,social-negative,MaxMismatch
oceanic,humiliating,physical-positive,social-negative,MaxMismatch
oceanic,stingy,physical-positive,social-negative,MaxMismatch
oceanic,infuriating,physical-positive,social-negative,MaxMismatch
oceanic,hateful,physical-positive,social-negative,MaxMismatch
decorative,insulting,physical-positive,social-negative,MaxMismatch
decorative,greedy,physical-positive,social-negative,MaxMismatch
decorative,grumpy,physical-positive,social-negative,MaxMismatch
decorative,heartbroken,physical-positive,social-negative,MaxMismatch
decorative,racist,physical-positive,social-negative,MaxMismatch
decorative,dreaded,physical-positive,social-negative,MaxMismatch
decorative,humiliating,physical-positive,social-negative,MaxMismatch
decorative,stingy,physical-positive,social-negative,MaxMismatch
decorative,infuriating,physical-positive,social-negative,MaxMismatch
decorative,hateful,physical-positive,social-negative,MaxMismatch
nutritious,insulting,physical-positive,social-negative,MaxMismatch
nutritious,greedy,physical-positive,social-negative,MaxMismatch
nutritious,grumpy,physical-positive,social-negative,MaxMismatch
nutritious,heartbroken,physical-positive,social-negative,MaxMismatch
nutritious,racist,physical-positive,social-negative,MaxMismatch
nutritious,dreaded,physical-positive,social-negative,MaxMismatch
nutritious,humiliating,physical-positive,social-negative,MaxMismatch
nutritious,stingy,physical-positive,social-negative,MaxMismatch
nutritious,infuriating,physical-positive,social-negative,MaxMismatch
nutritious,hateful,physical-positive,social-negative,MaxMismatch
homemade,insulting,physical-positive,social-negative,MaxMismatch
homemade,greedy,physical-positive,social-negative,MaxMismatch
homemade,grumpy,physical-positive,social-negative,MaxMismatch
homemade,heartbroken,physical-positive,social-negative,MaxMismatch
homemade,racist,physical-positive,social-negative,MaxMismatch
homemade,dreaded,physical-positive,social-negative,MaxMismatch
homemade,humiliating,physical-positive,social-negative,MaxMismatch
homemade,stingy,physical-positive,social-negative,MaxMismatch
homemade,infuriating,physical-positive,social-negative,MaxMismatch
homemade,hateful,physical-positive,social-negative,MaxMismatch
radiant,insulting,physical-positive,social-negative,MaxMismatch
radiant,greedy,physical-positive,social-negative,MaxMismatch
radiant,grumpy,physical-positive,social-negative,MaxMismatch
radiant,heartbroken,physical-positive,social-negative,MaxMismatch
radiant,racist,physical-positive,social-negative,MaxMismatch
radiant,dreaded,physical-positive,social-negative,MaxMismatch
radiant,humiliating,physical-positive,social-negative,MaxMismatch
radiant,stingy,physical-positive,social-negative,MaxMismatch
radiant,infuriating,physical-positive,social-negative,MaxMismatch
radiant,hateful,physical-positive,social-negative,MaxMismatch
newborn,insulting,physical-positive,social-negative,MaxMismatch
newborn,greedy,physical-positive,social-negative,MaxMismatch
newborn,grumpy,physical-positive,social-negative,MaxMismatch
newborn,heartbroken,physical-positive,social-negative,MaxMismatch
newborn,racist,physical-positive,social-negative,MaxMismatch
newborn,dreaded,physical-positive,social-negative,MaxMismatch
newborn,humiliating,physical-positive,social-negative,MaxMismatch
newborn,stingy,physical-positive,social-negative,MaxMismatch
newborn,infuriating,physical-positive,social-negative,MaxMismatch
newborn,hateful,physical-positive,social-negative,MaxMismatch
