"","ID.Ibex","Response","FeatureMatch","Word1","Word2","WordPair"
"42","677f08ec6e5c69e32cf8e4a2","0","MaxMatch","headless","freezing","headless-freezing"
"43","677f08ec6e5c69e32cf8e4a2","0","MaxMismatch","splendid","hairy","splendid-hairy"
"44","677f08ec6e5c69e32cf8e4a2","0","ConceptualMatchingOnly","sinful","thankful","sinful-thankful"
"45","677f08ec6e5c69e32cf8e4a2","0","MaxMatch","lovable","possible","lovable-possible"
"46","677f08ec6e5c69e32cf8e4a2","0","ValenceMatchingOnly","female","helpful","female-helpful"
"47","677f08ec6e5c69e32cf8e4a2","99","SelfPair","wrinkled","wrinkled","wrinkled-wrinkled"
"48","677f08ec6e5c69e32cf8e4a2","0","ConceptualMatchingOnly","blooming","freezing","blooming-freezing"
"49","677f08ec6e5c69e32cf8e4a2","0","ConceptualMatchingOnly","disloyal","sensible","disloyal-sensible"
"50","677f08ec6e5c69e32cf8e4a2","99","SelfPair","honest","honest","honest-honest"
"51","67e8aa454848956e5e32c19d","60","ValenceMatchingOnly","worthless","thorny","worthless-thorny"
"52","67e8aa454848956e5e32c19d","0","MaxMismatch","lovable","thorny","lovable-thorny"
"53","67e8aa454848956e5e32c19d","82","MaxMatch","worthless","awful","worthless-awful"
"54","67e8aa454848956e5e32c19d","99","SelfPair","worthless","worthless","worthless-worthless"
"55","67e8aa454848956e5e32c19d","0","MaxMismatch","helpful","toothless","helpful-toothless"
"56","67e8aa454848956e5e32c19d","3","ValenceMatchingOnly","female","helpful","female-helpful"
"57","67e8aa454848956e5e32c19d","0","ConceptualMatchingOnly","sexist","mindful","sexist-mindful"
"58","67e8aa454848956e5e32c19d","99","SelfPair","handmade","handmade","handmade-handmade"
"59","67e8aa454848956e5e32c19d","0","ValenceMatchingOnly","sinful","rusted","sinful-rusted"
"60","67e8aa454848956e5e32c19d","99","SelfPair","female","female","female-female"
"61","67e8aa454848956e5e32c19d","0","MaxMatch","headless","freezing","headless-freezing"
"62","67e8aa454848956e5e32c19d","0","ConceptualMatchingOnly","pregnant","bloodshot","pregnant-bloodshot"
"63","67e8aa454848956e5e32c19d","99","SelfPair","honest","honest","honest-honest"
"64","67e8aa454848956e5e32c19d","0","MaxMismatch","heartless","starry","heartless-starry"
"65","67e8aa454848956e5e32c19d","0","ValenceMatchingOnly","soulless","wrinkled","soulless-wrinkled"
"66","67e8aa454848956e5e32c19d","3","MaxMatch","lovable","possible","lovable-possible"
"67","67e8aa454848956e5e32c19d","99","SelfPair","disloyal","disloyal","disloyal-disloyal"
"68","67e8aa454848956e5e32c19d","0","MaxMismatch","soulless","blooming","soulless-blooming"
"69","67e8aa454848956e5e32c19d","0","MaxMismatch","stupid","female","stupid-female"
"70","67e8aa454848956e5e32c19d","99","SelfPair","wrinkled","wrinkled","wrinkled-wrinkled"
"71","67e8aa454848956e5e32c19d","0","MaxMatch","rusted","wrinkled","rusted-wrinkled"
"72","67e8aa454848956e5e32c19d","99","SelfPair","sexist","sexist","sexist-sexist"
"73","67e8aa454848956e5e32c19d","0","ValenceMatchingOnly","lilac","honest","lilac-honest"
"74","67e8aa454848956e5e32c19d","0","MaxMatch","blooming","orange","blooming-orange"
"75","67e8aa454848956e5e32c19d","0","ConceptualMatchingOnly","lilac","hairy","lilac-hairy"
"76","67e8aa454848956e5e32c19d","0","MaxMismatch","evil","pregnant","evil-pregnant"
"77","67e8aa454848956e5e32c19d","0","ValenceMatchingOnly","disloyal","toothless","disloyal-toothless"
"78","67e8aa454848956e5e32c19d","0","MaxMismatch","sexist","newborn","sexist-newborn"
"79","67e8aa454848956e5e32c19d","0","ConceptualMatchingOnly","sinful","thankful","sinful-thankful"
"80","67e8aa454848956e5e32c19d","0","MaxMatch","newborn","handmade","newborn-handmade"
"81","67e8aa454848956e5e32c19d","0","ConceptualMatchingOnly","crappy","divine","crappy-divine"
"82","67e8aa454848956e5e32c19d","99","SelfPair","hairy","hairy","hairy-hairy"
"83","67e8aa454848956e5e32c19d","0","ConceptualMatchingOnly","stupid","helpful","stupid-helpful"
"84","67e8aa454848956e5e32c19d","99","SelfPair","stupid","stupid","stupid-stupid"
"85","67e8aa454848956e5e32c19d","0","ValenceMatchingOnly","orange","divine","orange-divine"
"86","67e8aa454848956e5e32c19d","0","MaxMatch","sexist","disloyal","sexist-disloyal"
"87","67e8aa454848956e5e32c19d","0","MaxMismatch","sensible","wrinkled","sensible-wrinkled"
"88","67e8aa454848956e5e32c19d","92","MaxMatch","evil","soulless","evil-soulless"
"89","67e8aa454848956e5e32c19d","0","ConceptualMatchingOnly","starry","toothless","starry-toothless"
"90","67e8aa454848956e5e32c19d","19","ValenceMatchingOnly","human","splendid","human-splendid"
"91","67e8aa454848956e5e32c19d","35","MaxMatch","honest","splendid","honest-splendid"
"92","67e8aa454848956e5e32c19d","0","MaxMismatch","splendid","hairy","splendid-hairy"
"93","67e8aa454848956e5e32c19d","0","ConceptualMatchingOnly","blooming","freezing","blooming-freezing"
"94","67e8aa454848956e5e32c19d","99","SelfPair","bloody","bloody","bloody-bloody"
"95","67e8aa454848956e5e32c19d","0","MaxMismatch","worthless","handmade","worthless-handmade"
"96","67e8aa454848956e5e32c19d","39","ValenceMatchingOnly","starry","pleasant","starry-pleasant"
"97","67e8aa454848956e5e32c19d","0","ConceptualMatchingOnly","disloyal","sensible","disloyal-sensible"
"98","67e8aa454848956e5e32c19d","0","ConceptualMatchingOnly","soulless","honest","soulless-honest"
"99","67e8aa454848956e5e32c19d","37","MaxMatch","human","pregnant","human-pregnant"
"100","67e8aa454848956e5e32c19d","0","ValenceMatchingOnly","newborn","sensible","newborn-sensible"
"101","6772a5c5190112e5dcbf6394","36","ValenceMatchingOnly","soulless","wrinkled","soulless-wrinkled"
"102","6772a5c5190112e5dcbf6394","0","ValenceMatchingOnly","disloyal","toothless","disloyal-toothless"
"103","6772a5c5190112e5dcbf6394","36","MaxMatch","lovable","possible","lovable-possible"
"104","6772a5c5190112e5dcbf6394","44","ValenceMatchingOnly","newborn","sensible","newborn-sensible"
"105","6772a5c5190112e5dcbf6394","36","ValenceMatchingOnly","orange","divine","orange-divine"
"106","6772a5c5190112e5dcbf6394","44","ConceptualMatchingOnly","lilac","hairy","lilac-hairy"
"107","6772a5c5190112e5dcbf6394","99","SelfPair","wrinkled","wrinkled","wrinkled-wrinkled"
"108","6772a5c5190112e5dcbf6394","36","MaxMismatch","helpful","toothless","helpful-toothless"
"109","6772a5c5190112e5dcbf6394","0","MaxMatch","rusted","wrinkled","rusted-wrinkled"
"110","6772a5c5190112e5dcbf6394","0","MaxMatch","headless","freezing","headless-freezing"
"111","6772a5c5190112e5dcbf6394","0","MaxMismatch","sensible","wrinkled","sensible-wrinkled"
"112","6772a5c5190112e5dcbf6394","99","SelfPair","honest","honest","honest-honest"
"113","6772a5c5190112e5dcbf6394","99","SelfPair","hairy","hairy","hairy-hairy"
"114","6772a5c5190112e5dcbf6394","0","ValenceMatchingOnly","human","splendid","human-splendid"
"115","6772a5c5190112e5dcbf6394","99","SelfPair","worthless","worthless","worthless-worthless"
"116","6772a5c5190112e5dcbf6394","0","MaxMatch","blooming","orange","blooming-orange"
"117","6772a5c5190112e5dcbf6394","48","ConceptualMatchingOnly","pregnant","bloodshot","pregnant-bloodshot"
"118","6772a5c5190112e5dcbf6394","0","ValenceMatchingOnly","sinful","rusted","sinful-rusted"
"119","6772a5c5190112e5dcbf6394","99","SelfPair","handmade","handmade","handmade-handmade"
"120","6772a5c5190112e5dcbf6394","32","ValenceMatchingOnly","female","helpful","female-helpful"
"121","6772a5c5190112e5dcbf6394","0","MaxMismatch","soulless","blooming","soulless-blooming"
"122","6772a5c5190112e5dcbf6394","57","MaxMatch","human","pregnant","human-pregnant"
"123","6772a5c5190112e5dcbf6394","0","ValenceMatchingOnly","worthless","thorny","worthless-thorny"
"124","6772a5c5190112e5dcbf6394","0","ConceptualMatchingOnly","sexist","mindful","sexist-mindful"
"125","6772a5c5190112e5dcbf6394","0","ConceptualMatchingOnly","sinful","thankful","sinful-thankful"
"126","6772a5c5190112e5dcbf6394","0","MaxMatch","sexist","disloyal","sexist-disloyal"
"127","6772a5c5190112e5dcbf6394","0","MaxMatch","honest","splendid","honest-splendid"
"128","6772a5c5190112e5dcbf6394","99","SelfPair","disloyal","disloyal","disloyal-disloyal"
"129","6772a5c5190112e5dcbf6394","0","MaxMismatch","stupid","female","stupid-female"
"130","6772a5c5190112e5dcbf6394","0","MaxMismatch","lovable","thorny","lovable-thorny"
"131","6772a5c5190112e5dcbf6394","17","ConceptualMatchingOnly","soulless","honest","soulless-honest"
"132","6772a5c5190112e5dcbf6394","39","ConceptualMatchingOnly","stupid","helpful","stupid-helpful"
"133","6772a5c5190112e5dcbf6394","0","ConceptualMatchingOnly","disloyal","sensible","disloyal-sensible"
"134","6772a5c5190112e5dcbf6394","0","MaxMismatch","heartless","starry","heartless-starry"
"135","6772a5c5190112e5dcbf6394","0","ConceptualMatchingOnly","blooming","freezing","blooming-freezing"
"136","6772a5c5190112e5dcbf6394","0","MaxMismatch","splendid","hairy","splendid-hairy"
"137","6772a5c5190112e5dcbf6394","17","MaxMismatch","sexist","newborn","sexist-newborn"
"138","6772a5c5190112e5dcbf6394","0","ConceptualMatchingOnly","crappy","divine","crappy-divine"
"139","6772a5c5190112e5dcbf6394","99","SelfPair","sexist","sexist","sexist-sexist"
"140","6772a5c5190112e5dcbf6394","99","SelfPair","female","female","female-female"
"141","6772a5c5190112e5dcbf6394","17","ConceptualMatchingOnly","starry","toothless","starry-toothless"
"142","6772a5c5190112e5dcbf6394","99","SelfPair","bloody","bloody","bloody-bloody"
"143","6772a5c5190112e5dcbf6394","24","ValenceMatchingOnly","lilac","honest","lilac-honest"
"144","6772a5c5190112e5dcbf6394","47","MaxMatch","worthless","awful","worthless-awful"
"145","6772a5c5190112e5dcbf6394","2","ValenceMatchingOnly","starry","pleasant","starry-pleasant"
"146","6772a5c5190112e5dcbf6394","71","MaxMatch","evil","soulless","evil-soulless"
"147","6772a5c5190112e5dcbf6394","0","MaxMismatch","worthless","handmade","worthless-handmade"
"148","6772a5c5190112e5dcbf6394","0","MaxMismatch","evil","pregnant","evil-pregnant"
"149","6772a5c5190112e5dcbf6394","99","SelfPair","stupid","stupid","stupid-stupid"
"150","6772a5c5190112e5dcbf6394","2","MaxMatch","newborn","handmade","newborn-handmade"
"151","670f9fd0a399d73d5af41902","31","ValenceMatchingOnly","disloyal","toothless","disloyal-toothless"
"152","670f9fd0a399d73d5af41902","10","MaxMatch","sexist","disloyal","sexist-disloyal"
"153","670f9fd0a399d73d5af41902","99","SelfPair","female","female","female-female"
"154","670f9fd0a399d73d5af41902","0","ConceptualMatchingOnly","starry","toothless","starry-toothless"
"155","670f9fd0a399d73d5af41902","99","SelfPair","disloyal","disloyal","disloyal-disloyal"
"156","670f9fd0a399d73d5af41902","0","ConceptualMatchingOnly","sinful","thankful","sinful-thankful"
"157","670f9fd0a399d73d5af41902","99","SelfPair","wrinkled","wrinkled","wrinkled-wrinkled"
"158","670f9fd0a399d73d5af41902","0","ConceptualMatchingOnly","crappy","divine","crappy-divine"
"159","670f9fd0a399d73d5af41902","99","MaxMatch","worthless","awful","worthless-awful"
"160","670f9fd0a399d73d5af41902","0","ConceptualMatchingOnly","disloyal","sensible","disloyal-sensible"
"161","670f9fd0a399d73d5af41902","99","SelfPair","bloody","bloody","bloody-bloody"
"162","670f9fd0a399d73d5af41902","0","MaxMatch","headless","freezing","headless-freezing"
"163","670f9fd0a399d73d5af41902","0","MaxMismatch","helpful","toothless","helpful-toothless"
"164","670f9fd0a399d73d5af41902","48","ValenceMatchingOnly","starry","pleasant","starry-pleasant"
"165","670f9fd0a399d73d5af41902","0","ValenceMatchingOnly","lilac","honest","lilac-honest"
"166","670f9fd0a399d73d5af41902","0","ConceptualMatchingOnly","sexist","mindful","sexist-mindful"
"167","670f9fd0a399d73d5af41902","99","SelfPair","hairy","hairy","hairy-hairy"
"168","670f9fd0a399d73d5af41902","99","SelfPair","honest","honest","honest-honest"
"169","670f9fd0a399d73d5af41902","7","MaxMatch","lovable","possible","lovable-possible"
"170","670f9fd0a399d73d5af41902","0","ValenceMatchingOnly","worthless","thorny","worthless-thorny"
"171","670f9fd0a399d73d5af41902","84","MaxMatch","human","pregnant","human-pregnant"
"172","670f9fd0a399d73d5af41902","0","MaxMismatch","heartless","starry","heartless-starry"
"173","670f9fd0a399d73d5af41902","17","ValenceMatchingOnly","sinful","rusted","sinful-rusted"
"174","670f9fd0a399d73d5af41902","99","SelfPair","sexist","sexist","sexist-sexist"
"175","670f9fd0a399d73d5af41902","99","SelfPair","stupid","stupid","stupid-stupid"
"176","670f9fd0a399d73d5af41902","0","MaxMismatch","evil","pregnant","evil-pregnant"
"177","670f9fd0a399d73d5af41902","99","SelfPair","worthless","worthless","worthless-worthless"
"178","670f9fd0a399d73d5af41902","0","ValenceMatchingOnly","female","helpful","female-helpful"
"179","670f9fd0a399d73d5af41902","99","SelfPair","handmade","handmade","handmade-handmade"
"180","670f9fd0a399d73d5af41902","0","MaxMatch","blooming","orange","blooming-orange"
"181","670f9fd0a399d73d5af41902","10","MaxMatch","rusted","wrinkled","rusted-wrinkled"
"182","670f9fd0a399d73d5af41902","84","MaxMatch","honest","splendid","honest-splendid"
"183","670f9fd0a399d73d5af41902","0","MaxMismatch","soulless","blooming","soulless-blooming"
"184","670f9fd0a399d73d5af41902","0","ValenceMatchingOnly","orange","divine","orange-divine"
"185","670f9fd0a399d73d5af41902","21","MaxMatch","newborn","handmade","newborn-handmade"
"186","670f9fd0a399d73d5af41902","0","ConceptualMatchingOnly","pregnant","bloodshot","pregnant-bloodshot"
"187","670f9fd0a399d73d5af41902","0","ValenceMatchingOnly","human","splendid","human-splendid"
"188","670f9fd0a399d73d5af41902","0","MaxMismatch","lovable","thorny","lovable-thorny"
"189","670f9fd0a399d73d5af41902","2","ValenceMatchingOnly","newborn","sensible","newborn-sensible"
"190","670f9fd0a399d73d5af41902","60","MaxMismatch","stupid","female","stupid-female"
"191","670f9fd0a399d73d5af41902","99","MaxMatch","evil","soulless","evil-soulless"
"192","670f9fd0a399d73d5af41902","0","ConceptualMatchingOnly","blooming","freezing","blooming-freezing"
"193","670f9fd0a399d73d5af41902","0","MaxMismatch","worthless","handmade","worthless-handmade"
"194","670f9fd0a399d73d5af41902","0","ConceptualMatchingOnly","stupid","helpful","stupid-helpful"
"195","670f9fd0a399d73d5af41902","0","ValenceMatchingOnly","soulless","wrinkled","soulless-wrinkled"
"196","670f9fd0a399d73d5af41902","0","MaxMismatch","splendid","hairy","splendid-hairy"
"197","670f9fd0a399d73d5af41902","0","MaxMismatch","sensible","wrinkled","sensible-wrinkled"
"198","670f9fd0a399d73d5af41902","0","MaxMismatch","sexist","newborn","sexist-newborn"
"199","670f9fd0a399d73d5af41902","0","ConceptualMatchingOnly","lilac","hairy","lilac-hairy"
"200","670f9fd0a399d73d5af41902","0","ConceptualMatchingOnly","soulless","honest","soulless-honest"
"201","5edceace34669404354ab615","0","ValenceMatchingOnly","disloyal","toothless","disloyal-toothless"
"202","5edceace34669404354ab615","0","ConceptualMatchingOnly","sexist","mindful","sexist-mindful"
"203","5edceace34669404354ab615","99","SelfPair","female","female","female-female"
"204","5edceace34669404354ab615","0","ConceptualMatchingOnly","disloyal","sensible","disloyal-sensible"
"205","5edceace34669404354ab615","0","MaxMismatch","worthless","handmade","worthless-handmade"
"206","5edceace34669404354ab615","23","MaxMatch","human","pregnant","human-pregnant"
"207","5edceace34669404354ab615","99","SelfPair","worthless","worthless","worthless-worthless"
"208","5edceace34669404354ab615","0","MaxMismatch","sexist","newborn","sexist-newborn"
"209","5edceace34669404354ab615","0","ValenceMatchingOnly","orange","divine","orange-divine"
"210","5edceace34669404354ab615","0","MaxMatch","lovable","possible","lovable-possible"
"211","5edceace34669404354ab615","0","ValenceMatchingOnly","female","helpful","female-helpful"
"212","5edceace34669404354ab615","0","MaxMatch","headless","freezing","headless-freezing"
"213","5edceace34669404354ab615","15","ConceptualMatchingOnly","crappy","divine","crappy-divine"
"214","5edceace34669404354ab615","0","ValenceMatchingOnly","soulless","wrinkled","soulless-wrinkled"
"215","5edceace34669404354ab615","0","MaxMismatch","helpful","toothless","helpful-toothless"
"216","5edceace34669404354ab615","0","ConceptualMatchingOnly","sinful","thankful","sinful-thankful"
"217","5edceace34669404354ab615","0","MaxMismatch","soulless","blooming","soulless-blooming"
"218","5edceace34669404354ab615","99","SelfPair","hairy","hairy","hairy-hairy"
"219","5edceace34669404354ab615","0","MaxMatch","newborn","handmade","newborn-handmade"
"220","5edceace34669404354ab615","0","MaxMatch","sexist","disloyal","sexist-disloyal"
"221","5edceace34669404354ab615","99","SelfPair","sexist","sexist","sexist-sexist"
"222","5edceace34669404354ab615","0","ConceptualMatchingOnly","blooming","freezing","blooming-freezing"
"223","5edceace34669404354ab615","0","ConceptualMatchingOnly","soulless","honest","soulless-honest"
"224","5edceace34669404354ab615","83","MaxMatch","evil","soulless","evil-soulless"
"225","5edceace34669404354ab615","0","MaxMismatch","lovable","thorny","lovable-thorny"
"226","5edceace34669404354ab615","99","SelfPair","stupid","stupid","stupid-stupid"
"227","5edceace34669404354ab615","0","ConceptualMatchingOnly","pregnant","bloodshot","pregnant-bloodshot"
"228","5edceace34669404354ab615","99","SelfPair","disloyal","disloyal","disloyal-disloyal"
"229","5edceace34669404354ab615","0","MaxMismatch","splendid","hairy","splendid-hairy"
"230","5edceace34669404354ab615","0","ConceptualMatchingOnly","lilac","hairy","lilac-hairy"
"231","5edceace34669404354ab615","0","ValenceMatchingOnly","newborn","sensible","newborn-sensible"
"232","5edceace34669404354ab615","99","SelfPair","wrinkled","wrinkled","wrinkled-wrinkled"
"233","5edceace34669404354ab615","0","ValenceMatchingOnly","worthless","thorny","worthless-thorny"
"234","5edceace34669404354ab615","0","ValenceMatchingOnly","human","splendid","human-splendid"
"235","5edceace34669404354ab615","0","MaxMismatch","stupid","female","stupid-female"
"236","5edceace34669404354ab615","0","MaxMatch","honest","splendid","honest-splendid"
"237","5edceace34669404354ab615","0","ConceptualMatchingOnly","starry","toothless","starry-toothless"
"238","5edceace34669404354ab615","0","MaxMismatch","evil","pregnant","evil-pregnant"
"239","5edceace34669404354ab615","20","MaxMatch","blooming","orange","blooming-orange"
"240","5edceace34669404354ab615","0","ConceptualMatchingOnly","stupid","helpful","stupid-helpful"
"241","5edceace34669404354ab615","99","SelfPair","bloody","bloody","bloody-bloody"
"242","5edceace34669404354ab615","0","ValenceMatchingOnly","lilac","honest","lilac-honest"
"243","5edceace34669404354ab615","0","ValenceMatchingOnly","sinful","rusted","sinful-rusted"
"244","5edceace34669404354ab615","0","MaxMatch","worthless","awful","worthless-awful"
"245","5edceace34669404354ab615","99","SelfPair","handmade","handmade","handmade-handmade"
"246","5edceace34669404354ab615","11","ValenceMatchingOnly","starry","pleasant","starry-pleasant"
"247","5edceace34669404354ab615","0","MaxMismatch","heartless","starry","heartless-starry"
"248","5edceace34669404354ab615","0","MaxMatch","rusted","wrinkled","rusted-wrinkled"
"249","5edceace34669404354ab615","0","MaxMismatch","sensible","wrinkled","sensible-wrinkled"
"250","5edceace34669404354ab615","99","SelfPair","honest","honest","honest-honest"
"251","67c9f69611f9ce2ffe6853de","95","SelfPair","disloyal","disloyal","disloyal-disloyal"
"252","67c9f69611f9ce2ffe6853de","88","ConceptualMatchingOnly","soulless","honest","soulless-honest"
"253","67c9f69611f9ce2ffe6853de","79","MaxMatch","honest","splendid","honest-splendid"
"254","67c9f69611f9ce2ffe6853de","13","MaxMatch","worthless","awful","worthless-awful"
"255","67c9f69611f9ce2ffe6853de","0","ValenceMatchingOnly","orange","divine","orange-divine"
"256","67c9f69611f9ce2ffe6853de","69","MaxMatch","sexist","disloyal","sexist-disloyal"
"257","67c9f69611f9ce2ffe6853de","0","ConceptualMatchingOnly","pregnant","bloodshot","pregnant-bloodshot"
"258","67c9f69611f9ce2ffe6853de","58","SelfPair","honest","honest","honest-honest"
"259","67c9f69611f9ce2ffe6853de","59","SelfPair","handmade","handmade","handmade-handmade"
"260","67c9f69611f9ce2ffe6853de","53","SelfPair","bloody","bloody","bloody-bloody"
"261","67c9f69611f9ce2ffe6853de","85","ValenceMatchingOnly","sinful","rusted","sinful-rusted"
"262","67c9f69611f9ce2ffe6853de","0","MaxMismatch","splendid","hairy","splendid-hairy"
"263","67c9f69611f9ce2ffe6853de","5","MaxMatch","blooming","orange","blooming-orange"
"264","67c9f69611f9ce2ffe6853de","0","ValenceMatchingOnly","disloyal","toothless","disloyal-toothless"
"265","67c9f69611f9ce2ffe6853de","10","ConceptualMatchingOnly","sinful","thankful","sinful-thankful"
"266","67c9f69611f9ce2ffe6853de","0","MaxMatch","newborn","handmade","newborn-handmade"
"267","67c9f69611f9ce2ffe6853de","49","SelfPair","hairy","hairy","hairy-hairy"
"268","67c9f69611f9ce2ffe6853de","80","MaxMatch","evil","soulless","evil-soulless"
"269","67c9f69611f9ce2ffe6853de","9","MaxMismatch","sexist","newborn","sexist-newborn"
"270","67c9f69611f9ce2ffe6853de","11","MaxMatch","rusted","wrinkled","rusted-wrinkled"
"271","67c9f69611f9ce2ffe6853de","9","MaxMatch","headless","freezing","headless-freezing"
"272","67c9f69611f9ce2ffe6853de","6","MaxMismatch","stupid","female","stupid-female"
"273","67c9f69611f9ce2ffe6853de","54","SelfPair","stupid","stupid","stupid-stupid"
"274","67c9f69611f9ce2ffe6853de","1","MaxMismatch","evil","pregnant","evil-pregnant"
"275","67c9f69611f9ce2ffe6853de","0","ValenceMatchingOnly","worthless","thorny","worthless-thorny"
"276","67c9f69611f9ce2ffe6853de","12","ValenceMatchingOnly","lilac","honest","lilac-honest"
"277","67c9f69611f9ce2ffe6853de","0","ConceptualMatchingOnly","blooming","freezing","blooming-freezing"
"278","67c9f69611f9ce2ffe6853de","4","ValenceMatchingOnly","newborn","sensible","newborn-sensible"
"279","67c9f69611f9ce2ffe6853de","3","MaxMismatch","soulless","blooming","soulless-blooming"
"280","67c9f69611f9ce2ffe6853de","1","MaxMismatch","lovable","thorny","lovable-thorny"
"281","67c9f69611f9ce2ffe6853de","0","ConceptualMatchingOnly","stupid","helpful","stupid-helpful"
"282","67c9f69611f9ce2ffe6853de","0","MaxMismatch","worthless","handmade","worthless-handmade"
"283","67c9f69611f9ce2ffe6853de","99","SelfPair","sexist","sexist","sexist-sexist"
"284","67c9f69611f9ce2ffe6853de","3","MaxMismatch","heartless","starry","heartless-starry"
"285","67c9f69611f9ce2ffe6853de","67","ValenceMatchingOnly","human","splendid","human-splendid"
"286","67c9f69611f9ce2ffe6853de","0","MaxMismatch","sensible","wrinkled","sensible-wrinkled"
"287","67c9f69611f9ce2ffe6853de","0","ValenceMatchingOnly","starry","pleasant","starry-pleasant"
"288","67c9f69611f9ce2ffe6853de","99","SelfPair","wrinkled","wrinkled","wrinkled-wrinkled"
"289","67c9f69611f9ce2ffe6853de","0","ConceptualMatchingOnly","sexist","mindful","sexist-mindful"
"290","67c9f69611f9ce2ffe6853de","0","ValenceMatchingOnly","soulless","wrinkled","soulless-wrinkled"
"291","67c9f69611f9ce2ffe6853de","5","ConceptualMatchingOnly","lilac","hairy","lilac-hairy"
"292","67c9f69611f9ce2ffe6853de","0","ConceptualMatchingOnly","starry","toothless","starry-toothless"
"293","67c9f69611f9ce2ffe6853de","99","SelfPair","female","female","female-female"
"294","67c9f69611f9ce2ffe6853de","0","ValenceMatchingOnly","female","helpful","female-helpful"
