"","ID.Ibex","Label","Response","FeatureMatch","Word1","Word2","WordPair","Conceptual","Valence"
"21","6736017e076d3440b572571d","test_ValenceMatch_Positive","0","ValenceMatchingOnly","kindness","fulfill","kindness-fulfill","NounMismatch","PositiveMatch"
"22","6736017e076d3440b572571d","test_ConceptualMatch_Noun","0","ConceptualMatchingOnly","freedom","flowers","freedom-flowers","ConceptualMatch:noun","PositiveMismatch"
"23","6736017e076d3440b572571d","control_MaxMismatch","0","MaxMismatch","cherish","beach","cherish-beach","VerbMismatch","PositiveMismatch"
"24","6736017e076d3440b572571d","control_MaxMatch_Negative_Noun","0","MaxMatch","slave","anxiety","slave-anxiety","NounMatch","NegativeMatch"
"25","6736017e076d3440b572571d","control_Similar","99","SimilarControl","get","obtain","get-obtain","",""
"26","6736017e076d3440b572571d","control_MaxMatch_Positive_Noun","0","MaxMatch","freedom","kindness","freedom-kindness","NounMatch","PositiveMatch"
"27","6736017e076d3440b572571d","control_Dissimilar","0","DissimilarControl","give","take","give-take","",""
"28","6736017e076d3440b572571d","control_Similar","60","SimilarControl","use","employ","use-employ","",""
"29","6736017e076d3440b572571d","control_MaxMatch_Negative_Verb","99","MaxMatch","befall","criticize","befall-criticize","VerbMatch","NegativeMatch"
"30","6736017e076d3440b572571d","control_Dissimilar","0","DissimilarControl","add","remove","add-remove","",""
"31","6736017e076d3440b572571d","control_MaxMatch_Positive_Verb","93","MaxMatch","admire","fulfill","admire-fulfill","VerbMatch","PositiveMatch"
"32","6736017e076d3440b572571d","test_ValenceMatch_Negative","0","ValenceMatchingOnly","bleed","failure","bleed-failure","VerbMismatch","NegativeMatch"
"33","6736017e076d3440b572571d","test_ConceptualMatch_Verb","0","ConceptualMatchingOnly","imagine","glisten","imagine-glisten","ConceptualMatch:verb","PositiveMismatch"
"34","6736017e076d3440b572571d","test_ValenceMatch_Positive","0","ValenceMatchingOnly","compassion","fulfill","compassion-fulfill","NounMismatch","PositiveMatch"
"35","6736017e076d3440b572571d","test_ConceptualMatch_Noun","0","ConceptualMatchingOnly","compassion","fireplace","compassion-fireplace","ConceptualMatch:noun","PositiveMismatch"
"36","6736017e076d3440b572571d","control_MaxMismatch","0","MaxMismatch","enlighten","flowers","enlighten-flowers","VerbMismatch","PositiveMismatch"
"37","6736017e076d3440b572571d","control_MaxMatch_Negative_Noun","0","MaxMatch","toxin","hatred","toxin-hatred","NounMatch","NegativeMatch"
"38","6736017e076d3440b572571d","control_Similar","99","SimilarControl","ask","inquire","ask-inquire","",""
"39","6736017e076d3440b572571d","control_MaxMatch_Positive_Noun","0","MaxMatch","compassion","inspiration","compassion-inspiration","NounMatch","PositiveMatch"
"40","6736017e076d3440b572571d","control_Dissimilar","0","DissimilarControl","enter","exit","enter-exit","",""
"41","6736017e076d3440b572571d","control_Similar","99","SimilarControl","speak","talk","speak-talk","",""
"42","6736017e076d3440b572571d","control_MaxMatch_Negative_Verb","0","MaxMatch","bleed","exploit","bleed-exploit","VerbMatch","NegativeMatch"
"43","6736017e076d3440b572571d","control_Dissimilar","0","DissimilarControl","arrive","leave","arrive-leave","",""
"44","6736017e076d3440b572571d","control_MaxMatch_Positive_Verb","99","MaxMatch","admire","cherish","admire-cherish","VerbMatch","PositiveMatch"
"45","6736017e076d3440b572571d","test_ValenceMatch_Negative","83","ValenceMatchingOnly","writhe","hatred","writhe-hatred","VerbMismatch","NegativeMatch"
"46","6736017e076d3440b572571d","test_ConceptualMatch_Verb","0","ConceptualMatchingOnly","cherish","breathe","cherish-breathe","ConceptualMatch:verb","PositiveMismatch"
"47","6736017e076d3440b572571d","test_ValenceMatch_Positive","0","ValenceMatchingOnly","freedom","cherish","freedom-cherish","NounMismatch","PositiveMatch"
"48","6736017e076d3440b572571d","test_ConceptualMatch_Noun","0","ConceptualMatchingOnly","compassion","flowers","compassion-flowers","ConceptualMatch:noun","PositiveMismatch"
"49","6736017e076d3440b572571d","control_MaxMismatch","0","MaxMismatch","admire","running","admire-running","VerbMismatch","PositiveMismatch"
"50","6736017e076d3440b572571d","control_MaxMatch_Negative_Noun","0","MaxMatch","terror","grief","terror-grief","NounMatch","NegativeMatch"
"51","6736017e076d3440b572571d","control_Similar","99","SimilarControl","buy","purchase","buy-purchase","",""
"52","6736017e076d3440b572571d","control_MaxMatch_Positive_Noun","99","MaxMatch","gratitude","inspiration","gratitude-inspiration","NounMatch","PositiveMatch"
"53","6736017e076d3440b572571d","control_Dissimilar","0","DissimilarControl","open","close","open-close","",""
"54","6736017e076d3440b572571d","control_Similar","99","SimilarControl","end","finish","end-finish","",""
"55","6736017e076d3440b572571d","control_MaxMatch_Negative_Verb","99","MaxMatch","fester","obsess","fester-obsess","VerbMatch","NegativeMatch"
"56","6736017e076d3440b572571d","control_Dissimilar","0","DissimilarControl","increase","decrease","increase-decrease","",""
"57","6736017e076d3440b572571d","control_MaxMatch_Positive_Verb","99","MaxMatch","cherish","enlighten","cherish-enlighten","VerbMatch","PositiveMatch"
"58","6736017e076d3440b572571d","test_ValenceMatch_Negative","0","ValenceMatchingOnly","bleed","anxiety","bleed-anxiety","VerbMismatch","NegativeMatch"
"59","6736017e076d3440b572571d","test_ConceptualMatch_Verb","0","ConceptualMatchingOnly","enlighten","glisten","enlighten-glisten","ConceptualMatch:verb","PositiveMismatch"
"60","6736017e076d3440b572571d","test_ValenceMatch_Positive","71","ValenceMatchingOnly","gratitude","enlighten","gratitude-enlighten","NounMismatch","PositiveMatch"
"61","6736017e076d3440b572571d","test_ConceptualMatch_Noun","0","ConceptualMatchingOnly","gratitude","beach","gratitude-beach","ConceptualMatch:noun","PositiveMismatch"
"62","6736017e076d3440b572571d","control_MaxMismatch","0","MaxMismatch","imagine","glisten","imagine-glisten","VerbMismatch","PositiveMismatch"
"63","6736017e076d3440b572571d","control_MaxMatch_Negative_Noun","0","MaxMatch","anxiety","grief","anxiety-grief","NounMatch","NegativeMatch"
"64","6736017e076d3440b572571d","control_Similar","99","SimilarControl","help","assist","help-assist","",""
"65","6736017e076d3440b572571d","control_MaxMatch_Positive_Noun","0","MaxMatch","inspiration","kindness","inspiration-kindness","NounMatch","PositiveMatch"
"66","588e02b13326830001bc29cd","control_Similar","83","SimilarControl","need","require","need-require","",""
"67","588e02b13326830001bc29cd","control_Dissimilar","0","DissimilarControl","push","pull","push-pull","",""
"68","588e02b13326830001bc29cd","control_MaxMatch_Negative_Verb","69","MaxMatch","bleed","stab","bleed-stab","VerbMatch","NegativeMatch"
"69","588e02b13326830001bc29cd","control_MaxMatch_Positive_Noun","32","MaxMatch","freedom","inspiration","freedom-inspiration","NounMatch","PositiveMatch"
"70","588e02b13326830001bc29cd","test_ConceptualMatch_Verb","0","ConceptualMatchingOnly","enlighten","glisten","enlighten-glisten","ConceptualMatch:verb","PositiveMismatch"
"71","588e02b13326830001bc29cd","control_MaxMatch_Positive_Verb","0","MaxMatch","admire","fulfill","admire-fulfill","VerbMatch","PositiveMatch"
"72","588e02b13326830001bc29cd","control_MaxMatch_Negative_Noun","15","MaxMatch","slave","failure","slave-failure","NounMatch","NegativeMatch"
"73","588e02b13326830001bc29cd","test_ValenceMatch_Negative","16","ValenceMatchingOnly","fester","failure","fester-failure","VerbMismatch","NegativeMatch"
"74","588e02b13326830001bc29cd","test_ConceptualMatch_Noun","0","ConceptualMatchingOnly","gratitude","fireplace","gratitude-fireplace","ConceptualMatch:noun","PositiveMismatch"
"75","588e02b13326830001bc29cd","test_ValenceMatch_Positive","30","ValenceMatchingOnly","freedom","fulfill","freedom-fulfill","NounMismatch","PositiveMatch"
"76","588e02b13326830001bc29cd","control_Similar","99","SimilarControl","get","obtain","get-obtain","",""
"77","588e02b13326830001bc29cd","control_Dissimilar","0","DissimilarControl","arrive","leave","arrive-leave","",""
"78","588e02b13326830001bc29cd","control_MaxMismatch","0","MaxMismatch","enlighten","flowers","enlighten-flowers","VerbMismatch","PositiveMismatch"
"79","588e02b13326830001bc29cd","control_Similar","99","SimilarControl","ask","inquire","ask-inquire","",""
"80","588e02b13326830001bc29cd","control_Dissimilar","0","DissimilarControl","give","take","give-take","",""
"81","588e02b13326830001bc29cd","control_MaxMatch_Negative_Verb","24","MaxMatch","fester","exploit","fester-exploit","VerbMatch","NegativeMatch"
"82","588e02b13326830001bc29cd","control_MaxMatch_Positive_Noun","29","MaxMatch","compassion","freedom","compassion-freedom","NounMatch","PositiveMatch"
"83","588e02b13326830001bc29cd","test_ConceptualMatch_Verb","0","ConceptualMatchingOnly","admire","breathe","admire-breathe","ConceptualMatch:verb","PositiveMismatch"
"84","588e02b13326830001bc29cd","control_MaxMatch_Positive_Verb","0","MaxMatch","fulfill","imagine","fulfill-imagine","VerbMatch","PositiveMatch"
"85","588e02b13326830001bc29cd","control_MaxMatch_Negative_Noun","34","MaxMatch","mud","slave","mud-slave","NounMatch","NegativeMatch"
"86","588e02b13326830001bc29cd","test_ValenceMatch_Negative","71","ValenceMatchingOnly","fester","grief","fester-grief","VerbMismatch","NegativeMatch"
"87","588e02b13326830001bc29cd","test_ConceptualMatch_Noun","26","ConceptualMatchingOnly","gratitude","flowers","gratitude-flowers","ConceptualMatch:noun","PositiveMismatch"
"88","588e02b13326830001bc29cd","test_ValenceMatch_Positive","0","ValenceMatchingOnly","compassion","imagine","compassion-imagine","NounMismatch","PositiveMatch"
"89","588e02b13326830001bc29cd","control_Similar","99","SimilarControl","end","finish","end-finish","",""
"90","588e02b13326830001bc29cd","control_Dissimilar","0","DissimilarControl","open","close","open-close","",""
"91","588e02b13326830001bc29cd","control_MaxMismatch","0","MaxMismatch","fulfill","glide","fulfill-glide","VerbMismatch","PositiveMismatch"
"92","588e02b13326830001bc29cd","control_Similar","99","SimilarControl","show","display","show-display","",""
"93","588e02b13326830001bc29cd","control_Dissimilar","0","DissimilarControl","enter","exit","enter-exit","",""
"94","588e02b13326830001bc29cd","control_MaxMatch_Negative_Verb","0","MaxMatch","bleed","obsess","bleed-obsess","VerbMatch","NegativeMatch"
"95","588e02b13326830001bc29cd","control_MaxMatch_Positive_Noun","16","MaxMatch","gratitude","inspiration","gratitude-inspiration","NounMatch","PositiveMatch"
"96","588e02b13326830001bc29cd","test_ConceptualMatch_Verb","0","ConceptualMatchingOnly","imagine","running","imagine-running","ConceptualMatch:verb","PositiveMismatch"
"97","588e02b13326830001bc29cd","control_MaxMatch_Positive_Verb","0","MaxMatch","cherish","fulfill","cherish-fulfill","VerbMatch","PositiveMatch"
"98","588e02b13326830001bc29cd","control_MaxMatch_Negative_Noun","0","MaxMatch","garbage","slave","garbage-slave","NounMatch","NegativeMatch"
"99","588e02b13326830001bc29cd","test_ValenceMatch_Negative","0","ValenceMatchingOnly","bleed","grief","bleed-grief","VerbMismatch","NegativeMatch"
"100","588e02b13326830001bc29cd","test_ConceptualMatch_Noun","0","ConceptualMatchingOnly","freedom","chocolate","freedom-chocolate","ConceptualMatch:noun","PositiveMismatch"
"101","588e02b13326830001bc29cd","test_ValenceMatch_Positive","79","ValenceMatchingOnly","inspiration","imagine","inspiration-imagine","NounMismatch","PositiveMatch"
"102","588e02b13326830001bc29cd","control_Similar","99","SimilarControl","buy","purchase","buy-purchase","",""
"103","588e02b13326830001bc29cd","control_Dissimilar","0","DissimilarControl","increase","decrease","increase-decrease","",""
"104","588e02b13326830001bc29cd","control_MaxMismatch","0","MaxMismatch","admire","breathe","admire-breathe","VerbMismatch","PositiveMismatch"
"105","588e02b13326830001bc29cd","control_Similar","99","SimilarControl","speak","talk","speak-talk","",""
"106","588e02b13326830001bc29cd","control_Dissimilar","0","DissimilarControl","add","remove","add-remove","",""
"107","588e02b13326830001bc29cd","control_MaxMatch_Negative_Verb","0","MaxMatch","choke","resent","choke-resent","VerbMatch","NegativeMatch"
"108","588e02b13326830001bc29cd","control_MaxMatch_Positive_Noun","33","MaxMatch","freedom","gratitude","freedom-gratitude","NounMatch","PositiveMatch"
"109","588e02b13326830001bc29cd","test_ConceptualMatch_Verb","0","ConceptualMatchingOnly","imagine","glide","imagine-glide","ConceptualMatch:verb","PositiveMismatch"
"110","588e02b13326830001bc29cd","control_MaxMatch_Positive_Verb","0","MaxMatch","cherish","enlighten","cherish-enlighten","VerbMatch","PositiveMatch"
"111","588e02b13326830001bc29cd","control_MaxMatch_Negative_Noun","0","MaxMatch","corpse","failure","corpse-failure","NounMatch","NegativeMatch"
"112","588e02b13326830001bc29cd","test_ValenceMatch_Negative","67","ValenceMatchingOnly","fester","hatred","fester-hatred","VerbMismatch","NegativeMatch"
"113","588e02b13326830001bc29cd","test_ConceptualMatch_Noun","0","ConceptualMatchingOnly","freedom","flowers","freedom-flowers","ConceptualMatch:noun","PositiveMismatch"
"114","588e02b13326830001bc29cd","test_ValenceMatch_Positive","0","ValenceMatchingOnly","freedom","admire","freedom-admire","NounMismatch","PositiveMatch"
"115","588e02b13326830001bc29cd","control_Similar","99","SimilarControl","help","assist","help-assist","",""
"116","588e02b13326830001bc29cd","control_Dissimilar","0","DissimilarControl","rise","fall","rise-fall","",""
"117","588e02b13326830001bc29cd","control_MaxMismatch","0","MaxMismatch","imagine","running","imagine-running","VerbMismatch","PositiveMismatch"
"118","588e02b13326830001bc29cd","control_Similar","99","SimilarControl","begin","start","begin-start","",""
"119","588e02b13326830001bc29cd","control_Dissimilar","0","DissimilarControl","begin","end","begin-end","",""
"120","588e02b13326830001bc29cd","control_MaxMatch_Negative_Verb","0","MaxMatch","bleed","resent","bleed-resent","VerbMatch","NegativeMatch"
"121","588e02b13326830001bc29cd","control_MaxMatch_Positive_Noun","19","MaxMatch","inspiration","kindness","inspiration-kindness","NounMatch","PositiveMatch"
"122","588e02b13326830001bc29cd","test_ConceptualMatch_Verb","0","ConceptualMatchingOnly","cherish","breathe","cherish-breathe","ConceptualMatch:verb","PositiveMismatch"
"123","588e02b13326830001bc29cd","control_MaxMatch_Positive_Verb","0","MaxMatch","admire","imagine","admire-imagine","VerbMatch","PositiveMatch"
"124","588e02b13326830001bc29cd","control_MaxMatch_Negative_Noun","0","MaxMatch","mud","hatred","mud-hatred","NounMatch","NegativeMatch"
"125","588e02b13326830001bc29cd","test_ValenceMatch_Negative","64","ValenceMatchingOnly","bleed","terror","bleed-terror","VerbMismatch","NegativeMatch"
"126","588e02b13326830001bc29cd","test_ConceptualMatch_Noun","65","ConceptualMatchingOnly","kindness","flowers","kindness-flowers","ConceptualMatch:noun","PositiveMismatch"
"127","588e02b13326830001bc29cd","test_ValenceMatch_Positive","23","ValenceMatchingOnly","compassion","fulfill","compassion-fulfill","NounMismatch","PositiveMatch"
"128","588e02b13326830001bc29cd","control_Similar","62","SimilarControl","use","employ","use-employ","",""
"129","588e02b13326830001bc29cd","control_Dissimilar","0","DissimilarControl","come","go","come-go","",""
"130","588e02b13326830001bc29cd","control_MaxMismatch","0","MaxMismatch","admire","glide","admire-glide","VerbMismatch","PositiveMismatch"
"131","583ec287ad2f4300014b355a","control_Dissimilar","0","DissimilarControl","give","take","give-take","",""
"132","583ec287ad2f4300014b355a","control_Similar","99","SimilarControl","show","display","show-display","",""
"133","583ec287ad2f4300014b355a","control_MaxMatch_Positive_Noun","99","MaxMatch","compassion","kindness","compassion-kindness","NounMatch","PositiveMatch"
"134","583ec287ad2f4300014b355a","control_MaxMatch_Positive_Verb","0","MaxMatch","admire","fulfill","admire-fulfill","VerbMatch","PositiveMatch"
"135","583ec287ad2f4300014b355a","control_Dissimilar","0","DissimilarControl","open","close","open-close","",""
"136","583ec287ad2f4300014b355a","test_ConceptualMatch_Verb","0","ConceptualMatchingOnly","fulfill","glide","fulfill-glide","ConceptualMatch:verb","PositiveMismatch"
"137","583ec287ad2f4300014b355a","control_MaxMatch_Negative_Verb","0","MaxMatch","resent","obsess","resent-obsess","VerbMatch","NegativeMatch"
"138","583ec287ad2f4300014b355a","test_ValenceMatch_Positive","0","ValenceMatchingOnly","kindness","fulfill","kindness-fulfill","NounMismatch","PositiveMatch"
"139","583ec287ad2f4300014b355a","control_MaxMismatch","0","MaxMismatch","admire","home","admire-home","VerbMismatch","PositiveMismatch"
"140","583ec287ad2f4300014b355a","control_Similar","99","SimilarControl","buy","purchase","buy-purchase","",""
"141","583ec287ad2f4300014b355a","test_ConceptualMatch_Noun","75","ConceptualMatchingOnly","gratitude","flowers","gratitude-flowers","ConceptualMatch:noun","PositiveMismatch"
"142","583ec287ad2f4300014b355a","control_MaxMatch_Negative_Noun","0","MaxMatch","garbage","anxiety","garbage-anxiety","NounMatch","NegativeMatch"
"143","583ec287ad2f4300014b355a","test_ValenceMatch_Negative","22","ValenceMatchingOnly","fester","anxiety","fester-anxiety","VerbMismatch","NegativeMatch"
"144","583ec287ad2f4300014b355a","control_Dissimilar","0","DissimilarControl","begin","end","begin-end","",""
"145","583ec287ad2f4300014b355a","control_Similar","0","SimilarControl","begin","start","begin-start","",""
"146","583ec287ad2f4300014b355a","control_MaxMatch_Positive_Noun","0","MaxMatch","inspiration","kindness","inspiration-kindness","NounMatch","PositiveMatch"
"147","583ec287ad2f4300014b355a","control_MaxMatch_Positive_Verb","2","MaxMatch","cherish","imagine","cherish-imagine","VerbMatch","PositiveMatch"
"148","583ec287ad2f4300014b355a","control_Dissimilar","0","DissimilarControl","arrive","leave","arrive-leave","",""
"149","583ec287ad2f4300014b355a","test_ConceptualMatch_Verb","0","ConceptualMatchingOnly","fulfill","eat","fulfill-eat","ConceptualMatch:verb","PositiveMismatch"
"150","583ec287ad2f4300014b355a","control_MaxMatch_Negative_Verb","0","MaxMatch","choke","befall","choke-befall","VerbMatch","NegativeMatch"
"151","583ec287ad2f4300014b355a","test_ValenceMatch_Positive","0","ValenceMatchingOnly","freedom","enlighten","freedom-enlighten","NounMismatch","PositiveMatch"
"152","583ec287ad2f4300014b355a","control_MaxMismatch","0","MaxMismatch","fulfill","running","fulfill-running","VerbMismatch","PositiveMismatch"
"153","583ec287ad2f4300014b355a","control_Similar","99","SimilarControl","ask","inquire","ask-inquire","",""
"154","583ec287ad2f4300014b355a","test_ConceptualMatch_Noun","0","ConceptualMatchingOnly","kindness","fireplace","kindness-fireplace","ConceptualMatch:noun","PositiveMismatch"
"155","583ec287ad2f4300014b355a","control_MaxMatch_Negative_Noun","0","MaxMatch","hatred","anxiety","hatred-anxiety","NounMatch","NegativeMatch"
"156","583ec287ad2f4300014b355a","test_ValenceMatch_Negative","14","ValenceMatchingOnly","stab","grief","stab-grief","VerbMismatch","NegativeMatch"
"157","583ec287ad2f4300014b355a","control_Dissimilar","0","DissimilarControl","add","remove","add-remove","",""
"158","583ec287ad2f4300014b355a","control_Similar","99","SimilarControl","speak","talk","speak-talk","",""
"159","583ec287ad2f4300014b355a","control_MaxMatch_Positive_Noun","22","MaxMatch","compassion","gratitude","compassion-gratitude","NounMatch","PositiveMatch"
"160","583ec287ad2f4300014b355a","control_MaxMatch_Positive_Verb","0","MaxMatch","admire","imagine","admire-imagine","VerbMatch","PositiveMatch"
"161","583ec287ad2f4300014b355a","control_Dissimilar","0","DissimilarControl","push","pull","push-pull","",""
"162","583ec287ad2f4300014b355a","test_ConceptualMatch_Verb","0","ConceptualMatchingOnly","admire","glisten","admire-glisten","ConceptualMatch:verb","PositiveMismatch"
"163","583ec287ad2f4300014b355a","control_MaxMatch_Negative_Verb","0","MaxMatch","bleed","exploit","bleed-exploit","VerbMatch","NegativeMatch"
"164","583ec287ad2f4300014b355a","test_ValenceMatch_Positive","11","ValenceMatchingOnly","compassion","imagine","compassion-imagine","NounMismatch","PositiveMatch"
"165","583ec287ad2f4300014b355a","control_MaxMismatch","0","MaxMismatch","cherish","breathe","cherish-breathe","VerbMismatch","PositiveMismatch"
"166","583ec287ad2f4300014b355a","control_Similar","99","SimilarControl","use","employ","use-employ","",""
"167","583ec287ad2f4300014b355a","test_ConceptualMatch_Noun","0","ConceptualMatchingOnly","inspiration","home","inspiration-home","ConceptualMatch:noun","PositiveMismatch"
"168","583ec287ad2f4300014b355a","control_MaxMatch_Negative_Noun","0","MaxMatch","toxin","anxiety","toxin-anxiety","NounMatch","NegativeMatch"
"169","583ec287ad2f4300014b355a","test_ValenceMatch_Negative","0","ValenceMatchingOnly","writhe","hatred","writhe-hatred","VerbMismatch","NegativeMatch"
"170","583ec287ad2f4300014b355a","control_Dissimilar","0","DissimilarControl","increase","decrease","increase-decrease","",""
"171","583ec287ad2f4300014b355a","control_Similar","99","SimilarControl","end","finish","end-finish","",""
"172","583ec287ad2f4300014b355a","control_MaxMatch_Positive_Noun","0","MaxMatch","gratitude","inspiration","gratitude-inspiration","NounMatch","PositiveMatch"
"173","583ec287ad2f4300014b355a","control_MaxMatch_Positive_Verb","0","MaxMatch","admire","cherish","admire-cherish","VerbMatch","PositiveMatch"
"174","583ec287ad2f4300014b355a","control_Dissimilar","0","DissimilarControl","rise","fall","rise-fall","",""
"175","583ec287ad2f4300014b355a","test_ConceptualMatch_Verb","0","ConceptualMatchingOnly","admire","running","admire-running","ConceptualMatch:verb","PositiveMismatch"
"176","583ec287ad2f4300014b355a","control_MaxMatch_Negative_Verb","0","MaxMatch","stab","obsess","stab-obsess","VerbMatch","NegativeMatch"
"177","583ec287ad2f4300014b355a","test_ValenceMatch_Positive","0","ValenceMatchingOnly","compassion","fulfill","compassion-fulfill","NounMismatch","PositiveMatch"
"178","583ec287ad2f4300014b355a","control_MaxMismatch","0","MaxMismatch","enlighten","glisten","enlighten-glisten","VerbMismatch","PositiveMismatch"
"179","583ec287ad2f4300014b355a","control_Similar","99","SimilarControl","need","require","need-require","",""
"180","583ec287ad2f4300014b355a","test_ConceptualMatch_Noun","0","ConceptualMatchingOnly","kindness","chocolate","kindness-chocolate","ConceptualMatch:noun","PositiveMismatch"
"181","583ec287ad2f4300014b355a","control_MaxMatch_Negative_Noun","0","MaxMatch","toxin","garbage","toxin-garbage","NounMatch","NegativeMatch"
"182","583ec287ad2f4300014b355a","test_ValenceMatch_Negative","0","ValenceMatchingOnly","fester","terror","fester-terror","VerbMismatch","NegativeMatch"
"183","583ec287ad2f4300014b355a","control_Dissimilar","0","DissimilarControl","enter","exit","enter-exit","",""
"184","583ec287ad2f4300014b355a","control_Similar","99","SimilarControl","get","obtain","get-obtain","",""
"185","583ec287ad2f4300014b355a","control_MaxMatch_Positive_Noun","0","MaxMatch","freedom","gratitude","freedom-gratitude","NounMatch","PositiveMatch"
"186","583ec287ad2f4300014b355a","control_MaxMatch_Positive_Verb","0","MaxMatch","enlighten","imagine","enlighten-imagine","VerbMatch","PositiveMatch"
"187","583ec287ad2f4300014b355a","control_Dissimilar","0","DissimilarControl","come","go","come-go","",""
"188","583ec287ad2f4300014b355a","test_ConceptualMatch_Verb","0","ConceptualMatchingOnly","fulfill","glisten","fulfill-glisten","ConceptualMatch:verb","PositiveMismatch"
"189","583ec287ad2f4300014b355a","control_MaxMatch_Negative_Verb","4","MaxMatch","criticize","obsess","criticize-obsess","VerbMatch","NegativeMatch"
"190","583ec287ad2f4300014b355a","test_ValenceMatch_Positive","0","ValenceMatchingOnly","gratitude","admire","gratitude-admire","NounMismatch","PositiveMatch"
"191","583ec287ad2f4300014b355a","control_MaxMismatch","0","MaxMismatch","fulfill","glisten","fulfill-glisten","VerbMismatch","PositiveMismatch"
"192","583ec287ad2f4300014b355a","control_Similar","99","SimilarControl","help","assist","help-assist","",""
"193","583ec287ad2f4300014b355a","test_ConceptualMatch_Noun","0","ConceptualMatchingOnly","kindness","beach","kindness-beach","ConceptualMatch:noun","PositiveMismatch"
"194","583ec287ad2f4300014b355a","control_MaxMatch_Negative_Noun","0","MaxMatch","corpse","failure","corpse-failure","NounMatch","NegativeMatch"
"195","583ec287ad2f4300014b355a","test_ValenceMatch_Negative","0","ValenceMatchingOnly","fester","failure","fester-failure","VerbMismatch","NegativeMatch"
"196","6129781ecb8007ce6248a915","control_Similar","99","SimilarControl","use","employ","use-employ","",""
"197","6129781ecb8007ce6248a915","control_Dissimilar","0","DissimilarControl","give","take","give-take","",""
"198","6129781ecb8007ce6248a915","test_ValenceMatch_Positive","79","ValenceMatchingOnly","compassion","enlighten","compassion-enlighten","NounMismatch","PositiveMatch"
"199","6129781ecb8007ce6248a915","control_MaxMatch_Negative_Noun","52","MaxMatch","mud","grief","mud-grief","NounMatch","NegativeMatch"
"200","6129781ecb8007ce6248a915","control_Similar","99","SimilarControl","speak","talk","speak-talk","",""
"201","6129781ecb8007ce6248a915","test_ConceptualMatch_Noun","53","ConceptualMatchingOnly","freedom","flowers","freedom-flowers","ConceptualMatch:noun","PositiveMismatch"
"202","6129781ecb8007ce6248a915","test_ValenceMatch_Negative","62","ValenceMatchingOnly","stab","grief","stab-grief","VerbMismatch","NegativeMatch"
"203","6129781ecb8007ce6248a915","test_ConceptualMatch_Verb","51","ConceptualMatchingOnly","enlighten","eat","enlighten-eat","ConceptualMatch:verb","PositiveMismatch"
"204","6129781ecb8007ce6248a915","control_Dissimilar","0","DissimilarControl","add","remove","add-remove","",""
"205","6129781ecb8007ce6248a915","control_MaxMatch_Negative_Verb","67","MaxMatch","choke","resent","choke-resent","VerbMatch","NegativeMatch"
