"","ID.Ibex","Label","Response","FeatureMatch","Word1","Word2","WordPair","Conceptual","Valence"
"69","664e7baa0d6008036181a712","control_Dissimilar","0","DissimilarControl","push","pull","push-pull","",""
"70","664e7baa0d6008036181a712","test_ValenceMatch_Positive","0","ValenceMatchingOnly","caress","impress","caress-impress","ConceptualMismatch:physical","PositiveMatch"
"71","664e7baa0d6008036181a712","test_ConceptualMatch_Psychological","0","ConceptualMatchingOnly","cherish","embarrass","cherish-embarrass","ConceptualMatch:psychological","PositiveMismatch"
"72","664e7baa0d6008036181a712","control_MaxMatch_Negative_Psychological","0","MaxMatch","displease","embarrass","displease-embarrass","ConceptualMatch:psychological","NegativeMatch"
"73","664e7baa0d6008036181a712","control_MaxMismatch","0","MaxMismatch","reassure","stain","reassure-stain","ConceptualMismatch:psychological","PositiveMismatch"
"74","664e7baa0d6008036181a712","test_ConceptualMatch_Physical","0","ConceptualMatchingOnly","twinkle","slash","twinkle-slash","ConceptualMatch:physical","PositiveMismatch"
"75","664e7baa0d6008036181a712","control_Similar","99","SimilarControl","speak","talk","speak-talk","",""
"76","664e7baa0d6008036181a712","test_ValenceMatch_Negative","0","ValenceMatchingOnly","hit","irritate","hit-irritate","ConceptualMismatch:physical","NegativeMatch"
"77","664e7baa0d6008036181a712","control_MaxMatch_Positive_Psychological","99","MaxMatch","appreciate","reassure","appreciate-reassure","ConceptualMatch:psychological","PositiveMatch"
"78","664e7baa0d6008036181a712","control_MaxMatch_Negative_Physical","0","MaxMatch","slash","crash","slash-crash","ConceptualMatch:physical","NegativeMatch"
"79","664e7baa0d6008036181a712","control_Dissimilar","0","DissimilarControl","increase","decrease","increase-decrease","",""
"80","664e7baa0d6008036181a712","control_Similar","99","SimilarControl","buy","purchase","buy-purchase","",""
"81","664e7baa0d6008036181a712","control_MaxMatch_Positive_Physical","6","MaxMatch","sculpt","clean","sculpt-clean","ConceptualMatch:physical","PositiveMatch"
"82","664e7baa0d6008036181a712","control_Dissimilar","0","DissimilarControl","give","take","give-take","",""
"83","664e7baa0d6008036181a712","test_ValenceMatch_Positive","99","ValenceMatchingOnly","cuddle","adore","cuddle-adore","ConceptualMismatch:physical","PositiveMatch"
"84","664e7baa0d6008036181a712","test_ConceptualMatch_Psychological","13","ConceptualMatchingOnly","admire","criticize","admire-criticize","ConceptualMatch:psychological","PositiveMismatch"
"85","664e7baa0d6008036181a712","control_MaxMatch_Negative_Psychological","99","MaxMatch","discourage","dismay","discourage-dismay","ConceptualMatch:psychological","NegativeMatch"
"86","664e7baa0d6008036181a712","control_MaxMismatch","99","MaxMismatch","respect","rust","respect-rust","ConceptualMismatch:psychological","PositiveMismatch"
"87","664e7baa0d6008036181a712","test_ConceptualMatch_Physical","0","ConceptualMatchingOnly","build","corrode","build-corrode","ConceptualMatch:physical","PositiveMismatch"
"88","664e7baa0d6008036181a712","control_Similar","99","SimilarControl","get","obtain","get-obtain","",""
"89","664e7baa0d6008036181a712","test_ValenceMatch_Negative","0","ValenceMatchingOnly","burn","dread","burn-dread","ConceptualMismatch:physical","NegativeMatch"
"90","664e7baa0d6008036181a712","control_MaxMatch_Positive_Psychological","99","MaxMatch","content","reassure","content-reassure","ConceptualMatch:psychological","PositiveMatch"
"91","664e7baa0d6008036181a712","control_MaxMatch_Negative_Physical","0","MaxMatch","crash","corrode","crash-corrode","ConceptualMatch:physical","NegativeMatch"
"92","664e7baa0d6008036181a712","control_Dissimilar","0","DissimilarControl","add","remove","add-remove","",""
"93","664e7baa0d6008036181a712","control_Similar","3","SimilarControl","use","employ","use-employ","",""
"94","664e7baa0d6008036181a712","control_MaxMatch_Positive_Physical","0","MaxMatch","hug","clean","hug-clean","ConceptualMatch:physical","PositiveMatch"
"95","664e7baa0d6008036181a712","control_Dissimilar","0","DissimilarControl","begin","end","begin-end","",""
"96","664e7baa0d6008036181a712","test_ValenceMatch_Positive","0","ValenceMatchingOnly","decorate","admire","decorate-admire","ConceptualMismatch:physical","PositiveMatch"
"97","664e7baa0d6008036181a712","test_ConceptualMatch_Psychological","0","ConceptualMatchingOnly","content","despair","content-despair","ConceptualMatch:psychological","PositiveMismatch"
"98","664e7baa0d6008036181a712","control_MaxMatch_Negative_Psychological","99","MaxMatch","displease","dread","displease-dread","ConceptualMatch:psychological","NegativeMatch"
"99","664e7baa0d6008036181a712","control_MaxMismatch","0","MaxMismatch","appreciate","burn","appreciate-burn","ConceptualMismatch:psychological","PositiveMismatch"
"100","664e7baa0d6008036181a712","test_ConceptualMatch_Physical","0","ConceptualMatchingOnly","sculpt","stain","sculpt-stain","ConceptualMatch:physical","PositiveMismatch"
"101","664e7baa0d6008036181a712","control_Similar","99","SimilarControl","begin","start","begin-start","",""
"102","664e7baa0d6008036181a712","test_ValenceMatch_Negative","99","ValenceMatchingOnly","delete","discourage","delete-discourage","ConceptualMismatch:physical","NegativeMatch"
"103","664e7baa0d6008036181a712","control_MaxMatch_Positive_Psychological","99","MaxMatch","respect","cherish","respect-cherish","ConceptualMatch:psychological","PositiveMatch"
"104","664e7baa0d6008036181a712","control_MaxMatch_Negative_Physical","0","MaxMatch","crash","delete","crash-delete","ConceptualMatch:physical","NegativeMatch"
"105","664e7baa0d6008036181a712","control_Dissimilar","0","DissimilarControl","arrive","leave","arrive-leave","",""
"106","664e7baa0d6008036181a712","control_Similar","99","SimilarControl","need","require","need-require","",""
"107","664e7baa0d6008036181a712","control_MaxMatch_Positive_Physical","0","MaxMatch","cuddle","clean","cuddle-clean","ConceptualMatch:physical","PositiveMatch"
"108","664e7baa0d6008036181a712","control_Dissimilar","0","DissimilarControl","come","go","come-go","",""
"109","664e7baa0d6008036181a712","test_ValenceMatch_Positive","0","ValenceMatchingOnly","decorate","impress","decorate-impress","ConceptualMismatch:physical","PositiveMatch"
"110","664e7baa0d6008036181a712","test_ConceptualMatch_Psychological","0","ConceptualMatchingOnly","cherish","dishonor","cherish-dishonor","ConceptualMatch:psychological","PositiveMismatch"
"111","664e7baa0d6008036181a712","control_MaxMatch_Negative_Psychological","99","MaxMatch","irritate","dismay","irritate-dismay","ConceptualMatch:psychological","NegativeMatch"
"112","664e7baa0d6008036181a712","control_MaxMismatch","0","MaxMismatch","appreciate","tear","appreciate-tear","ConceptualMismatch:psychological","PositiveMismatch"
"113","664e7baa0d6008036181a712","test_ConceptualMatch_Physical","7","ConceptualMatchingOnly","clean","slaughter","clean-slaughter","ConceptualMatch:physical","PositiveMismatch"
"114","664e7baa0d6008036181a712","control_Similar","99","SimilarControl","show","display","show-display","",""
"115","664e7baa0d6008036181a712","test_ValenceMatch_Negative","0","ValenceMatchingOnly","stain","dread","stain-dread","ConceptualMismatch:physical","NegativeMatch"
"116","664e7baa0d6008036181a712","control_MaxMatch_Positive_Psychological","0","MaxMatch","adore","cherish","adore-cherish","ConceptualMatch:psychological","PositiveMatch"
"117","664e7baa0d6008036181a712","control_MaxMatch_Negative_Physical","0","MaxMatch","slash","delete","slash-delete","ConceptualMatch:physical","NegativeMatch"
"118","664e7baa0d6008036181a712","control_Dissimilar","1","DissimilarControl","enter","exit","enter-exit","",""
"119","664e7baa0d6008036181a712","control_Similar","0","SimilarControl","end","finish","end-finish","",""
"120","664e7baa0d6008036181a712","control_MaxMatch_Positive_Physical","22","MaxMatch","build","caress","build-caress","ConceptualMatch:physical","PositiveMatch"
"121","664e7baa0d6008036181a712","control_Dissimilar","0","DissimilarControl","open","close","open-close","",""
"122","664e7baa0d6008036181a712","test_ValenceMatch_Positive","0","ValenceMatchingOnly","twinkle","content","twinkle-content","ConceptualMismatch:physical","PositiveMatch"
"123","664e7baa0d6008036181a712","test_ConceptualMatch_Psychological","0","ConceptualMatchingOnly","reassure","criticize","reassure-criticize","ConceptualMatch:psychological","PositiveMismatch"
"124","664e7baa0d6008036181a712","control_MaxMatch_Negative_Psychological","99","MaxMatch","despair","dismay","despair-dismay","ConceptualMatch:psychological","NegativeMatch"
"125","664e7baa0d6008036181a712","control_MaxMismatch","0","MaxMismatch","appreciate","crash","appreciate-crash","ConceptualMismatch:psychological","PositiveMismatch"
"126","664e7baa0d6008036181a712","test_ConceptualMatch_Physical","0","ConceptualMatchingOnly","hug","stain","hug-stain","ConceptualMatch:physical","PositiveMismatch"
"127","664e7baa0d6008036181a712","control_Similar","99","SimilarControl","ask","inquire","ask-inquire","",""
"128","664e7baa0d6008036181a712","test_ValenceMatch_Negative","0","ValenceMatchingOnly","tear","irritate","tear-irritate","ConceptualMismatch:physical","NegativeMatch"
"129","664e7baa0d6008036181a712","control_MaxMatch_Positive_Psychological","99","MaxMatch","appreciate","admire","appreciate-admire","ConceptualMatch:psychological","PositiveMatch"
"130","664e7baa0d6008036181a712","control_MaxMatch_Negative_Physical","99","MaxMatch","slaughter","hit","slaughter-hit","ConceptualMatch:physical","NegativeMatch"
"131","66b7d8f1b8226e65dab2d674","control_Similar","99","SimilarControl","begin","start","begin-start","",""
"132","66b7d8f1b8226e65dab2d674","control_Dissimilar","23","DissimilarControl","come","go","come-go","",""
"133","66b7d8f1b8226e65dab2d674","test_ValenceMatch_Positive","15","ValenceMatchingOnly","caress","appreciate","caress-appreciate","ConceptualMismatch:physical","PositiveMatch"
"134","66b7d8f1b8226e65dab2d674","control_Similar","74","SimilarControl","use","employ","use-employ","",""
"135","66b7d8f1b8226e65dab2d674","control_MaxMatch_Positive_Psychological","85","MaxMatch","encourage","respect","encourage-respect","ConceptualMatch:psychological","PositiveMatch"
"136","66b7d8f1b8226e65dab2d674","test_ConceptualMatch_Physical","0","ConceptualMatchingOnly","sculpt","crash","sculpt-crash","ConceptualMatch:physical","PositiveMismatch"
"137","66b7d8f1b8226e65dab2d674","control_MaxMatch_Negative_Physical","62","MaxMatch","slaughter","hit","slaughter-hit","ConceptualMatch:physical","NegativeMatch"
"138","66b7d8f1b8226e65dab2d674","control_MaxMatch_Negative_Psychological","66","MaxMatch","displease","dismay","displease-dismay","ConceptualMatch:psychological","NegativeMatch"
"139","66b7d8f1b8226e65dab2d674","control_MaxMatch_Positive_Physical","24","MaxMatch","repair","decorate","repair-decorate","ConceptualMatch:physical","PositiveMatch"
"140","66b7d8f1b8226e65dab2d674","test_ValenceMatch_Negative","21","ValenceMatchingOnly","burn","offend","burn-offend","ConceptualMismatch:physical","NegativeMatch"
"141","66b7d8f1b8226e65dab2d674","test_ConceptualMatch_Psychological","0","ConceptualMatchingOnly","like","despair","like-despair","ConceptualMatch:psychological","PositiveMismatch"
"142","66b7d8f1b8226e65dab2d674","control_MaxMismatch","0","MaxMismatch","appreciate","burn","appreciate-burn","ConceptualMismatch:psychological","PositiveMismatch"
"143","66b7d8f1b8226e65dab2d674","control_Dissimilar","0","DissimilarControl","add","remove","add-remove","",""
"144","66b7d8f1b8226e65dab2d674","control_Similar","99","SimilarControl","help","assist","help-assist","",""
"145","66b7d8f1b8226e65dab2d674","control_Dissimilar","13","DissimilarControl","begin","end","begin-end","",""
"146","66b7d8f1b8226e65dab2d674","test_ValenceMatch_Positive","0","ValenceMatchingOnly","produce","respect","produce-respect","ConceptualMismatch:physical","PositiveMatch"
"147","66b7d8f1b8226e65dab2d674","control_Similar","99","SimilarControl","end","finish","end-finish","",""
"148","66b7d8f1b8226e65dab2d674","control_MaxMatch_Positive_Psychological","30","MaxMatch","reassure","adore","reassure-adore","ConceptualMatch:psychological","PositiveMatch"
"149","66b7d8f1b8226e65dab2d674","test_ConceptualMatch_Physical","16","ConceptualMatchingOnly","repair","stain","repair-stain","ConceptualMatch:physical","PositiveMismatch"
"150","66b7d8f1b8226e65dab2d674","control_MaxMatch_Negative_Physical","58","MaxMatch","slaughter","crash","slaughter-crash","ConceptualMatch:physical","NegativeMatch"
"151","66b7d8f1b8226e65dab2d674","control_MaxMatch_Negative_Psychological","69","MaxMatch","displease","dread","displease-dread","ConceptualMatch:psychological","NegativeMatch"
"152","66b7d8f1b8226e65dab2d674","control_MaxMatch_Positive_Physical","0","MaxMatch","cuddle","twinkle","cuddle-twinkle","ConceptualMatch:physical","PositiveMatch"
"153","66b7d8f1b8226e65dab2d674","test_ValenceMatch_Negative","0","ValenceMatchingOnly","slaughter","discourage","slaughter-discourage","ConceptualMismatch:physical","NegativeMatch"
"154","66b7d8f1b8226e65dab2d674","test_ConceptualMatch_Psychological","0","ConceptualMatchingOnly","cherish","dismay","cherish-dismay","ConceptualMatch:psychological","PositiveMismatch"
"155","66b7d8f1b8226e65dab2d674","control_MaxMismatch","0","MaxMismatch","content","slaughter","content-slaughter","ConceptualMismatch:psychological","PositiveMismatch"
"156","66b7d8f1b8226e65dab2d674","control_Dissimilar","0","DissimilarControl","open","close","open-close","",""
"157","66b7d8f1b8226e65dab2d674","control_Similar","88","SimilarControl","need","require","need-require","",""
"158","66b7d8f1b8226e65dab2d674","control_Dissimilar","0","DissimilarControl","enter","exit","enter-exit","",""
"159","66b7d8f1b8226e65dab2d674","test_ValenceMatch_Positive","8","ValenceMatchingOnly","sculpt","reassure","sculpt-reassure","ConceptualMismatch:physical","PositiveMatch"
"160","66b7d8f1b8226e65dab2d674","control_Similar","66","SimilarControl","ask","inquire","ask-inquire","",""
"161","66b7d8f1b8226e65dab2d674","control_MaxMatch_Positive_Psychological","82","MaxMatch","adore","cherish","adore-cherish","ConceptualMatch:psychological","PositiveMatch"
"162","66b7d8f1b8226e65dab2d674","test_ConceptualMatch_Physical","27","ConceptualMatchingOnly","build","stain","build-stain","ConceptualMatch:physical","PositiveMismatch"
"163","66b7d8f1b8226e65dab2d674","control_MaxMatch_Negative_Physical","64","MaxMatch","slash","corrode","slash-corrode","ConceptualMatch:physical","NegativeMatch"
"164","66b7d8f1b8226e65dab2d674","control_MaxMatch_Negative_Psychological","77","MaxMatch","dishonor","criticize","dishonor-criticize","ConceptualMatch:psychological","NegativeMatch"
"165","66b7d8f1b8226e65dab2d674","control_MaxMatch_Positive_Physical","79","MaxMatch","sculpt","decorate","sculpt-decorate","ConceptualMatch:physical","PositiveMatch"
"166","66b7d8f1b8226e65dab2d674","test_ValenceMatch_Negative","25","ValenceMatchingOnly","rust","criticize","rust-criticize","ConceptualMismatch:physical","NegativeMatch"
"167","66b7d8f1b8226e65dab2d674","test_ConceptualMatch_Psychological","0","ConceptualMatchingOnly","appreciate","despair","appreciate-despair","ConceptualMatch:psychological","PositiveMismatch"
"168","66b7d8f1b8226e65dab2d674","control_MaxMismatch","0","MaxMismatch","cherish","hit","cherish-hit","ConceptualMismatch:psychological","PositiveMismatch"
"169","66b7d8f1b8226e65dab2d674","control_Dissimilar","38","DissimilarControl","give","take","give-take","",""
"170","66b7d8f1b8226e65dab2d674","control_Similar","99","SimilarControl","buy","purchase","buy-purchase","",""
"171","66b7d8f1b8226e65dab2d674","control_Dissimilar","18","DissimilarControl","increase","decrease","increase-decrease","",""
"172","66b7d8f1b8226e65dab2d674","test_ValenceMatch_Positive","0","ValenceMatchingOnly","twinkle","reassure","twinkle-reassure","ConceptualMismatch:physical","PositiveMatch"
"173","66b7d8f1b8226e65dab2d674","control_Similar","87","SimilarControl","speak","talk","speak-talk","",""
"174","66b7d8f1b8226e65dab2d674","control_MaxMatch_Positive_Psychological","98","MaxMatch","appreciate","cherish","appreciate-cherish","ConceptualMatch:psychological","PositiveMatch"
"175","66b7d8f1b8226e65dab2d674","test_ConceptualMatch_Physical","9","ConceptualMatchingOnly","hug","hit","hug-hit","ConceptualMatch:physical","PositiveMismatch"
"176","66b7d8f1b8226e65dab2d674","control_MaxMatch_Negative_Physical","26","MaxMatch","slaughter","tear","slaughter-tear","ConceptualMatch:physical","NegativeMatch"
"177","66b7d8f1b8226e65dab2d674","control_MaxMatch_Negative_Psychological","57","MaxMatch","despair","displease","despair-displease","ConceptualMatch:psychological","NegativeMatch"
"178","66b7d8f1b8226e65dab2d674","control_MaxMatch_Positive_Physical","29","MaxMatch","repair","clean","repair-clean","ConceptualMatch:physical","PositiveMatch"
"179","66b7d8f1b8226e65dab2d674","test_ValenceMatch_Negative","19","ValenceMatchingOnly","hit","criticize","hit-criticize","ConceptualMismatch:physical","NegativeMatch"
"180","66b7d8f1b8226e65dab2d674","test_ConceptualMatch_Psychological","4","ConceptualMatchingOnly","reassure","displease","reassure-displease","ConceptualMatch:psychological","PositiveMismatch"
"181","66b7d8f1b8226e65dab2d674","control_MaxMismatch","0","MaxMismatch","respect","slash","respect-slash","ConceptualMismatch:psychological","PositiveMismatch"
"182","66b7d8f1b8226e65dab2d674","control_Dissimilar","15","DissimilarControl","arrive","leave","arrive-leave","",""
"183","66b7d8f1b8226e65dab2d674","control_Similar","96","SimilarControl","get","obtain","get-obtain","",""
"184","66b7d8f1b8226e65dab2d674","control_Dissimilar","15","DissimilarControl","rise","fall","rise-fall","",""
"185","66b7d8f1b8226e65dab2d674","test_ValenceMatch_Positive","28","ValenceMatchingOnly","hug","impress","hug-impress","ConceptualMismatch:physical","PositiveMatch"
"186","66b7d8f1b8226e65dab2d674","control_Similar","93","SimilarControl","show","display","show-display","",""
"187","66b7d8f1b8226e65dab2d674","control_MaxMatch_Positive_Psychological","99","MaxMatch","appreciate","like","appreciate-like","ConceptualMatch:psychological","PositiveMatch"
"188","66b7d8f1b8226e65dab2d674","test_ConceptualMatch_Physical","12","ConceptualMatchingOnly","sculpt","tear","sculpt-tear","ConceptualMatch:physical","PositiveMismatch"
"189","66b7d8f1b8226e65dab2d674","control_MaxMatch_Negative_Physical","17","MaxMatch","rust","burn","rust-burn","ConceptualMatch:physical","NegativeMatch"
"190","66b7d8f1b8226e65dab2d674","control_MaxMatch_Negative_Psychological","72","MaxMatch","offend","embarrass","offend-embarrass","ConceptualMatch:psychological","NegativeMatch"
"191","66b7d8f1b8226e65dab2d674","control_MaxMatch_Positive_Physical","20","MaxMatch","hug","produce","hug-produce","ConceptualMatch:physical","PositiveMatch"
"192","66b7d8f1b8226e65dab2d674","test_ValenceMatch_Negative","21","ValenceMatchingOnly","stain","displease","stain-displease","ConceptualMismatch:physical","NegativeMatch"
