"","ID.Ibex","Response","FeatureMatch","Word1","Word2","WordPair"
"27","671a80f4ca33770b00602f07","4","MaxMismatch","writhe","fireplace","writhe-fireplace"
"28","671a80f4ca33770b00602f07","0","ConceptualMatchingOnly","compassion","beach","compassion-beach"
"29","671a80f4ca33770b00602f07","0","ConceptualMatchingOnly","obsess","imagine","obsess-imagine"
"30","671a80f4ca33770b00602f07","0","MaxMatch","terror","anxiety","terror-anxiety"
"31","671a80f4ca33770b00602f07","99","SelfPair","writhe","writhe","writhe-writhe"
"32","671a80f4ca33770b00602f07","0","MaxMismatch","befall","flowers","befall-flowers"
"33","671a80f4ca33770b00602f07","0","ConceptualMatchingOnly","resent","cherish","resent-cherish"
"34","671a80f4ca33770b00602f07","99","SelfPair","compassion","compassion","compassion-compassion"
"35","671a80f4ca33770b00602f07","99","SelfPair","glide","glide","glide-glide"
"36","671a80f4ca33770b00602f07","99","SelfPair","stab","stab","stab-stab"
"37","671a80f4ca33770b00602f07","0","ValenceMatchingOnly","chocolate","breathe","chocolate-breathe"
"38","671a80f4ca33770b00602f07","0","ConceptualMatchingOnly","terror","kindness","terror-kindness"
"39","671a80f4ca33770b00602f07","1","MaxMatch","cherish","imagine","cherish-imagine"
"40","671a80f4ca33770b00602f07","0","ValenceMatchingOnly","fireplace","glide","fireplace-glide"
"41","671a80f4ca33770b00602f07","0","ConceptualMatchingOnly","fester","admire","fester-admire"
"42","671a80f4ca33770b00602f07","0","MaxMismatch","anxiety","imagine","anxiety-imagine"
"43","671a80f4ca33770b00602f07","7","ValenceMatchingOnly","choke","grief","choke-grief"
"44","671a80f4ca33770b00602f07","0","MaxMatch","beach","home","beach-home"
"45","671a80f4ca33770b00602f07","0","ValenceMatchingOnly","slave","writhe","slave-writhe"
"46","671a80f4ca33770b00602f07","0","MaxMismatch","slave","fulfill","slave-fulfill"
"47","671a80f4ca33770b00602f07","99","SelfPair","failure","failure","failure-failure"
"48","671a80f4ca33770b00602f07","0","MaxMatch","breathe","running","breathe-running"
"49","671a80f4ca33770b00602f07","0","ConceptualMatchingOnly","stab","glisten","stab-glisten"
"50","671a80f4ca33770b00602f07","0","ValenceMatchingOnly","terror","resent","terror-resent"
"51","5edcfe625cd39c9efd5cc2ae","22","MaxMatch","breathe","running","breathe-running"
"52","5edcfe625cd39c9efd5cc2ae","39","ConceptualMatchingOnly","resent","cherish","resent-cherish"
"53","5edcfe625cd39c9efd5cc2ae","10","MaxMismatch","choke","gratitude","choke-gratitude"
"54","5edcfe625cd39c9efd5cc2ae","99","SelfPair","glisten","glisten","glisten-glisten"
"55","5edcfe625cd39c9efd5cc2ae","21","MaxMismatch","exploit","kindness","exploit-kindness"
"56","5edcfe625cd39c9efd5cc2ae","17","ValenceMatchingOnly","terror","resent","terror-resent"
"57","5edcfe625cd39c9efd5cc2ae","6","ConceptualMatchingOnly","compassion","beach","compassion-beach"
"58","5edcfe625cd39c9efd5cc2ae","2","ConceptualMatchingOnly","toxin","chocolate","toxin-chocolate"
"59","5edcfe625cd39c9efd5cc2ae","10","MaxMatch","beach","home","beach-home"
"60","5edcfe625cd39c9efd5cc2ae","9","MaxMatch","choke","obsess","choke-obsess"
"61","5edcfe625cd39c9efd5cc2ae","8","MaxMismatch","writhe","fireplace","writhe-fireplace"
"62","5edcfe625cd39c9efd5cc2ae","10","ValenceMatchingOnly","failure","obsess","failure-obsess"
"63","5edcfe625cd39c9efd5cc2ae","5","ConceptualMatchingOnly","terror","kindness","terror-kindness"
"64","5edcfe625cd39c9efd5cc2ae","30","MaxMatch","freedom","gratitude","freedom-gratitude"
"65","5edcfe625cd39c9efd5cc2ae","5","ConceptualMatchingOnly","enlighten","breathe","enlighten-breathe"
"66","5edcfe625cd39c9efd5cc2ae","2","MaxMismatch","corpse","admire","corpse-admire"
"67","5edcfe625cd39c9efd5cc2ae","2","MaxMismatch","compassion","glisten","compassion-glisten"
"68","5edcfe625cd39c9efd5cc2ae","99","SelfPair","failure","failure","failure-failure"
"69","5edcfe625cd39c9efd5cc2ae","99","SelfPair","choke","choke","choke-choke"
"70","5edcfe625cd39c9efd5cc2ae","22","MaxMatch","toxin","corpse","toxin-corpse"
"71","5edcfe625cd39c9efd5cc2ae","99","SelfPair","writhe","writhe","writhe-writhe"
"72","5edcfe625cd39c9efd5cc2ae","21","ValenceMatchingOnly","compassion","fulfill","compassion-fulfill"
"73","5edcfe625cd39c9efd5cc2ae","99","SelfPair","glide","glide","glide-glide"
"74","5edcfe625cd39c9efd5cc2ae","15","ValenceMatchingOnly","freedom","cherish","freedom-cherish"
"75","5edcfe625cd39c9efd5cc2ae","99","SelfPair","stab","stab","stab-stab"
"76","5edcfe625cd39c9efd5cc2ae","8","MaxMismatch","fester","freedom","fester-freedom"
"77","5edcfe625cd39c9efd5cc2ae","5","ConceptualMatchingOnly","obsess","imagine","obsess-imagine"
"78","5edcfe625cd39c9efd5cc2ae","6","ConceptualMatchingOnly","fulfill","glide","fulfill-glide"
"79","5edcfe625cd39c9efd5cc2ae","99","SelfPair","running","running","running-running"
"80","5edcfe625cd39c9efd5cc2ae","5","ValenceMatchingOnly","toxin","stab","toxin-stab"
"81","5edcfe625cd39c9efd5cc2ae","76","MaxMatch","terror","anxiety","terror-anxiety"
"82","5edcfe625cd39c9efd5cc2ae","4","ValenceMatchingOnly","chocolate","breathe","chocolate-breathe"
"83","5edcfe625cd39c9efd5cc2ae","10","MaxMismatch","befall","flowers","befall-flowers"
"84","5edcfe625cd39c9efd5cc2ae","9","MaxMismatch","anxiety","imagine","anxiety-imagine"
"85","5edcfe625cd39c9efd5cc2ae","8","ConceptualMatchingOnly","fester","admire","fester-admire"
"86","5edcfe625cd39c9efd5cc2ae","37","ConceptualMatchingOnly","grief","gratitude","grief-gratitude"
"87","5edcfe625cd39c9efd5cc2ae","6","ConceptualMatchingOnly","stab","glisten","stab-glisten"
"88","5edcfe625cd39c9efd5cc2ae","11","MaxMatch","cherish","imagine","cherish-imagine"
"89","5edcfe625cd39c9efd5cc2ae","10","ValenceMatchingOnly","slave","writhe","slave-writhe"
"90","5edcfe625cd39c9efd5cc2ae","17","ValenceMatchingOnly","fireplace","glide","fireplace-glide"
"91","5edcfe625cd39c9efd5cc2ae","99","SelfPair","toxin","toxin","toxin-toxin"
"92","5edcfe625cd39c9efd5cc2ae","8","MaxMatch","writhe","exploit","writhe-exploit"
"93","5edcfe625cd39c9efd5cc2ae","5","MaxMatch","garbage","failure","garbage-failure"
"94","5edcfe625cd39c9efd5cc2ae","43","ValenceMatchingOnly","garbage","fester","garbage-fester"
"95","5edcfe625cd39c9efd5cc2ae","99","SelfPair","obsess","obsess","obsess-obsess"
"96","5edcfe625cd39c9efd5cc2ae","3","MaxMismatch","slave","fulfill","slave-fulfill"
"97","5edcfe625cd39c9efd5cc2ae","3","MaxMatch","chocolate","fireplace","chocolate-fireplace"
"98","5edcfe625cd39c9efd5cc2ae","5","MaxMismatch","grief","running","grief-running"
"99","5edcfe625cd39c9efd5cc2ae","5","ValenceMatchingOnly","choke","grief","choke-grief"
"100","5edcfe625cd39c9efd5cc2ae","99","SelfPair","compassion","compassion","compassion-compassion"
"101","5c560866f4a32a00014b5760","20","ValenceMatchingOnly","choke","grief","choke-grief"
"102","5c560866f4a32a00014b5760","0","MaxMismatch","slave","fulfill","slave-fulfill"
"103","5c560866f4a32a00014b5760","0","ValenceMatchingOnly","chocolate","breathe","chocolate-breathe"
"104","5c560866f4a32a00014b5760","60","ConceptualMatchingOnly","enlighten","breathe","enlighten-breathe"
"105","5c560866f4a32a00014b5760","99","SelfPair","toxin","toxin","toxin-toxin"
"106","5c560866f4a32a00014b5760","0","MaxMismatch","befall","flowers","befall-flowers"
"107","5c560866f4a32a00014b5760","0","ConceptualMatchingOnly","grief","gratitude","grief-gratitude"
"108","5c560866f4a32a00014b5760","0","MaxMismatch","exploit","kindness","exploit-kindness"
"109","5c560866f4a32a00014b5760","1","MaxMismatch","grief","running","grief-running"
"110","5c560866f4a32a00014b5760","0","ConceptualMatchingOnly","fester","admire","fester-admire"
"111","5c560866f4a32a00014b5760","7","MaxMismatch","compassion","glisten","compassion-glisten"
"112","5c560866f4a32a00014b5760","0","MaxMismatch","writhe","fireplace","writhe-fireplace"
"113","5c560866f4a32a00014b5760","65","ValenceMatchingOnly","terror","resent","terror-resent"
"114","5c560866f4a32a00014b5760","64","MaxMatch","beach","home","beach-home"
"115","5c560866f4a32a00014b5760","0","MaxMatch","chocolate","fireplace","chocolate-fireplace"
"116","5c560866f4a32a00014b5760","99","SelfPair","writhe","writhe","writhe-writhe"
"117","5c560866f4a32a00014b5760","28","ValenceMatchingOnly","slave","writhe","slave-writhe"
"118","5c560866f4a32a00014b5760","0","MaxMatch","choke","obsess","choke-obsess"
"119","5c560866f4a32a00014b5760","99","SelfPair","glide","glide","glide-glide"
"120","5c560866f4a32a00014b5760","0","MaxMismatch","fester","freedom","fester-freedom"
"121","5c560866f4a32a00014b5760","99","MaxMatch","terror","anxiety","terror-anxiety"
"122","5c560866f4a32a00014b5760","99","SelfPair","choke","choke","choke-choke"
"123","5c560866f4a32a00014b5760","0","ConceptualMatchingOnly","resent","cherish","resent-cherish"
"124","5c560866f4a32a00014b5760","75","MaxMatch","freedom","gratitude","freedom-gratitude"
"125","5c560866f4a32a00014b5760","0","ConceptualMatchingOnly","compassion","beach","compassion-beach"
"126","5c560866f4a32a00014b5760","13","ConceptualMatchingOnly","toxin","chocolate","toxin-chocolate"
"127","5c560866f4a32a00014b5760","61","MaxMatch","breathe","running","breathe-running"
"128","5c560866f4a32a00014b5760","0","ValenceMatchingOnly","fireplace","glide","fireplace-glide"
"129","5c560866f4a32a00014b5760","83","ValenceMatchingOnly","freedom","cherish","freedom-cherish"
"130","5c560866f4a32a00014b5760","86","ValenceMatchingOnly","garbage","fester","garbage-fester"
"131","5c560866f4a32a00014b5760","99","SelfPair","stab","stab","stab-stab"
"132","5c560866f4a32a00014b5760","0","ConceptualMatchingOnly","terror","kindness","terror-kindness"
"133","5c560866f4a32a00014b5760","99","SelfPair","glisten","glisten","glisten-glisten"
"134","5c560866f4a32a00014b5760","52","MaxMatch","writhe","exploit","writhe-exploit"
"135","5c560866f4a32a00014b5760","99","SelfPair","obsess","obsess","obsess-obsess"
"136","5c560866f4a32a00014b5760","12","MaxMatch","garbage","failure","garbage-failure"
"137","5c560866f4a32a00014b5760","0","MaxMismatch","choke","gratitude","choke-gratitude"
"138","5c560866f4a32a00014b5760","70","ConceptualMatchingOnly","fulfill","glide","fulfill-glide"
"139","5c560866f4a32a00014b5760","57","MaxMatch","cherish","imagine","cherish-imagine"
"140","5c560866f4a32a00014b5760","0","ConceptualMatchingOnly","stab","glisten","stab-glisten"
"141","5c560866f4a32a00014b5760","0","MaxMismatch","corpse","admire","corpse-admire"
"142","5c560866f4a32a00014b5760","59","MaxMatch","toxin","corpse","toxin-corpse"
"143","5c560866f4a32a00014b5760","3","ValenceMatchingOnly","failure","obsess","failure-obsess"
"144","5c560866f4a32a00014b5760","99","SelfPair","failure","failure","failure-failure"
"145","5c560866f4a32a00014b5760","99","SelfPair","compassion","compassion","compassion-compassion"
"146","5c560866f4a32a00014b5760","11","ValenceMatchingOnly","toxin","stab","toxin-stab"
"147","5c560866f4a32a00014b5760","82","ConceptualMatchingOnly","obsess","imagine","obsess-imagine"
"148","5c560866f4a32a00014b5760","0","MaxMismatch","anxiety","imagine","anxiety-imagine"
"149","5c560866f4a32a00014b5760","6","ValenceMatchingOnly","compassion","fulfill","compassion-fulfill"
"150","5c560866f4a32a00014b5760","99","SelfPair","running","running","running-running"
"151","62ac706d8544dbe5a81b4212","0","ValenceMatchingOnly","chocolate","breathe","chocolate-breathe"
"152","62ac706d8544dbe5a81b4212","99","SelfPair","choke","choke","choke-choke"
"153","62ac706d8544dbe5a81b4212","99","SelfPair","compassion","compassion","compassion-compassion"
"154","62ac706d8544dbe5a81b4212","47","MaxMismatch","befall","flowers","befall-flowers"
"155","62ac706d8544dbe5a81b4212","0","MaxMismatch","exploit","kindness","exploit-kindness"
"156","62ac706d8544dbe5a81b4212","48","MaxMatch","breathe","running","breathe-running"
"157","62ac706d8544dbe5a81b4212","41","ValenceMatchingOnly","freedom","cherish","freedom-cherish"
"158","62ac706d8544dbe5a81b4212","37","MaxMatch","toxin","corpse","toxin-corpse"
"159","62ac706d8544dbe5a81b4212","99","SelfPair","failure","failure","failure-failure"
"160","62ac706d8544dbe5a81b4212","99","SelfPair","writhe","writhe","writhe-writhe"
"161","62ac706d8544dbe5a81b4212","45","ValenceMatchingOnly","terror","resent","terror-resent"
"162","62ac706d8544dbe5a81b4212","39","MaxMismatch","grief","running","grief-running"
"163","62ac706d8544dbe5a81b4212","41","ConceptualMatchingOnly","fulfill","glide","fulfill-glide"
"164","62ac706d8544dbe5a81b4212","42","MaxMatch","writhe","exploit","writhe-exploit"
"165","62ac706d8544dbe5a81b4212","42","MaxMismatch","choke","gratitude","choke-gratitude"
"166","62ac706d8544dbe5a81b4212","42","MaxMismatch","slave","fulfill","slave-fulfill"
"167","62ac706d8544dbe5a81b4212","99","SelfPair","glide","glide","glide-glide"
"168","62ac706d8544dbe5a81b4212","41","MaxMatch","beach","home","beach-home"
"169","62ac706d8544dbe5a81b4212","39","ConceptualMatchingOnly","compassion","beach","compassion-beach"
"170","62ac706d8544dbe5a81b4212","39","MaxMismatch","corpse","admire","corpse-admire"
"171","62ac706d8544dbe5a81b4212","40","ValenceMatchingOnly","compassion","fulfill","compassion-fulfill"
"172","62ac706d8544dbe5a81b4212","35","ValenceMatchingOnly","slave","writhe","slave-writhe"
"173","62ac706d8544dbe5a81b4212","99","SelfPair","glisten","glisten","glisten-glisten"
"174","62ac706d8544dbe5a81b4212","42","MaxMismatch","writhe","fireplace","writhe-fireplace"
"175","62ac706d8544dbe5a81b4212","99","SelfPair","running","running","running-running"
"176","62ac706d8544dbe5a81b4212","40","ValenceMatchingOnly","choke","grief","choke-grief"
"177","62ac706d8544dbe5a81b4212","31","ValenceMatchingOnly","fireplace","glide","fireplace-glide"
"178","62ac706d8544dbe5a81b4212","40","ConceptualMatchingOnly","obsess","imagine","obsess-imagine"
"179","62ac706d8544dbe5a81b4212","35","MaxMismatch","anxiety","imagine","anxiety-imagine"
"180","62ac706d8544dbe5a81b4212","39","MaxMatch","garbage","failure","garbage-failure"
"181","62ac706d8544dbe5a81b4212","42","MaxMismatch","compassion","glisten","compassion-glisten"
"182","62ac706d8544dbe5a81b4212","98","SelfPair","obsess","obsess","obsess-obsess"
"183","62ac706d8544dbe5a81b4212","99","SelfPair","toxin","toxin","toxin-toxin"
"184","62ac706d8544dbe5a81b4212","99","SelfPair","stab","stab","stab-stab"
"185","62ac706d8544dbe5a81b4212","39","ConceptualMatchingOnly","stab","glisten","stab-glisten"
"186","62ac706d8544dbe5a81b4212","37","MaxMismatch","fester","freedom","fester-freedom"
"187","62ac706d8544dbe5a81b4212","40","ConceptualMatchingOnly","fester","admire","fester-admire"
"188","62ac706d8544dbe5a81b4212","42","MaxMatch","choke","obsess","choke-obsess"
"189","62ac706d8544dbe5a81b4212","39","MaxMatch","chocolate","fireplace","chocolate-fireplace"
"190","62ac706d8544dbe5a81b4212","40","MaxMatch","terror","anxiety","terror-anxiety"
"191","62ac706d8544dbe5a81b4212","38","ConceptualMatchingOnly","grief","gratitude","grief-gratitude"
"192","62ac706d8544dbe5a81b4212","38","ValenceMatchingOnly","failure","obsess","failure-obsess"
"193","62ac706d8544dbe5a81b4212","41","MaxMatch","freedom","gratitude","freedom-gratitude"
"194","62ac706d8544dbe5a81b4212","39","ConceptualMatchingOnly","terror","kindness","terror-kindness"
"195","62ac706d8544dbe5a81b4212","42","ConceptualMatchingOnly","enlighten","breathe","enlighten-breathe"
"196","62ac706d8544dbe5a81b4212","39","MaxMatch","cherish","imagine","cherish-imagine"
"197","62ac706d8544dbe5a81b4212","42","ConceptualMatchingOnly","resent","cherish","resent-cherish"
"198","62ac706d8544dbe5a81b4212","37","ValenceMatchingOnly","toxin","stab","toxin-stab"
"199","62ac706d8544dbe5a81b4212","41","ValenceMatchingOnly","garbage","fester","garbage-fester"
"200","62ac706d8544dbe5a81b4212","39","ConceptualMatchingOnly","toxin","chocolate","toxin-chocolate"
"201","67d5ad565d7133672bf783d6","19","MaxMatch","freedom","gratitude","freedom-gratitude"
"202","67d5ad565d7133672bf783d6","0","ValenceMatchingOnly","failure","obsess","failure-obsess"
"203","67d5ad565d7133672bf783d6","0","ValenceMatchingOnly","garbage","fester","garbage-fester"
"204","67d5ad565d7133672bf783d6","0","ValenceMatchingOnly","chocolate","breathe","chocolate-breathe"
"205","67d5ad565d7133672bf783d6","0","ValenceMatchingOnly","toxin","stab","toxin-stab"
"206","67d5ad565d7133672bf783d6","0","MaxMatch","chocolate","fireplace","chocolate-fireplace"
"207","67d5ad565d7133672bf783d6","0","MaxMismatch","corpse","admire","corpse-admire"
"208","67d5ad565d7133672bf783d6","0","ValenceMatchingOnly","fireplace","glide","fireplace-glide"
"209","67d5ad565d7133672bf783d6","0","MaxMismatch","writhe","fireplace","writhe-fireplace"
"210","67d5ad565d7133672bf783d6","0","MaxMismatch","slave","fulfill","slave-fulfill"
"211","67d5ad565d7133672bf783d6","0","MaxMismatch","fester","freedom","fester-freedom"
"212","67d5ad565d7133672bf783d6","0","ConceptualMatchingOnly","toxin","chocolate","toxin-chocolate"
"213","67d5ad565d7133672bf783d6","0","ValenceMatchingOnly","slave","writhe","slave-writhe"
"214","67d5ad565d7133672bf783d6","0","MaxMatch","choke","obsess","choke-obsess"
"215","67d5ad565d7133672bf783d6","81","ValenceMatchingOnly","terror","resent","terror-resent"
"216","67d5ad565d7133672bf783d6","0","ConceptualMatchingOnly","stab","glisten","stab-glisten"
"217","67d5ad565d7133672bf783d6","99","SelfPair","obsess","obsess","obsess-obsess"
"218","67d5ad565d7133672bf783d6","0","ConceptualMatchingOnly","resent","cherish","resent-cherish"
"219","67d5ad565d7133672bf783d6","0","MaxMatch","garbage","failure","garbage-failure"
"220","67d5ad565d7133672bf783d6","0","ConceptualMatchingOnly","fulfill","glide","fulfill-glide"
"221","67d5ad565d7133672bf783d6","0","MaxMatch","cherish","imagine","cherish-imagine"
"222","67d5ad565d7133672bf783d6","0","ConceptualMatchingOnly","fester","admire","fester-admire"
"223","67d5ad565d7133672bf783d6","0","MaxMismatch","grief","running","grief-running"
"224","67d5ad565d7133672bf783d6","0","MaxMismatch","choke","gratitude","choke-gratitude"
"225","67d5ad565d7133672bf783d6","0","ConceptualMatchingOnly","compassion","beach","compassion-beach"
"226","67d5ad565d7133672bf783d6","0","MaxMismatch","anxiety","imagine","anxiety-imagine"
"227","67d5ad565d7133672bf783d6","99","SelfPair","failure","failure","failure-failure"
"228","67d5ad565d7133672bf783d6","73","ValenceMatchingOnly","choke","grief","choke-grief"
"229","67d5ad565d7133672bf783d6","0","MaxMatch","terror","anxiety","terror-anxiety"
"230","67d5ad565d7133672bf783d6","0","MaxMatch","writhe","exploit","writhe-exploit"
"231","67d5ad565d7133672bf783d6","66","MaxMatch","beach","home","beach-home"
"232","67d5ad565d7133672bf783d6","0","MaxMatch","breathe","running","breathe-running"
"233","67d5ad565d7133672bf783d6","0","ConceptualMatchingOnly","grief","gratitude","grief-gratitude"
"234","67d5ad565d7133672bf783d6","74","ValenceMatchingOnly","compassion","fulfill","compassion-fulfill"
"235","67d5ad565d7133672bf783d6","0","ConceptualMatchingOnly","obsess","imagine","obsess-imagine"
"236","67d5ad565d7133672bf783d6","99","SelfPair","compassion","compassion","compassion-compassion"
"237","67d5ad565d7133672bf783d6","0","MaxMatch","toxin","corpse","toxin-corpse"
"238","67d5ad565d7133672bf783d6","99","SelfPair","glisten","glisten","glisten-glisten"
"239","67d5ad565d7133672bf783d6","0","ConceptualMatchingOnly","terror","kindness","terror-kindness"
"240","67d5ad565d7133672bf783d6","99","SelfPair","stab","stab","stab-stab"
"241","67d5ad565d7133672bf783d6","99","SelfPair","toxin","toxin","toxin-toxin"
"242","67d5ad565d7133672bf783d6","0","MaxMismatch","exploit","kindness","exploit-kindness"
"243","67d5ad565d7133672bf783d6","99","SelfPair","glide","glide","glide-glide"
"244","67d5ad565d7133672bf783d6","0","ConceptualMatchingOnly","enlighten","breathe","enlighten-breathe"
"245","67d5ad565d7133672bf783d6","0","MaxMismatch","befall","flowers","befall-flowers"
"246","67d5ad565d7133672bf783d6","99","SelfPair","running","running","running-running"
"247","67d5ad565d7133672bf783d6","99","SelfPair","choke","choke","choke-choke"
"248","67d5ad565d7133672bf783d6","0","ValenceMatchingOnly","freedom","cherish","freedom-cherish"
"249","67d5ad565d7133672bf783d6","99","SelfPair","writhe","writhe","writhe-writhe"
"250","67d5ad565d7133672bf783d6","0","MaxMismatch","compassion","glisten","compassion-glisten"
"251","66296a13adb9393903a9cc1a","0","ConceptualMatchingOnly","terror","kindness","terror-kindness"
"252","66296a13adb9393903a9cc1a","0","MaxMatch","freedom","gratitude","freedom-gratitude"
"253","66296a13adb9393903a9cc1a","0","ConceptualMatchingOnly","stab","glisten","stab-glisten"
"254","66296a13adb9393903a9cc1a","0","MaxMatch","cherish","imagine","cherish-imagine"
"255","66296a13adb9393903a9cc1a","0","ConceptualMatchingOnly","fester","admire","fester-admire"
"256","66296a13adb9393903a9cc1a","0","ConceptualMatchingOnly","enlighten","breathe","enlighten-breathe"
"257","66296a13adb9393903a9cc1a","99","SelfPair","choke","choke","choke-choke"
"258","66296a13adb9393903a9cc1a","0","MaxMismatch","compassion","glisten","compassion-glisten"
"259","66296a13adb9393903a9cc1a","99","SelfPair","obsess","obsess","obsess-obsess"
"260","66296a13adb9393903a9cc1a","0","ValenceMatchingOnly","chocolate","breathe","chocolate-breathe"
"261","66296a13adb9393903a9cc1a","0","MaxMatch","beach","home","beach-home"
"262","66296a13adb9393903a9cc1a","99","SelfPair","running","running","running-running"
"263","66296a13adb9393903a9cc1a","0","MaxMatch","chocolate","fireplace","chocolate-fireplace"
"264","66296a13adb9393903a9cc1a","0","MaxMismatch","corpse","admire","corpse-admire"
"265","66296a13adb9393903a9cc1a","99","SelfPair","stab","stab","stab-stab"
"266","66296a13adb9393903a9cc1a","0","MaxMatch","writhe","exploit","writhe-exploit"
"267","66296a13adb9393903a9cc1a","0","ValenceMatchingOnly","choke","grief","choke-grief"
"268","66296a13adb9393903a9cc1a","0","ConceptualMatchingOnly","compassion","beach","compassion-beach"
"269","66296a13adb9393903a9cc1a","0","ValenceMatchingOnly","toxin","stab","toxin-stab"
"270","66296a13adb9393903a9cc1a","0","ConceptualMatchingOnly","resent","cherish","resent-cherish"
"271","66296a13adb9393903a9cc1a","99","SelfPair","compassion","compassion","compassion-compassion"
"272","66296a13adb9393903a9cc1a","0","MaxMismatch","exploit","kindness","exploit-kindness"
"273","66296a13adb9393903a9cc1a","0","ConceptualMatchingOnly","obsess","imagine","obsess-imagine"
"274","66296a13adb9393903a9cc1a","99","SelfPair","writhe","writhe","writhe-writhe"
"275","66296a13adb9393903a9cc1a","0","MaxMismatch","choke","gratitude","choke-gratitude"
"276","66296a13adb9393903a9cc1a","0","ValenceMatchingOnly","terror","resent","terror-resent"
"277","66296a13adb9393903a9cc1a","0","ValenceMatchingOnly","garbage","fester","garbage-fester"
"278","66296a13adb9393903a9cc1a","0","MaxMatch","breathe","running","breathe-running"
"279","66296a13adb9393903a9cc1a","99","SelfPair","glisten","glisten","glisten-glisten"
"280","66296a13adb9393903a9cc1a","0","MaxMismatch","fester","freedom","fester-freedom"
"281","66296a13adb9393903a9cc1a","0","ValenceMatchingOnly","compassion","fulfill","compassion-fulfill"
"282","66296a13adb9393903a9cc1a","0","MaxMatch","terror","anxiety","terror-anxiety"
"283","66296a13adb9393903a9cc1a","0","MaxMismatch","befall","flowers","befall-flowers"
"284","66296a13adb9393903a9cc1a","99","SelfPair","toxin","toxin","toxin-toxin"
"285","66296a13adb9393903a9cc1a","99","SelfPair","glide","glide","glide-glide"
"286","66296a13adb9393903a9cc1a","0","MaxMismatch","writhe","fireplace","writhe-fireplace"
"287","66296a13adb9393903a9cc1a","0","MaxMatch","garbage","failure","garbage-failure"
"288","66296a13adb9393903a9cc1a","0","ValenceMatchingOnly","fireplace","glide","fireplace-glide"
"289","66296a13adb9393903a9cc1a","0","ConceptualMatchingOnly","fulfill","glide","fulfill-glide"
"290","66296a13adb9393903a9cc1a","0","MaxMatch","toxin","corpse","toxin-corpse"
"291","66296a13adb9393903a9cc1a","0","ValenceMatchingOnly","slave","writhe","slave-writhe"
"292","66296a13adb9393903a9cc1a","0","ValenceMatchingOnly","failure","obsess","failure-obsess"
"293","66296a13adb9393903a9cc1a","0","ValenceMatchingOnly","freedom","cherish","freedom-cherish"
"294","66296a13adb9393903a9cc1a","0","MaxMismatch","anxiety","imagine","anxiety-imagine"
"295","66296a13adb9393903a9cc1a","99","SelfPair","failure","failure","failure-failure"
"296","66296a13adb9393903a9cc1a","0","MaxMismatch","slave","fulfill","slave-fulfill"
"297","66296a13adb9393903a9cc1a","0","MaxMismatch","grief","running","grief-running"
"298","66296a13adb9393903a9cc1a","0","ConceptualMatchingOnly","grief","gratitude","grief-gratitude"
"299","66296a13adb9393903a9cc1a","0","MaxMatch","choke","obsess","choke-obsess"
