"","ID.Ibex","Label","Response","FeatureMatch","Word1","Word2","WordPair","Conceptual","Valence"
"15","5b87dd09019cf60001a115b3","test_ValenceMatch_Positive","0","ValenceMatchingOnly","feast","sibling","feast-sibling","InanimateMismatch","PositiveMatch"
"16","5b87dd09019cf60001a115b3","test_ValenceMatch_Negative","0","ValenceMatchingOnly","corpse","tapeworm","corpse-tapeworm","InanimateMismatch","NegativeMatch"
"17","5b87dd09019cf60001a115b3","control_MaxMatch_Negative_Animate","0","MaxMatch","widow","inmate","widow-inmate","AnimateMatch","NegativeMatch"
"18","5b87dd09019cf60001a115b3","test_ConceptualMatch_Inanimate","0","ConceptualMatchingOnly","cocaine","prize","cocaine-prize","ConceptualMatch:inanimate","NegativeMismatch"
"19","5b87dd09019cf60001a115b3","control_Similar","99","SimilarControl","begin","start","begin-start","",""
"20","5b87dd09019cf60001a115b3","control_MaxMatch_Positive_Animate","69","MaxMatch","duckling","kitten","duckling-kitten","AnimateMatch","PositiveMatch"
"21","5b87dd09019cf60001a115b3","control_Dissimilar","81","DissimilarControl","add","remove","add-remove","",""
"22","5b87dd09019cf60001a115b3","control_MaxMismatch","0","MaxMismatch","leech","princess","leech-princess","AnimateMismatch","NegativeMismatch"
"23","5b87dd09019cf60001a115b3","control_MaxMatch_Negative_Inanimate","0","MaxMatch","gunshot","smallpox","gunshot-smallpox","InanimateMatch","NegativeMatch"
"24","5b87dd09019cf60001a115b3","control_MaxMatch_Positive_Inanimate","0","MaxMatch","sunshine","award","sunshine-award","InanimateMatch","PositiveMatch"
"25","5b87dd09019cf60001a115b3","control_Similar","99","SimilarControl","speak","talk","speak-talk","",""
"26","5b87dd09019cf60001a115b3","control_Dissimilar","86","DissimilarControl","enter","exit","enter-exit","",""
"27","5b87dd09019cf60001a115b3","test_ValenceMatch_Positive","0","ValenceMatchingOnly","feast","duckling","feast-duckling","InanimateMismatch","PositiveMatch"
"28","5b87dd09019cf60001a115b3","test_ValenceMatch_Negative","0","ValenceMatchingOnly","wiretap","leech","wiretap-leech","InanimateMismatch","NegativeMatch"
"29","5b87dd09019cf60001a115b3","control_MaxMatch_Negative_Animate","0","MaxMatch","slave","widow","slave-widow","AnimateMatch","NegativeMatch"
"30","5b87dd09019cf60001a115b3","test_ConceptualMatch_Inanimate","0","ConceptualMatchingOnly","smallpox","meadow","smallpox-meadow","ConceptualMatch:inanimate","NegativeMismatch"
"31","5b87dd09019cf60001a115b3","control_Similar","99","SimilarControl","ask","inquire","ask-inquire","",""
"32","5b87dd09019cf60001a115b3","control_MaxMatch_Positive_Animate","0","MaxMatch","sibling","duckling","sibling-duckling","AnimateMatch","PositiveMatch"
"33","5b87dd09019cf60001a115b3","control_Dissimilar","82","DissimilarControl","increase","decrease","increase-decrease","",""
"34","5b87dd09019cf60001a115b3","control_MaxMismatch","0","MaxMismatch","intruder","princess","intruder-princess","AnimateMismatch","NegativeMismatch"
"35","5b87dd09019cf60001a115b3","control_MaxMatch_Negative_Inanimate","0","MaxMatch","swastika","flood","swastika-flood","InanimateMatch","NegativeMatch"
"36","5b87dd09019cf60001a115b3","control_MaxMatch_Positive_Inanimate","0","MaxMatch","award","sandwich","award-sandwich","InanimateMatch","PositiveMatch"
"37","5b87dd09019cf60001a115b3","control_Similar","99","SimilarControl","buy","purchase","buy-purchase","",""
"38","5b87dd09019cf60001a115b3","control_Dissimilar","81","DissimilarControl","begin","end","begin-end","",""
"39","5b87dd09019cf60001a115b3","test_ValenceMatch_Positive","0","ValenceMatchingOnly","pizza","sibling","pizza-sibling","InanimateMismatch","PositiveMatch"
"40","5b87dd09019cf60001a115b3","test_ValenceMatch_Negative","0","ValenceMatchingOnly","wiretap","mugger","wiretap-mugger","InanimateMismatch","NegativeMatch"
"41","5b87dd09019cf60001a115b3","control_MaxMatch_Negative_Animate","0","MaxMatch","slave","asshole","slave-asshole","AnimateMatch","NegativeMatch"
"42","5b87dd09019cf60001a115b3","test_ConceptualMatch_Inanimate","0","ConceptualMatchingOnly","wiretap","doughnut","wiretap-doughnut","ConceptualMatch:inanimate","NegativeMismatch"
"43","5b87dd09019cf60001a115b3","control_Similar","99","SimilarControl","need","require","need-require","",""
"44","5b87dd09019cf60001a115b3","control_MaxMatch_Positive_Animate","0","MaxMatch","comedian","chipmunk","comedian-chipmunk","AnimateMatch","PositiveMatch"
"45","5b87dd09019cf60001a115b3","control_Dissimilar","82","DissimilarControl","give","take","give-take","",""
"46","5b87dd09019cf60001a115b3","control_MaxMismatch","0","MaxMismatch","maggot","comedian","maggot-comedian","AnimateMismatch","NegativeMismatch"
"47","5b87dd09019cf60001a115b3","control_MaxMatch_Negative_Inanimate","0","MaxMatch","cocaine","flood","cocaine-flood","InanimateMatch","NegativeMatch"
"48","5b87dd09019cf60001a115b3","control_MaxMatch_Positive_Inanimate","0","MaxMatch","sandwich","meadow","sandwich-meadow","InanimateMatch","PositiveMatch"
"49","5b87dd09019cf60001a115b3","control_Similar","99","SimilarControl","get","obtain","get-obtain","",""
"50","5b87dd09019cf60001a115b3","control_Dissimilar","86","DissimilarControl","open","close","open-close","",""
"51","5b87dd09019cf60001a115b3","test_ValenceMatch_Positive","0","ValenceMatchingOnly","doughnut","duckling","doughnut-duckling","InanimateMismatch","PositiveMatch"
"52","5b87dd09019cf60001a115b3","test_ValenceMatch_Negative","0","ValenceMatchingOnly","flood","leech","flood-leech","InanimateMismatch","NegativeMatch"
"53","5b87dd09019cf60001a115b3","control_MaxMatch_Negative_Animate","0","MaxMatch","maggot","intruder","maggot-intruder","AnimateMatch","NegativeMatch"
"54","5b87dd09019cf60001a115b3","test_ConceptualMatch_Inanimate","0","ConceptualMatchingOnly","excrement","dollar","excrement-dollar","ConceptualMatch:inanimate","NegativeMismatch"
"55","5b87dd09019cf60001a115b3","control_Similar","99","SimilarControl","end","finish","end-finish","",""
"56","5b87dd09019cf60001a115b3","control_MaxMatch_Positive_Animate","0","MaxMatch","chipmunk","husband","chipmunk-husband","AnimateMatch","PositiveMatch"
"57","5b87dd09019cf60001a115b3","control_Dissimilar","85","DissimilarControl","rise","fall","rise-fall","",""
"58","5b87dd09019cf60001a115b3","control_MaxMismatch","0","MaxMismatch","leech","duckling","leech-duckling","AnimateMismatch","NegativeMismatch"
"59","5b87dd09019cf60001a115b3","control_MaxMatch_Negative_Inanimate","0","MaxMatch","swastika","gunshot","swastika-gunshot","InanimateMatch","NegativeMatch"
"60","5b87dd09019cf60001a115b3","control_MaxMatch_Positive_Inanimate","0","MaxMatch","sunshine","meadow","sunshine-meadow","InanimateMatch","PositiveMatch"
"61","6317ac941faaf331c4573eab","control_Similar","90","SimilarControl","show","display","show-display","",""
"62","6317ac941faaf331c4573eab","control_Dissimilar","0","DissimilarControl","open","close","open-close","",""
"63","6317ac941faaf331c4573eab","test_ValenceMatch_Positive","27","ValenceMatchingOnly","meadow","chipmunk","meadow-chipmunk","InanimateMismatch","PositiveMatch"
"64","6317ac941faaf331c4573eab","control_MaxMatch_Negative_Inanimate","10","MaxMatch","flood","corpse","flood-corpse","InanimateMatch","NegativeMatch"
"65","6317ac941faaf331c4573eab","control_MaxMatch_Positive_Inanimate","62","MaxMatch","prize","sunshine","prize-sunshine","InanimateMatch","PositiveMatch"
"66","6317ac941faaf331c4573eab","test_ConceptualMatch_Inanimate","6","ConceptualMatchingOnly","corpse","sunshine","corpse-sunshine","ConceptualMatch:inanimate","NegativeMismatch"
"67","6317ac941faaf331c4573eab","control_Similar","99","SimilarControl","end","finish","end-finish","",""
"68","6317ac941faaf331c4573eab","control_MaxMatch_Positive_Animate","12","MaxMatch","comedian","puppy","comedian-puppy","AnimateMatch","PositiveMatch"
"69","6317ac941faaf331c4573eab","control_Dissimilar","13","DissimilarControl","give","take","give-take","",""
"70","6317ac941faaf331c4573eab","control_MaxMatch_Negative_Animate","17","MaxMatch","asshole","maggot","asshole-maggot","AnimateMatch","NegativeMatch"
"71","6317ac941faaf331c4573eab","control_MaxMismatch","7","MaxMismatch","mugger","husband","mugger-husband","AnimateMismatch","NegativeMismatch"
"72","6317ac941faaf331c4573eab","test_ValenceMatch_Negative","17","ValenceMatchingOnly","wiretap","leech","wiretap-leech","InanimateMismatch","NegativeMatch"
"73","6317ac941faaf331c4573eab","control_Similar","99","SimilarControl","need","require","need-require","",""
"74","6317ac941faaf331c4573eab","control_Dissimilar","25","DissimilarControl","begin","end","begin-end","",""
"75","6317ac941faaf331c4573eab","test_ValenceMatch_Positive","80","ValenceMatchingOnly","feast","princess","feast-princess","InanimateMismatch","PositiveMatch"
"76","6317ac941faaf331c4573eab","control_MaxMatch_Negative_Inanimate","87","MaxMatch","poison","corpse","poison-corpse","InanimateMatch","NegativeMatch"
"77","6317ac941faaf331c4573eab","control_MaxMatch_Positive_Inanimate","99","MaxMatch","prize","award","prize-award","InanimateMatch","PositiveMatch"
"78","6317ac941faaf331c4573eab","test_ConceptualMatch_Inanimate","9","ConceptualMatchingOnly","swastika","meadow","swastika-meadow","ConceptualMatch:inanimate","NegativeMismatch"
"79","6317ac941faaf331c4573eab","control_Similar","99","SimilarControl","get","obtain","get-obtain","",""
"80","6317ac941faaf331c4573eab","control_MaxMatch_Positive_Animate","15","MaxMatch","sibling","duckling","sibling-duckling","AnimateMatch","PositiveMatch"
"81","6317ac941faaf331c4573eab","control_Dissimilar","12","DissimilarControl","add","remove","add-remove","",""
"82","6317ac941faaf331c4573eab","control_MaxMatch_Negative_Animate","21","MaxMatch","maggot","mugger","maggot-mugger","AnimateMatch","NegativeMatch"
"83","6317ac941faaf331c4573eab","control_MaxMismatch","22","MaxMismatch","intruder","kitten","intruder-kitten","AnimateMismatch","NegativeMismatch"
"84","6317ac941faaf331c4573eab","test_ValenceMatch_Negative","84","ValenceMatchingOnly","corpse","tapeworm","corpse-tapeworm","InanimateMismatch","NegativeMatch"
"85","6317ac941faaf331c4573eab","control_Similar","99","SimilarControl","buy","purchase","buy-purchase","",""
"86","6317ac941faaf331c4573eab","control_Dissimilar","20","DissimilarControl","push","pull","push-pull","",""
"87","6317ac941faaf331c4573eab","test_ValenceMatch_Positive","20","ValenceMatchingOnly","doughnut","duckling","doughnut-duckling","InanimateMismatch","PositiveMatch"
"88","6317ac941faaf331c4573eab","control_MaxMatch_Negative_Inanimate","3","MaxMatch","cocaine","smallpox","cocaine-smallpox","InanimateMatch","NegativeMatch"
"89","6317ac941faaf331c4573eab","control_MaxMatch_Positive_Inanimate","79","MaxMatch","award","doughnut","award-doughnut","InanimateMatch","PositiveMatch"
"90","6317ac941faaf331c4573eab","test_ConceptualMatch_Inanimate","6","ConceptualMatchingOnly","poison","feast","poison-feast","ConceptualMatch:inanimate","NegativeMismatch"
"91","6317ac941faaf331c4573eab","control_Similar","99","SimilarControl","begin","start","begin-start","",""
"92","6317ac941faaf331c4573eab","control_MaxMatch_Positive_Animate","61","MaxMatch","comedian","kitten","comedian-kitten","AnimateMatch","PositiveMatch"
"93","6317ac941faaf331c4573eab","control_Dissimilar","14","DissimilarControl","increase","decrease","increase-decrease","",""
"94","6317ac941faaf331c4573eab","control_MaxMatch_Negative_Animate","18","MaxMatch","inmate","tapeworm","inmate-tapeworm","AnimateMatch","NegativeMatch"
"95","6317ac941faaf331c4573eab","control_MaxMismatch","11","MaxMismatch","dictator","husband","dictator-husband","AnimateMismatch","NegativeMismatch"
"96","6317ac941faaf331c4573eab","test_ValenceMatch_Negative","0","ValenceMatchingOnly","flood","mugger","flood-mugger","InanimateMismatch","NegativeMatch"
"97","6317ac941faaf331c4573eab","control_Similar","83","SimilarControl","use","employ","use-employ","",""
"98","6317ac941faaf331c4573eab","control_Dissimilar","31","DissimilarControl","enter","exit","enter-exit","",""
"99","6317ac941faaf331c4573eab","test_ValenceMatch_Positive","15","ValenceMatchingOnly","dollar","child","dollar-child","InanimateMismatch","PositiveMatch"
"100","6317ac941faaf331c4573eab","control_MaxMatch_Negative_Inanimate","3","MaxMatch","cocaine","excrement","cocaine-excrement","InanimateMatch","NegativeMatch"
"101","6317ac941faaf331c4573eab","control_MaxMatch_Positive_Inanimate","69","MaxMatch","sunshine","pizza","sunshine-pizza","InanimateMatch","PositiveMatch"
"102","6317ac941faaf331c4573eab","test_ConceptualMatch_Inanimate","0","ConceptualMatchingOnly","swastika","doughnut","swastika-doughnut","ConceptualMatch:inanimate","NegativeMismatch"
"103","6317ac941faaf331c4573eab","control_Similar","92","SimilarControl","ask","inquire","ask-inquire","",""
"104","6317ac941faaf331c4573eab","control_MaxMatch_Positive_Animate","71","MaxMatch","bunny","child","bunny-child","AnimateMatch","PositiveMatch"
"105","6317ac941faaf331c4573eab","control_Dissimilar","32","DissimilarControl","rise","fall","rise-fall","",""
"106","6317ac941faaf331c4573eab","control_MaxMatch_Negative_Animate","26","MaxMatch","widow","inmate","widow-inmate","AnimateMatch","NegativeMatch"
"107","6317ac941faaf331c4573eab","control_MaxMismatch","19","MaxMismatch","leech","princess","leech-princess","AnimateMismatch","NegativeMismatch"
"108","6317ac941faaf331c4573eab","test_ValenceMatch_Negative","14","ValenceMatchingOnly","smallpox","intruder","smallpox-intruder","InanimateMismatch","NegativeMatch"
"109","6317ac941faaf331c4573eab","control_Similar","99","SimilarControl","help","assist","help-assist","",""
"110","6317ac941faaf331c4573eab","control_Dissimilar","33","DissimilarControl","come","go","come-go","",""
"111","6317ac941faaf331c4573eab","test_ValenceMatch_Positive","76","ValenceMatchingOnly","laughter","husband","laughter-husband","InanimateMismatch","PositiveMatch"
"112","6317ac941faaf331c4573eab","control_MaxMatch_Negative_Inanimate","11","MaxMatch","excrement","gunshot","excrement-gunshot","InanimateMatch","NegativeMatch"
"113","6317ac941faaf331c4573eab","control_MaxMatch_Positive_Inanimate","22","MaxMatch","dollar","sandwich","dollar-sandwich","InanimateMatch","PositiveMatch"
"114","6317ac941faaf331c4573eab","test_ConceptualMatch_Inanimate","0","ConceptualMatchingOnly","poison","meadow","poison-meadow","ConceptualMatch:inanimate","NegativeMismatch"
"115","6317ac941faaf331c4573eab","control_Similar","99","SimilarControl","speak","talk","speak-talk","",""
"116","6317ac941faaf331c4573eab","control_MaxMatch_Positive_Animate","87","MaxMatch","sibling","kitten","sibling-kitten","AnimateMatch","PositiveMatch"
"117","6317ac941faaf331c4573eab","control_Dissimilar","32","DissimilarControl","arrive","leave","arrive-leave","",""
"118","6317ac941faaf331c4573eab","control_MaxMatch_Negative_Animate","15","MaxMatch","dictator","leech","dictator-leech","AnimateMatch","NegativeMatch"
"119","6317ac941faaf331c4573eab","control_MaxMismatch","9","MaxMismatch","tapeworm","duckling","tapeworm-duckling","AnimateMismatch","NegativeMismatch"
"120","6317ac941faaf331c4573eab","test_ValenceMatch_Negative","11","ValenceMatchingOnly","smallpox","leech","smallpox-leech","InanimateMismatch","NegativeMatch"
"121","5cb5e6927a92c500015c0de1","control_Similar","94","SimilarControl","buy","purchase","buy-purchase","",""
"122","5cb5e6927a92c500015c0de1","control_Dissimilar","5","DissimilarControl","come","go","come-go","",""
"123","5cb5e6927a92c500015c0de1","control_MaxMatch_Positive_Animate","5","MaxMatch","comedian","duckling","comedian-duckling","AnimateMatch","PositiveMatch"
"124","5cb5e6927a92c500015c0de1","test_ValenceMatch_Negative","2","ValenceMatchingOnly","smallpox","intruder","smallpox-intruder","InanimateMismatch","NegativeMatch"
"125","5cb5e6927a92c500015c0de1","control_Similar","99","SimilarControl","ask","inquire","ask-inquire","",""
"126","5cb5e6927a92c500015c0de1","test_ValenceMatch_Positive","6","ValenceMatchingOnly","pizza","comedian","pizza-comedian","InanimateMismatch","PositiveMatch"
"127","5cb5e6927a92c500015c0de1","control_MaxMatch_Negative_Animate","2","MaxMatch","maggot","mugger","maggot-mugger","AnimateMatch","NegativeMatch"
"128","5cb5e6927a92c500015c0de1","control_MaxMismatch","3","MaxMismatch","inmate","kitten","inmate-kitten","AnimateMismatch","NegativeMismatch"
"129","5cb5e6927a92c500015c0de1","control_MaxMatch_Positive_Inanimate","4","MaxMatch","sandwich","meadow","sandwich-meadow","InanimateMatch","PositiveMatch"
"130","5cb5e6927a92c500015c0de1","control_MaxMatch_Negative_Inanimate","5","MaxMatch","swastika","excrement","swastika-excrement","InanimateMatch","NegativeMatch"
"131","5cb5e6927a92c500015c0de1","test_ConceptualMatch_Inanimate","3","ConceptualMatchingOnly","cocaine","prize","cocaine-prize","ConceptualMatch:inanimate","NegativeMismatch"
"132","5cb5e6927a92c500015c0de1","control_Dissimilar","0","DissimilarControl","give","take","give-take","",""
"133","5cb5e6927a92c500015c0de1","control_Similar","86","SimilarControl","need","require","need-require","",""
"134","5cb5e6927a92c500015c0de1","control_Dissimilar","0","DissimilarControl","rise","fall","rise-fall","",""
"135","5cb5e6927a92c500015c0de1","control_MaxMatch_Positive_Animate","2","MaxMatch","comedian","bunny","comedian-bunny","AnimateMatch","PositiveMatch"
"136","5cb5e6927a92c500015c0de1","test_ValenceMatch_Negative","4","ValenceMatchingOnly","smallpox","dictator","smallpox-dictator","InanimateMismatch","NegativeMatch"
"137","5cb5e6927a92c500015c0de1","control_Similar","75","SimilarControl","use","employ","use-employ","",""
"138","5cb5e6927a92c500015c0de1","test_ValenceMatch_Positive","8","ValenceMatchingOnly","laughter","kitten","laughter-kitten","InanimateMismatch","PositiveMatch"
"139","5cb5e6927a92c500015c0de1","control_MaxMatch_Negative_Animate","4","MaxMatch","dictator","tapeworm","dictator-tapeworm","AnimateMatch","NegativeMatch"
"140","5cb5e6927a92c500015c0de1","control_MaxMismatch","0","MaxMismatch","dictator","child","dictator-child","AnimateMismatch","NegativeMismatch"
"141","5cb5e6927a92c500015c0de1","control_MaxMatch_Positive_Inanimate","77","MaxMatch","feast","sandwich","feast-sandwich","InanimateMatch","PositiveMatch"
"142","5cb5e6927a92c500015c0de1","control_MaxMatch_Negative_Inanimate","83","MaxMatch","swastika","gunshot","swastika-gunshot","InanimateMatch","NegativeMatch"
"143","5cb5e6927a92c500015c0de1","test_ConceptualMatch_Inanimate","5","ConceptualMatchingOnly","cocaine","pizza","cocaine-pizza","ConceptualMatch:inanimate","NegativeMismatch"
"144","5cb5e6927a92c500015c0de1","control_Dissimilar","0","DissimilarControl","push","pull","push-pull","",""
"145","5cb5e6927a92c500015c0de1","control_Similar","99","SimilarControl","speak","talk","speak-talk","",""
"146","5cb5e6927a92c500015c0de1","control_Dissimilar","0","DissimilarControl","arrive","leave","arrive-leave","",""
"147","5cb5e6927a92c500015c0de1","control_MaxMatch_Positive_Animate","2","MaxMatch","puppy","sibling","puppy-sibling","AnimateMatch","PositiveMatch"
"148","5cb5e6927a92c500015c0de1","test_ValenceMatch_Negative","5","ValenceMatchingOnly","wiretap","slave","wiretap-slave","InanimateMismatch","NegativeMatch"
"149","5cb5e6927a92c500015c0de1","control_Similar","99","SimilarControl","end","finish","end-finish","",""
"150","5cb5e6927a92c500015c0de1","test_ValenceMatch_Positive","5","ValenceMatchingOnly","award","sibling","award-sibling","InanimateMismatch","PositiveMatch"
"151","5cb5e6927a92c500015c0de1","control_MaxMatch_Negative_Animate","20","MaxMatch","maggot","leech","maggot-leech","AnimateMatch","NegativeMatch"
"152","5cb5e6927a92c500015c0de1","control_MaxMismatch","1","MaxMismatch","tapeworm","comedian","tapeworm-comedian","AnimateMismatch","NegativeMismatch"
"153","5cb5e6927a92c500015c0de1","control_MaxMatch_Positive_Inanimate","4","MaxMatch","sunshine","pizza","sunshine-pizza","InanimateMatch","PositiveMatch"
"154","5cb5e6927a92c500015c0de1","control_MaxMatch_Negative_Inanimate","1","MaxMatch","cocaine","excrement","cocaine-excrement","InanimateMatch","NegativeMatch"
"155","5cb5e6927a92c500015c0de1","test_ConceptualMatch_Inanimate","0","ConceptualMatchingOnly","swastika","meadow","swastika-meadow","ConceptualMatch:inanimate","NegativeMismatch"
"156","5cb5e6927a92c500015c0de1","control_Dissimilar","0","DissimilarControl","enter","exit","enter-exit","",""
"157","5cb5e6927a92c500015c0de1","control_Similar","99","SimilarControl","help","assist","help-assist","",""
"158","5cb5e6927a92c500015c0de1","control_Dissimilar","0","DissimilarControl","begin","end","begin-end","",""
"159","5cb5e6927a92c500015c0de1","control_MaxMatch_Positive_Animate","22","MaxMatch","comedian","husband","comedian-husband","AnimateMatch","PositiveMatch"
"160","5cb5e6927a92c500015c0de1","test_ValenceMatch_Negative","0","ValenceMatchingOnly","excrement","widow","excrement-widow","InanimateMismatch","NegativeMatch"
"161","5cb5e6927a92c500015c0de1","control_Similar","99","SimilarControl","begin","start","begin-start","",""
"162","5cb5e6927a92c500015c0de1","test_ValenceMatch_Positive","6","ValenceMatchingOnly","sandwich","comedian","sandwich-comedian","InanimateMismatch","PositiveMatch"
"163","5cb5e6927a92c500015c0de1","control_MaxMatch_Negative_Animate","7","MaxMatch","inmate","dictator","inmate-dictator","AnimateMatch","NegativeMatch"
"164","5cb5e6927a92c500015c0de1","control_MaxMismatch","6","MaxMismatch","intruder","sibling","intruder-sibling","AnimateMismatch","NegativeMismatch"
"165","5cb5e6927a92c500015c0de1","control_MaxMatch_Positive_Inanimate","18","MaxMatch","laughter","feast","laughter-feast","InanimateMatch","PositiveMatch"
"166","5cb5e6927a92c500015c0de1","control_MaxMatch_Negative_Inanimate","33","MaxMatch","heroin","gunshot","heroin-gunshot","InanimateMatch","NegativeMatch"
"167","5cb5e6927a92c500015c0de1","test_ConceptualMatch_Inanimate","76","ConceptualMatchingOnly","wiretap","dollar","wiretap-dollar","ConceptualMatch:inanimate","NegativeMismatch"
"168","5cb5e6927a92c500015c0de1","control_Dissimilar","1","DissimilarControl","increase","decrease","increase-decrease","",""
"169","5cb5e6927a92c500015c0de1","control_Similar","83","SimilarControl","show","display","show-display","",""
"170","5cb5e6927a92c500015c0de1","control_Dissimilar","0","DissimilarControl","open","close","open-close","",""
"171","5cb5e6927a92c500015c0de1","control_MaxMatch_Positive_Animate","48","MaxMatch","duckling","bunny","duckling-bunny","AnimateMatch","PositiveMatch"
"172","5cb5e6927a92c500015c0de1","test_ValenceMatch_Negative","21","ValenceMatchingOnly","heroin","intruder","heroin-intruder","InanimateMismatch","NegativeMatch"
"173","5cb5e6927a92c500015c0de1","control_Similar","99","SimilarControl","get","obtain","get-obtain","",""
"174","5cb5e6927a92c500015c0de1","test_ValenceMatch_Positive","5","ValenceMatchingOnly","doughnut","puppy","doughnut-puppy","InanimateMismatch","PositiveMatch"
"175","5cb5e6927a92c500015c0de1","control_MaxMatch_Negative_Animate","4","MaxMatch","slave","asshole","slave-asshole","AnimateMatch","NegativeMatch"
"176","5cb5e6927a92c500015c0de1","control_MaxMismatch","16","MaxMismatch","asshole","comedian","asshole-comedian","AnimateMismatch","NegativeMismatch"
"177","5cb5e6927a92c500015c0de1","control_MaxMatch_Positive_Inanimate","0","MaxMatch","doughnut","meadow","doughnut-meadow","InanimateMatch","PositiveMatch"
"178","5cb5e6927a92c500015c0de1","control_MaxMatch_Negative_Inanimate","9","MaxMatch","excrement","flood","excrement-flood","InanimateMatch","NegativeMatch"
"179","5cb5e6927a92c500015c0de1","test_ConceptualMatch_Inanimate","0","ConceptualMatchingOnly","flood","sandwich","flood-sandwich","ConceptualMatch:inanimate","NegativeMismatch"
"180","5cb5e6927a92c500015c0de1","control_Dissimilar","0","DissimilarControl","add","remove","add-remove","",""
"181","633b7b6e5d73a6fb05e2e003","control_Similar","99","SimilarControl","show","display","show-display","",""
"182","633b7b6e5d73a6fb05e2e003","control_Dissimilar","0","DissimilarControl","rise","fall","rise-fall","",""
"183","633b7b6e5d73a6fb05e2e003","control_MaxMismatch","0","MaxMismatch","mugger","bunny","mugger-bunny","AnimateMismatch","NegativeMismatch"
"184","633b7b6e5d73a6fb05e2e003","test_ValenceMatch_Negative","0","ValenceMatchingOnly","wiretap","tapeworm","wiretap-tapeworm","InanimateMismatch","NegativeMatch"
"185","633b7b6e5d73a6fb05e2e003","control_Similar","90","SimilarControl","help","assist","help-assist","",""
"186","633b7b6e5d73a6fb05e2e003","control_Dissimilar","0","DissimilarControl","give","take","give-take","",""
"187","633b7b6e5d73a6fb05e2e003","test_ConceptualMatch_Inanimate","0","ConceptualMatchingOnly","poison","sunshine","poison-sunshine","ConceptualMatch:inanimate","NegativeMismatch"
"188","633b7b6e5d73a6fb05e2e003","control_MaxMatch_Negative_Inanimate","72","MaxMatch","excrement","poison","excrement-poison","InanimateMatch","NegativeMatch"
"189","633b7b6e5d73a6fb05e2e003","control_MaxMatch_Positive_Inanimate","0","MaxMatch","pizza","laughter","pizza-laughter","InanimateMatch","PositiveMatch"
"190","633b7b6e5d73a6fb05e2e003","test_ValenceMatch_Positive","0","ValenceMatchingOnly","pizza","bunny","pizza-bunny","InanimateMismatch","PositiveMatch"
"191","633b7b6e5d73a6fb05e2e003","control_MaxMatch_Positive_Animate","0","MaxMatch","duckling","chipmunk","duckling-chipmunk","AnimateMatch","PositiveMatch"
"192","633b7b6e5d73a6fb05e2e003","control_MaxMatch_Negative_Animate","9","MaxMatch","asshole","leech","asshole-leech","AnimateMatch","NegativeMatch"
"193","633b7b6e5d73a6fb05e2e003","control_Similar","87","SimilarControl","buy","purchase","buy-purchase","",""
"194","633b7b6e5d73a6fb05e2e003","control_Dissimilar","0","DissimilarControl","increase","decrease","increase-decrease","",""
"195","633b7b6e5d73a6fb05e2e003","control_MaxMismatch","0","MaxMismatch","widow","puppy","widow-puppy","AnimateMismatch","NegativeMismatch"
"196","633b7b6e5d73a6fb05e2e003","test_ValenceMatch_Negative","9","ValenceMatchingOnly","gunshot","slave","gunshot-slave","InanimateMismatch","NegativeMatch"
"197","633b7b6e5d73a6fb05e2e003","control_Similar","99","SimilarControl","begin","start","begin-start","",""
"198","633b7b6e5d73a6fb05e2e003","control_Dissimilar","0","DissimilarControl","arrive","leave","arrive-leave","",""
