Word1,Word2,FeatureCombo1,FeatureCombo2,FeatureMatch
crappy,dirty,abstract-negative,concrete-negative,ValenceMatchingOnly
crappy,wrinkled,abstract-negative,concrete-negative,ValenceMatchingOnly
crappy,freezing,abstract-negative,concrete-negative,ValenceMatchingOnly
crappy,bloody,abstract-negative,concrete-negative,ValenceMatchingOnly
stupid,toothless,abstract-negative,concrete-negative,ValenceMatchingOnly
stupid,headless,abstract-negative,concrete-negative,ValenceMatchingOnly
stupid,bloodshot,abstract-negative,concrete-negative,ValenceMatchingOnly
stupid,rusted,abstract-negative,concrete-negative,ValenceMatchingOnly
stupid,thorny,abstract-negative,concrete-negative,ValenceMatchingOnly
stupid,hairy,abstract-negative,concrete-negative,ValenceMatchingOnly
stupid,dirty,abstract-negative,concrete-negative,ValenceMatchingOnly
stupid,wrinkled,abstract-negative,concrete-negative,ValenceMatchingOnly
stupid,freezing,abstract-negative,concrete-negative,ValenceMatchingOnly
stupid,bloody,abstract-negative,concrete-negative,ValenceMatchingOnly
sinful,toothless,abstract-negative,concrete-negative,ValenceMatchingOnly
sinful,headless,abstract-negative,concrete-negative,ValenceMatchingOnly
sinful,bloodshot,abstract-negative,concrete-negative,ValenceMatchingOnly
sinful,rusted,abstract-negative,concrete-negative,ValenceMatchingOnly
sinful,thorny,abstract-negative,concrete-negative,ValenceMatchingOnly
sinful,hairy,abstract-negative,concrete-negative,ValenceMatchingOnly
sinful,dirty,abstract-negative,concrete-negative,ValenceMatchingOnly
sinful,wrinkled,abstract-negative,concrete-negative,ValenceMatchingOnly
sinful,freezing,abstract-negative,concrete-negative,ValenceMatchingOnly
sinful,bloody,abstract-negative,concrete-negative,ValenceMatchingOnly
disloyal,toothless,abstract-negative,concrete-negative,ValenceMatchingOnly
disloyal,headless,abstract-negative,concrete-negative,ValenceMatchingOnly
disloyal,bloodshot,abstract-negative,concrete-negative,ValenceMatchingOnly
disloyal,rusted,abstract-negative,concrete-negative,ValenceMatchingOnly
disloyal,thorny,abstract-negative,concrete-negative,ValenceMatchingOnly
disloyal,hairy,abstract-negative,concrete-negative,ValenceMatchingOnly
disloyal,dirty,abstract-negative,concrete-negative,ValenceMatchingOnly
disloyal,wrinkled,abstract-negative,concrete-negative,ValenceMatchingOnly
disloyal,freezing,abstract-negative,concrete-negative,ValenceMatchingOnly
disloyal,bloody,abstract-negative,concrete-negative,ValenceMatchingOnly
sunny,honest,concrete-positive,abstract-positive,ValenceMatchingOnly
sunny,lovable,concrete-positive,abstract-positive,ValenceMatchingOnly
sunny,thankful,concrete-positive,abstract-positive,ValenceMatchingOnly
sunny,splendid,concrete-positive,abstract-positive,ValenceMatchingOnly
sunny,possible,concrete-positive,abstract-positive,ValenceMatchingOnly
sunny,sensible,concrete-positive,abstract-positive,ValenceMatchingOnly
sunny,mindful,concrete-positive,abstract-positive,ValenceMatchingOnly
sunny,pleasant,concrete-positive,abstract-positive,ValenceMatchingOnly
sunny,helpful,concrete-positive,abstract-positive,ValenceMatchingOnly
sunny,divine,concrete-positive,abstract-positive,ValenceMatchingOnly
lilac,honest,concrete-positive,abstract-positive,ValenceMatchingOnly
lilac,lovable,concrete-positive,abstract-positive,ValenceMatchingOnly
lilac,thankful,concrete-positive,abstract-positive,ValenceMatchingOnly
lilac,splendid,concrete-positive,abstract-positive,ValenceMatchingOnly
lilac,possible,concrete-positive,abstract-positive,ValenceMatchingOnly
lilac,sensible,concrete-positive,abstract-positive,ValenceMatchingOnly
lilac,mindful,concrete-positive,abstract-positive,ValenceMatchingOnly
lilac,pleasant,concrete-positive,abstract-positive,ValenceMatchingOnly
lilac,helpful,concrete-positive,abstract-positive,ValenceMatchingOnly
lilac,divine,concrete-positive,abstract-positive,ValenceMatchingOnly
human,honest,concrete-positive,abstract-positive,ValenceMatchingOnly
human,lovable,concrete-positive,abstract-positive,ValenceMatchingOnly
human,thankful,concrete-positive,abstract-positive,ValenceMatchingOnly
human,splendid,concrete-positive,abstract-positive,ValenceMatchingOnly
human,possible,concrete-positive,abstract-positive,ValenceMatchingOnly
human,sensible,concrete-positive,abstract-positive,ValenceMatchingOnly
human,mindful,concrete-positive,abstract-positive,ValenceMatchingOnly
human,pleasant,concrete-positive,abstract-positive,ValenceMatchingOnly
human,helpful,concrete-positive,abstract-positive,ValenceMatchingOnly
human,divine,concrete-positive,abstract-positive,ValenceMatchingOnly
female,honest,concrete-positive,abstract-positive,ValenceMatchingOnly
female,lovable,concrete-positive,abstract-positive,ValenceMatchingOnly
female,thankful,concrete-positive,abstract-positive,ValenceMatchingOnly
female,splendid,concrete-positive,abstract-positive,ValenceMatchingOnly
female,possible,concrete-positive,abstract-positive,ValenceMatchingOnly
female,sensible,concrete-positive,abstract-positive,ValenceMatchingOnly
female,mindful,concrete-positive,abstract-positive,ValenceMatchingOnly
female,pleasant,concrete-positive,abstract-positive,ValenceMatchingOnly
female,helpful,concrete-positive,abstract-positive,ValenceMatchingOnly
female,divine,concrete-positive,abstract-positive,ValenceMatchingOnly
newborn,honest,concrete-positive,abstract-positive,ValenceMatchingOnly
newborn,lovable,concrete-positive,abstract-positive,ValenceMatchingOnly
newborn,thankful,concrete-positive,abstract-positive,ValenceMatchingOnly
newborn,splendid,concrete-positive,abstract-positive,ValenceMatchingOnly
newborn,possible,concrete-positive,abstract-positive,ValenceMatchingOnly
newborn,sensible,concrete-positive,abstract-positive,ValenceMatchingOnly
newborn,mindful,concrete-positive,abstract-positive,ValenceMatchingOnly
newborn,pleasant,concrete-positive,abstract-positive,ValenceMatchingOnly
newborn,helpful,concrete-positive,abstract-positive,ValenceMatchingOnly
newborn,divine,concrete-positive,abstract-positive,ValenceMatchingOnly
blooming,honest,concrete-positive,abstract-positive,ValenceMatchingOnly
blooming,lovable,concrete-positive,abstract-positive,ValenceMatchingOnly
blooming,thankful,concrete-positive,abstract-positive,ValenceMatchingOnly
blooming,splendid,concrete-positive,abstract-positive,ValenceMatchingOnly
blooming,possible,concrete-positive,abstract-positive,ValenceMatchingOnly
blooming,sensible,concrete-positive,abstract-positive,ValenceMatchingOnly
blooming,mindful,concrete-positive,abstract-positive,ValenceMatchingOnly
blooming,pleasant,concrete-positive,abstract-positive,ValenceMatchingOnly
blooming,helpful,concrete-positive,abstract-positive,ValenceMatchingOnly
blooming,divine,concrete-positive,abstract-positive,ValenceMatchingOnly
orange,honest,concrete-positive,abstract-positive,ValenceMatchingOnly
orange,lovable,concrete-positive,abstract-positive,ValenceMatchingOnly
orange,thankful,concrete-positive,abstract-positive,ValenceMatchingOnly
orange,splendid,concrete-positive,abstract-positive,ValenceMatchingOnly
orange,possible,concrete-positive,abstract-positive,ValenceMatchingOnly
orange,sensible,concrete-positive,abstract-positive,ValenceMatchingOnly
orange,mindful,concrete-positive,abstract-positive,ValenceMatchingOnly
orange,pleasant,concrete-positive,abstract-positive,ValenceMatchingOnly
orange,helpful,concrete-positive,abstract-positive,ValenceMatchingOnly
orange,divine,concrete-positive,abstract-positive,ValenceMatchingOnly
starry,honest,concrete-positive,abstract-positive,ValenceMatchingOnly
starry,lovable,concrete-positive,abstract-positive,ValenceMatchingOnly
starry,thankful,concrete-positive,abstract-positive,ValenceMatchingOnly
starry,splendid,concrete-positive,abstract-positive,ValenceMatchingOnly
starry,possible,concrete-positive,abstract-positive,ValenceMatchingOnly
starry,sensible,concrete-positive,abstract-positive,ValenceMatchingOnly
starry,mindful,concrete-positive,abstract-positive,ValenceMatchingOnly
starry,pleasant,concrete-positive,abstract-positive,ValenceMatchingOnly
starry,helpful,concrete-positive,abstract-positive,ValenceMatchingOnly
starry,divine,concrete-positive,abstract-positive,ValenceMatchingOnly
pregnant,honest,concrete-positive,abstract-positive,ValenceMatchingOnly
pregnant,lovable,concrete-positive,abstract-positive,ValenceMatchingOnly
pregnant,thankful,concrete-positive,abstract-positive,ValenceMatchingOnly
pregnant,splendid,concrete-positive,abstract-positive,ValenceMatchingOnly
pregnant,possible,concrete-positive,abstract-positive,ValenceMatchingOnly
pregnant,sensible,concrete-positive,abstract-positive,ValenceMatchingOnly
pregnant,mindful,concrete-positive,abstract-positive,ValenceMatchingOnly
pregnant,pleasant,concrete-positive,abstract-positive,ValenceMatchingOnly
pregnant,helpful,concrete-positive,abstract-positive,ValenceMatchingOnly
pregnant,divine,concrete-positive,abstract-positive,ValenceMatchingOnly
handmade,honest,concrete-positive,abstract-positive,ValenceMatchingOnly
handmade,lovable,concrete-positive,abstract-positive,ValenceMatchingOnly
handmade,thankful,concrete-positive,abstract-positive,ValenceMatchingOnly
handmade,splendid,concrete-positive,abstract-positive,ValenceMatchingOnly
handmade,possible,concrete-positive,abstract-positive,ValenceMatchingOnly
handmade,sensible,concrete-positive,abstract-positive,ValenceMatchingOnly
handmade,mindful,concrete-positive,abstract-positive,ValenceMatchingOnly
handmade,pleasant,concrete-positive,abstract-positive,ValenceMatchingOnly
handmade,helpful,concrete-positive,abstract-positive,ValenceMatchingOnly
handmade,divine,concrete-positive,abstract-positive,ValenceMatchingOnly
