Word1,Word2,FeatureCombo1,FeatureCombo2,FeatureMatch
hatred,obsess,noun-negative,verb-negative,ValenceMatchingOnly
anxiety,befall,noun-negative,verb-negative,ValenceMatchingOnly
anxiety,criticize,noun-negative,verb-negative,ValenceMatchingOnly
anxiety,exploit,noun-negative,verb-negative,ValenceMatchingOnly
anxiety,resent,noun-negative,verb-negative,ValenceMatchingOnly
anxiety,obsess,noun-negative,verb-negative,ValenceMatchingOnly
failure,befall,noun-negative,verb-negative,ValenceMatchingOnly
failure,criticize,noun-negative,verb-negative,ValenceMatchingOnly
failure,exploit,noun-negative,verb-negative,ValenceMatchingOnly
failure,resent,noun-negative,verb-negative,ValenceMatchingOnly
failure,obsess,noun-negative,verb-negative,ValenceMatchingOnly
grief,befall,noun-negative,verb-negative,ValenceMatchingOnly
grief,criticize,noun-negative,verb-negative,ValenceMatchingOnly
grief,exploit,noun-negative,verb-negative,ValenceMatchingOnly
grief,resent,noun-negative,verb-negative,ValenceMatchingOnly
grief,obsess,noun-negative,verb-negative,ValenceMatchingOnly
compassion,admire,noun-positive,verb-positive,ValenceMatchingOnly
compassion,cherish,noun-positive,verb-positive,ValenceMatchingOnly
compassion,enlighten,noun-positive,verb-positive,ValenceMatchingOnly
compassion,fulfill,noun-positive,verb-positive,ValenceMatchingOnly
compassion,imagine,noun-positive,verb-positive,ValenceMatchingOnly
freedom,admire,noun-positive,verb-positive,ValenceMatchingOnly
freedom,cherish,noun-positive,verb-positive,ValenceMatchingOnly
freedom,enlighten,noun-positive,verb-positive,ValenceMatchingOnly
freedom,fulfill,noun-positive,verb-positive,ValenceMatchingOnly
freedom,imagine,noun-positive,verb-positive,ValenceMatchingOnly
gratitude,admire,noun-positive,verb-positive,ValenceMatchingOnly
gratitude,cherish,noun-positive,verb-positive,ValenceMatchingOnly
gratitude,enlighten,noun-positive,verb-positive,ValenceMatchingOnly
gratitude,fulfill,noun-positive,verb-positive,ValenceMatchingOnly
gratitude,imagine,noun-positive,verb-positive,ValenceMatchingOnly
inspiration,admire,noun-positive,verb-positive,ValenceMatchingOnly
inspiration,cherish,noun-positive,verb-positive,ValenceMatchingOnly
inspiration,enlighten,noun-positive,verb-positive,ValenceMatchingOnly
inspiration,fulfill,noun-positive,verb-positive,ValenceMatchingOnly
inspiration,imagine,noun-positive,verb-positive,ValenceMatchingOnly
kindness,admire,noun-positive,verb-positive,ValenceMatchingOnly
kindness,cherish,noun-positive,verb-positive,ValenceMatchingOnly
kindness,enlighten,noun-positive,verb-positive,ValenceMatchingOnly
kindness,fulfill,noun-positive,verb-positive,ValenceMatchingOnly
kindness,imagine,noun-positive,verb-positive,ValenceMatchingOnly
beach,glide,noun-postiive,verb-postiive,ValenceMatchingOnly
beach,breathe,noun-postiive,verb-postiive,ValenceMatchingOnly
beach,glisten,noun-postiive,verb-postiive,ValenceMatchingOnly
beach,eat,noun-postiive,verb-postiive,ValenceMatchingOnly
beach,running,noun-postiive,verb-postiive,ValenceMatchingOnly
chocolate,glide,noun-postiive,verb-postiive,ValenceMatchingOnly
chocolate,breathe,noun-postiive,verb-postiive,ValenceMatchingOnly
chocolate,glisten,noun-postiive,verb-postiive,ValenceMatchingOnly
chocolate,eat,noun-postiive,verb-postiive,ValenceMatchingOnly
chocolate,running,noun-postiive,verb-postiive,ValenceMatchingOnly
fireplace,glide,noun-postiive,verb-postiive,ValenceMatchingOnly
fireplace,breathe,noun-postiive,verb-postiive,ValenceMatchingOnly
fireplace,glisten,noun-postiive,verb-postiive,ValenceMatchingOnly
fireplace,eat,noun-postiive,verb-postiive,ValenceMatchingOnly
fireplace,running,noun-postiive,verb-postiive,ValenceMatchingOnly
flowers,glide,noun-postiive,verb-postiive,ValenceMatchingOnly
flowers,breathe,noun-postiive,verb-postiive,ValenceMatchingOnly
flowers,glisten,noun-postiive,verb-postiive,ValenceMatchingOnly
flowers,eat,noun-postiive,verb-postiive,ValenceMatchingOnly
flowers,running,noun-postiive,verb-postiive,ValenceMatchingOnly
home,glide,noun-postiive,verb-postiive,ValenceMatchingOnly
home,breathe,noun-postiive,verb-postiive,ValenceMatchingOnly
home,glisten,noun-postiive,verb-postiive,ValenceMatchingOnly
home,eat,noun-postiive,verb-postiive,ValenceMatchingOnly
home,running,noun-postiive,verb-postiive,ValenceMatchingOnly
