Word1,Word2,FeatureCombo1,FeatureCombo2,FeatureMatch
reassure,adore,psychological-positive,psychological-positive,MaxMatch
reassure,cherish,psychological-positive,psychological-positive,MaxMatch
respect,admire,psychological-positive,psychological-positive,MaxMatch
respect,adore,psychological-positive,psychological-positive,MaxMatch
respect,cherish,psychological-positive,psychological-positive,MaxMatch
admire,adore,psychological-positive,psychological-positive,MaxMatch
admire,cherish,psychological-positive,psychological-positive,MaxMatch
adore,cherish,psychological-positive,psychological-positive,MaxMatch
rust,slaughter,physical-negative,physical-negative,MaxMatch
rust,slash,physical-negative,physical-negative,MaxMatch
rust,crash,physical-negative,physical-negative,MaxMatch
rust,tear,physical-negative,physical-negative,MaxMatch
rust,burn,physical-negative,physical-negative,MaxMatch
rust,hit,physical-negative,physical-negative,MaxMatch
rust,stain,physical-negative,physical-negative,MaxMatch
rust,delete,physical-negative,physical-negative,MaxMatch
rust,corrode,physical-negative,physical-negative,MaxMatch
slaughter,slash,physical-negative,physical-negative,MaxMatch
slaughter,crash,physical-negative,physical-negative,MaxMatch
slaughter,tear,physical-negative,physical-negative,MaxMatch
slaughter,burn,physical-negative,physical-negative,MaxMatch
slaughter,hit,physical-negative,physical-negative,MaxMatch
slaughter,stain,physical-negative,physical-negative,MaxMatch
slaughter,delete,physical-negative,physical-negative,MaxMatch
slaughter,corrode,physical-negative,physical-negative,MaxMatch
slash,crash,physical-negative,physical-negative,MaxMatch
slash,tear,physical-negative,physical-negative,MaxMatch
slash,burn,physical-negative,physical-negative,MaxMatch
slash,hit,physical-negative,physical-negative,MaxMatch
slash,stain,physical-negative,physical-negative,MaxMatch
slash,delete,physical-negative,physical-negative,MaxMatch
slash,corrode,physical-negative,physical-negative,MaxMatch
crash,tear,physical-negative,physical-negative,MaxMatch
crash,burn,physical-negative,physical-negative,MaxMatch
crash,hit,physical-negative,physical-negative,MaxMatch
crash,stain,physical-negative,physical-negative,MaxMatch
crash,delete,physical-negative,physical-negative,MaxMatch
crash,corrode,physical-negative,physical-negative,MaxMatch
tear,burn,physical-negative,physical-negative,MaxMatch
tear,hit,physical-negative,physical-negative,MaxMatch
tear,stain,physical-negative,physical-negative,MaxMatch
tear,delete,physical-negative,physical-negative,MaxMatch
tear,corrode,physical-negative,physical-negative,MaxMatch
burn,hit,physical-negative,physical-negative,MaxMatch
burn,stain,physical-negative,physical-negative,MaxMatch
burn,delete,physical-negative,physical-negative,MaxMatch
burn,corrode,physical-negative,physical-negative,MaxMatch
hit,stain,physical-negative,physical-negative,MaxMatch
hit,delete,physical-negative,physical-negative,MaxMatch
hit,corrode,physical-negative,physical-negative,MaxMatch
stain,delete,physical-negative,physical-negative,MaxMatch
stain,corrode,physical-negative,physical-negative,MaxMatch
delete,corrode,physical-negative,physical-negative,MaxMatch
offend,despair,psychological-negative,psychological-negative,MaxMatch
offend,irritate,psychological-negative,psychological-negative,MaxMatch
offend,displease,psychological-negative,psychological-negative,MaxMatch
offend,dishonor,psychological-negative,psychological-negative,MaxMatch
offend,embarrass,psychological-negative,psychological-negative,MaxMatch
offend,discourage,psychological-negative,psychological-negative,MaxMatch
offend,dismay,psychological-negative,psychological-negative,MaxMatch
offend,criticize,psychological-negative,psychological-negative,MaxMatch
offend,dread,psychological-negative,psychological-negative,MaxMatch
despair,irritate,psychological-negative,psychological-negative,MaxMatch
despair,displease,psychological-negative,psychological-negative,MaxMatch
despair,dishonor,psychological-negative,psychological-negative,MaxMatch
despair,embarrass,psychological-negative,psychological-negative,MaxMatch
despair,discourage,psychological-negative,psychological-negative,MaxMatch
despair,dismay,psychological-negative,psychological-negative,MaxMatch
despair,criticize,psychological-negative,psychological-negative,MaxMatch
despair,dread,psychological-negative,psychological-negative,MaxMatch
irritate,displease,psychological-negative,psychological-negative,MaxMatch
irritate,dishonor,psychological-negative,psychological-negative,MaxMatch
irritate,embarrass,psychological-negative,psychological-negative,MaxMatch
irritate,discourage,psychological-negative,psychological-negative,MaxMatch
irritate,dismay,psychological-negative,psychological-negative,MaxMatch
irritate,criticize,psychological-negative,psychological-negative,MaxMatch
irritate,dread,psychological-negative,psychological-negative,MaxMatch
displease,dishonor,psychological-negative,psychological-negative,MaxMatch
displease,embarrass,psychological-negative,psychological-negative,MaxMatch
displease,discourage,psychological-negative,psychological-negative,MaxMatch
displease,dismay,psychological-negative,psychological-negative,MaxMatch
displease,criticize,psychological-negative,psychological-negative,MaxMatch
displease,dread,psychological-negative,psychological-negative,MaxMatch
dishonor,embarrass,psychological-negative,psychological-negative,MaxMatch
dishonor,discourage,psychological-negative,psychological-negative,MaxMatch
dishonor,dismay,psychological-negative,psychological-negative,MaxMatch
dishonor,criticize,psychological-negative,psychological-negative,MaxMatch
dishonor,dread,psychological-negative,psychological-negative,MaxMatch
embarrass,discourage,psychological-negative,psychological-negative,MaxMatch
embarrass,dismay,psychological-negative,psychological-negative,MaxMatch
embarrass,criticize,psychological-negative,psychological-negative,MaxMatch
embarrass,dread,psychological-negative,psychological-negative,MaxMatch
discourage,dismay,psychological-negative,psychological-negative,MaxMatch
discourage,criticize,psychological-negative,psychological-negative,MaxMatch
discourage,dread,psychological-negative,psychological-negative,MaxMatch
dismay,criticize,psychological-negative,psychological-negative,MaxMatch
dismay,dread,psychological-negative,psychological-negative,MaxMatch
criticize,dread,psychological-negative,psychological-negative,MaxMatch
