Word1,Word2,FeatureCombo1,FeatureCombo2,FeatureMatch
crappy,sensible,abstract-negative,abstract-positive,ConceptualMatchingOnly
crappy,mindful,abstract-negative,abstract-positive,ConceptualMatchingOnly
crappy,pleasant,abstract-negative,abstract-positive,ConceptualMatchingOnly
crappy,helpful,abstract-negative,abstract-positive,ConceptualMatchingOnly
crappy,divine,abstract-negative,abstract-positive,ConceptualMatchingOnly
stupid,honest,abstract-negative,abstract-positive,ConceptualMatchingOnly
stupid,lovable,abstract-negative,abstract-positive,ConceptualMatchingOnly
stupid,thankful,abstract-negative,abstract-positive,ConceptualMatchingOnly
stupid,splendid,abstract-negative,abstract-positive,ConceptualMatchingOnly
stupid,possible,abstract-negative,abstract-positive,ConceptualMatchingOnly
stupid,sensible,abstract-negative,abstract-positive,ConceptualMatchingOnly
stupid,mindful,abstract-negative,abstract-positive,ConceptualMatchingOnly
stupid,pleasant,abstract-negative,abstract-positive,ConceptualMatchingOnly
stupid,helpful,abstract-negative,abstract-positive,ConceptualMatchingOnly
stupid,divine,abstract-negative,abstract-positive,ConceptualMatchingOnly
sinful,honest,abstract-negative,abstract-positive,ConceptualMatchingOnly
sinful,lovable,abstract-negative,abstract-positive,ConceptualMatchingOnly
sinful,thankful,abstract-negative,abstract-positive,ConceptualMatchingOnly
sinful,splendid,abstract-negative,abstract-positive,ConceptualMatchingOnly
sinful,possible,abstract-negative,abstract-positive,ConceptualMatchingOnly
sinful,sensible,abstract-negative,abstract-positive,ConceptualMatchingOnly
sinful,mindful,abstract-negative,abstract-positive,ConceptualMatchingOnly
sinful,pleasant,abstract-negative,abstract-positive,ConceptualMatchingOnly
sinful,helpful,abstract-negative,abstract-positive,ConceptualMatchingOnly
sinful,divine,abstract-negative,abstract-positive,ConceptualMatchingOnly
disloyal,honest,abstract-negative,abstract-positive,ConceptualMatchingOnly
disloyal,lovable,abstract-negative,abstract-positive,ConceptualMatchingOnly
disloyal,thankful,abstract-negative,abstract-positive,ConceptualMatchingOnly
disloyal,splendid,abstract-negative,abstract-positive,ConceptualMatchingOnly
disloyal,possible,abstract-negative,abstract-positive,ConceptualMatchingOnly
disloyal,sensible,abstract-negative,abstract-positive,ConceptualMatchingOnly
disloyal,mindful,abstract-negative,abstract-positive,ConceptualMatchingOnly
disloyal,pleasant,abstract-negative,abstract-positive,ConceptualMatchingOnly
disloyal,helpful,abstract-negative,abstract-positive,ConceptualMatchingOnly
disloyal,divine,abstract-negative,abstract-positive,ConceptualMatchingOnly
sunny,toothless,concrete-positive,concrete-negative,ConceptualMatchingOnly
sunny,headless,concrete-positive,concrete-negative,ConceptualMatchingOnly
sunny,bloodshot,concrete-positive,concrete-negative,ConceptualMatchingOnly
sunny,rusted,concrete-positive,concrete-negative,ConceptualMatchingOnly
sunny,thorny,concrete-positive,concrete-negative,ConceptualMatchingOnly
sunny,hairy,concrete-positive,concrete-negative,ConceptualMatchingOnly
sunny,dirty,concrete-positive,concrete-negative,ConceptualMatchingOnly
sunny,wrinkled,concrete-positive,concrete-negative,ConceptualMatchingOnly
sunny,freezing,concrete-positive,concrete-negative,ConceptualMatchingOnly
sunny,bloody,concrete-positive,concrete-negative,ConceptualMatchingOnly
lilac,toothless,concrete-positive,concrete-negative,ConceptualMatchingOnly
lilac,headless,concrete-positive,concrete-negative,ConceptualMatchingOnly
lilac,bloodshot,concrete-positive,concrete-negative,ConceptualMatchingOnly
lilac,rusted,concrete-positive,concrete-negative,ConceptualMatchingOnly
lilac,thorny,concrete-positive,concrete-negative,ConceptualMatchingOnly
lilac,hairy,concrete-positive,concrete-negative,ConceptualMatchingOnly
lilac,dirty,concrete-positive,concrete-negative,ConceptualMatchingOnly
lilac,wrinkled,concrete-positive,concrete-negative,ConceptualMatchingOnly
lilac,freezing,concrete-positive,concrete-negative,ConceptualMatchingOnly
lilac,bloody,concrete-positive,concrete-negative,ConceptualMatchingOnly
human,toothless,concrete-positive,concrete-negative,ConceptualMatchingOnly
human,headless,concrete-positive,concrete-negative,ConceptualMatchingOnly
human,bloodshot,concrete-positive,concrete-negative,ConceptualMatchingOnly
human,rusted,concrete-positive,concrete-negative,ConceptualMatchingOnly
human,thorny,concrete-positive,concrete-negative,ConceptualMatchingOnly
human,hairy,concrete-positive,concrete-negative,ConceptualMatchingOnly
human,dirty,concrete-positive,concrete-negative,ConceptualMatchingOnly
human,wrinkled,concrete-positive,concrete-negative,ConceptualMatchingOnly
human,freezing,concrete-positive,concrete-negative,ConceptualMatchingOnly
human,bloody,concrete-positive,concrete-negative,ConceptualMatchingOnly
female,toothless,concrete-positive,concrete-negative,ConceptualMatchingOnly
female,headless,concrete-positive,concrete-negative,ConceptualMatchingOnly
female,bloodshot,concrete-positive,concrete-negative,ConceptualMatchingOnly
female,rusted,concrete-positive,concrete-negative,ConceptualMatchingOnly
female,thorny,concrete-positive,concrete-negative,ConceptualMatchingOnly
female,hairy,concrete-positive,concrete-negative,ConceptualMatchingOnly
female,dirty,concrete-positive,concrete-negative,ConceptualMatchingOnly
female,wrinkled,concrete-positive,concrete-negative,ConceptualMatchingOnly
female,freezing,concrete-positive,concrete-negative,ConceptualMatchingOnly
female,bloody,concrete-positive,concrete-negative,ConceptualMatchingOnly
newborn,toothless,concrete-positive,concrete-negative,ConceptualMatchingOnly
newborn,headless,concrete-positive,concrete-negative,ConceptualMatchingOnly
newborn,bloodshot,concrete-positive,concrete-negative,ConceptualMatchingOnly
newborn,rusted,concrete-positive,concrete-negative,ConceptualMatchingOnly
newborn,thorny,concrete-positive,concrete-negative,ConceptualMatchingOnly
newborn,hairy,concrete-positive,concrete-negative,ConceptualMatchingOnly
newborn,dirty,concrete-positive,concrete-negative,ConceptualMatchingOnly
newborn,wrinkled,concrete-positive,concrete-negative,ConceptualMatchingOnly
newborn,freezing,concrete-positive,concrete-negative,ConceptualMatchingOnly
newborn,bloody,concrete-positive,concrete-negative,ConceptualMatchingOnly
blooming,toothless,concrete-positive,concrete-negative,ConceptualMatchingOnly
blooming,headless,concrete-positive,concrete-negative,ConceptualMatchingOnly
blooming,bloodshot,concrete-positive,concrete-negative,ConceptualMatchingOnly
blooming,rusted,concrete-positive,concrete-negative,ConceptualMatchingOnly
blooming,thorny,concrete-positive,concrete-negative,ConceptualMatchingOnly
blooming,hairy,concrete-positive,concrete-negative,ConceptualMatchingOnly
blooming,dirty,concrete-positive,concrete-negative,ConceptualMatchingOnly
blooming,wrinkled,concrete-positive,concrete-negative,ConceptualMatchingOnly
blooming,freezing,concrete-positive,concrete-negative,ConceptualMatchingOnly
blooming,bloody,concrete-positive,concrete-negative,ConceptualMatchingOnly
orange,toothless,concrete-positive,concrete-negative,ConceptualMatchingOnly
orange,headless,concrete-positive,concrete-negative,ConceptualMatchingOnly
orange,bloodshot,concrete-positive,concrete-negative,ConceptualMatchingOnly
orange,rusted,concrete-positive,concrete-negative,ConceptualMatchingOnly
orange,thorny,concrete-positive,concrete-negative,ConceptualMatchingOnly
orange,hairy,concrete-positive,concrete-negative,ConceptualMatchingOnly
orange,dirty,concrete-positive,concrete-negative,ConceptualMatchingOnly
orange,wrinkled,concrete-positive,concrete-negative,ConceptualMatchingOnly
orange,freezing,concrete-positive,concrete-negative,ConceptualMatchingOnly
orange,bloody,concrete-positive,concrete-negative,ConceptualMatchingOnly
starry,toothless,concrete-positive,concrete-negative,ConceptualMatchingOnly
starry,headless,concrete-positive,concrete-negative,ConceptualMatchingOnly
starry,bloodshot,concrete-positive,concrete-negative,ConceptualMatchingOnly
starry,rusted,concrete-positive,concrete-negative,ConceptualMatchingOnly
starry,thorny,concrete-positive,concrete-negative,ConceptualMatchingOnly
starry,hairy,concrete-positive,concrete-negative,ConceptualMatchingOnly
starry,dirty,concrete-positive,concrete-negative,ConceptualMatchingOnly
starry,wrinkled,concrete-positive,concrete-negative,ConceptualMatchingOnly
starry,freezing,concrete-positive,concrete-negative,ConceptualMatchingOnly
starry,bloody,concrete-positive,concrete-negative,ConceptualMatchingOnly
pregnant,toothless,concrete-positive,concrete-negative,ConceptualMatchingOnly
pregnant,headless,concrete-positive,concrete-negative,ConceptualMatchingOnly
pregnant,bloodshot,concrete-positive,concrete-negative,ConceptualMatchingOnly
pregnant,rusted,concrete-positive,concrete-negative,ConceptualMatchingOnly
pregnant,thorny,concrete-positive,concrete-negative,ConceptualMatchingOnly
pregnant,hairy,concrete-positive,concrete-negative,ConceptualMatchingOnly
pregnant,dirty,concrete-positive,concrete-negative,ConceptualMatchingOnly
pregnant,wrinkled,concrete-positive,concrete-negative,ConceptualMatchingOnly
pregnant,freezing,concrete-positive,concrete-negative,ConceptualMatchingOnly
pregnant,bloody,concrete-positive,concrete-negative,ConceptualMatchingOnly
handmade,toothless,concrete-positive,concrete-negative,ConceptualMatchingOnly
handmade,headless,concrete-positive,concrete-negative,ConceptualMatchingOnly
handmade,bloodshot,concrete-positive,concrete-negative,ConceptualMatchingOnly
handmade,rusted,concrete-positive,concrete-negative,ConceptualMatchingOnly
handmade,thorny,concrete-positive,concrete-negative,ConceptualMatchingOnly
handmade,hairy,concrete-positive,concrete-negative,ConceptualMatchingOnly
handmade,dirty,concrete-positive,concrete-negative,ConceptualMatchingOnly
handmade,wrinkled,concrete-positive,concrete-negative,ConceptualMatchingOnly
handmade,freezing,concrete-positive,concrete-negative,ConceptualMatchingOnly
handmade,bloody,concrete-positive,concrete-negative,ConceptualMatchingOnly
