Word1,Word2,FeatureCombo1,FeatureCombo2,FeatureMatch
corpse,beach,noun-negative,noun-postiive,ConceptualMatchingOnly
corpse,chocolate,noun-negative,noun-postiive,ConceptualMatchingOnly
corpse,fireplace,noun-negative,noun-postiive,ConceptualMatchingOnly
corpse,flowers,noun-negative,noun-postiive,ConceptualMatchingOnly
corpse,home,noun-negative,noun-postiive,ConceptualMatchingOnly
slave,compassion,noun-negative,noun-positive,ConceptualMatchingOnly
slave,freedom,noun-negative,noun-positive,ConceptualMatchingOnly
slave,gratitude,noun-negative,noun-positive,ConceptualMatchingOnly
slave,inspiration,noun-negative,noun-positive,ConceptualMatchingOnly
slave,kindness,noun-negative,noun-positive,ConceptualMatchingOnly
slave,beach,noun-negative,noun-postiive,ConceptualMatchingOnly
slave,chocolate,noun-negative,noun-postiive,ConceptualMatchingOnly
slave,fireplace,noun-negative,noun-postiive,ConceptualMatchingOnly
slave,flowers,noun-negative,noun-postiive,ConceptualMatchingOnly
slave,home,noun-negative,noun-postiive,ConceptualMatchingOnly
choke,admire,verb-negative,verb-positive,ConceptualMatchingOnly
choke,cherish,verb-negative,verb-positive,ConceptualMatchingOnly
choke,enlighten,verb-negative,verb-positive,ConceptualMatchingOnly
choke,fulfill,verb-negative,verb-positive,ConceptualMatchingOnly
choke,imagine,verb-negative,verb-positive,ConceptualMatchingOnly
choke,glide,verb-negative,verb-postiive,ConceptualMatchingOnly
choke,breathe,verb-negative,verb-postiive,ConceptualMatchingOnly
choke,glisten,verb-negative,verb-postiive,ConceptualMatchingOnly
choke,eat,verb-negative,verb-postiive,ConceptualMatchingOnly
choke,running,verb-negative,verb-postiive,ConceptualMatchingOnly
fester,admire,verb-negative,verb-positive,ConceptualMatchingOnly
fester,cherish,verb-negative,verb-positive,ConceptualMatchingOnly
fester,enlighten,verb-negative,verb-positive,ConceptualMatchingOnly
fester,fulfill,verb-negative,verb-positive,ConceptualMatchingOnly
fester,imagine,verb-negative,verb-positive,ConceptualMatchingOnly
fester,glide,verb-negative,verb-postiive,ConceptualMatchingOnly
fester,breathe,verb-negative,verb-postiive,ConceptualMatchingOnly
fester,glisten,verb-negative,verb-postiive,ConceptualMatchingOnly
fester,eat,verb-negative,verb-postiive,ConceptualMatchingOnly
fester,running,verb-negative,verb-postiive,ConceptualMatchingOnly
writhe,admire,verb-negative,verb-positive,ConceptualMatchingOnly
writhe,cherish,verb-negative,verb-positive,ConceptualMatchingOnly
writhe,enlighten,verb-negative,verb-positive,ConceptualMatchingOnly
writhe,fulfill,verb-negative,verb-positive,ConceptualMatchingOnly
writhe,imagine,verb-negative,verb-positive,ConceptualMatchingOnly
writhe,glide,verb-negative,verb-postiive,ConceptualMatchingOnly
writhe,breathe,verb-negative,verb-postiive,ConceptualMatchingOnly
writhe,glisten,verb-negative,verb-postiive,ConceptualMatchingOnly
writhe,eat,verb-negative,verb-postiive,ConceptualMatchingOnly
writhe,running,verb-negative,verb-postiive,ConceptualMatchingOnly
bleed,admire,verb-negative,verb-positive,ConceptualMatchingOnly
bleed,cherish,verb-negative,verb-positive,ConceptualMatchingOnly
bleed,enlighten,verb-negative,verb-positive,ConceptualMatchingOnly
bleed,fulfill,verb-negative,verb-positive,ConceptualMatchingOnly
bleed,imagine,verb-negative,verb-positive,ConceptualMatchingOnly
bleed,glide,verb-negative,verb-postiive,ConceptualMatchingOnly
bleed,breathe,verb-negative,verb-postiive,ConceptualMatchingOnly
bleed,glisten,verb-negative,verb-postiive,ConceptualMatchingOnly
bleed,eat,verb-negative,verb-postiive,ConceptualMatchingOnly
bleed,running,verb-negative,verb-postiive,ConceptualMatchingOnly
stab,admire,verb-negative,verb-positive,ConceptualMatchingOnly
stab,cherish,verb-negative,verb-positive,ConceptualMatchingOnly
stab,enlighten,verb-negative,verb-positive,ConceptualMatchingOnly
stab,fulfill,verb-negative,verb-positive,ConceptualMatchingOnly
stab,imagine,verb-negative,verb-positive,ConceptualMatchingOnly
stab,glide,verb-negative,verb-postiive,ConceptualMatchingOnly
stab,breathe,verb-negative,verb-postiive,ConceptualMatchingOnly
stab,glisten,verb-negative,verb-postiive,ConceptualMatchingOnly
stab,eat,verb-negative,verb-postiive,ConceptualMatchingOnly
stab,running,verb-negative,verb-postiive,ConceptualMatchingOnly
terror,compassion,noun-negative,noun-positive,ConceptualMatchingOnly
terror,freedom,noun-negative,noun-positive,ConceptualMatchingOnly
terror,gratitude,noun-negative,noun-positive,ConceptualMatchingOnly
terror,inspiration,noun-negative,noun-positive,ConceptualMatchingOnly
terror,kindness,noun-negative,noun-positive,ConceptualMatchingOnly
terror,beach,noun-negative,noun-postiive,ConceptualMatchingOnly
terror,chocolate,noun-negative,noun-postiive,ConceptualMatchingOnly
terror,fireplace,noun-negative,noun-postiive,ConceptualMatchingOnly
terror,flowers,noun-negative,noun-postiive,ConceptualMatchingOnly
terror,home,noun-negative,noun-postiive,ConceptualMatchingOnly
hatred,compassion,noun-negative,noun-positive,ConceptualMatchingOnly
hatred,freedom,noun-negative,noun-positive,ConceptualMatchingOnly
hatred,gratitude,noun-negative,noun-positive,ConceptualMatchingOnly
hatred,inspiration,noun-negative,noun-positive,ConceptualMatchingOnly
hatred,kindness,noun-negative,noun-positive,ConceptualMatchingOnly
hatred,beach,noun-negative,noun-postiive,ConceptualMatchingOnly
hatred,chocolate,noun-negative,noun-postiive,ConceptualMatchingOnly
hatred,fireplace,noun-negative,noun-postiive,ConceptualMatchingOnly
hatred,flowers,noun-negative,noun-postiive,ConceptualMatchingOnly
hatred,home,noun-negative,noun-postiive,ConceptualMatchingOnly
anxiety,compassion,noun-negative,noun-positive,ConceptualMatchingOnly
anxiety,freedom,noun-negative,noun-positive,ConceptualMatchingOnly
anxiety,gratitude,noun-negative,noun-positive,ConceptualMatchingOnly
anxiety,inspiration,noun-negative,noun-positive,ConceptualMatchingOnly
anxiety,kindness,noun-negative,noun-positive,ConceptualMatchingOnly
anxiety,beach,noun-negative,noun-postiive,ConceptualMatchingOnly
anxiety,chocolate,noun-negative,noun-postiive,ConceptualMatchingOnly
anxiety,fireplace,noun-negative,noun-postiive,ConceptualMatchingOnly
anxiety,flowers,noun-negative,noun-postiive,ConceptualMatchingOnly
anxiety,home,noun-negative,noun-postiive,ConceptualMatchingOnly
failure,compassion,noun-negative,noun-positive,ConceptualMatchingOnly
failure,freedom,noun-negative,noun-positive,ConceptualMatchingOnly
failure,gratitude,noun-negative,noun-positive,ConceptualMatchingOnly
failure,inspiration,noun-negative,noun-positive,ConceptualMatchingOnly
failure,kindness,noun-negative,noun-positive,ConceptualMatchingOnly
failure,beach,noun-negative,noun-postiive,ConceptualMatchingOnly
failure,chocolate,noun-negative,noun-postiive,ConceptualMatchingOnly
failure,fireplace,noun-negative,noun-postiive,ConceptualMatchingOnly
failure,flowers,noun-negative,noun-postiive,ConceptualMatchingOnly
failure,home,noun-negative,noun-postiive,ConceptualMatchingOnly
grief,compassion,noun-negative,noun-positive,ConceptualMatchingOnly
grief,freedom,noun-negative,noun-positive,ConceptualMatchingOnly
grief,gratitude,noun-negative,noun-positive,ConceptualMatchingOnly
grief,inspiration,noun-negative,noun-positive,ConceptualMatchingOnly
grief,kindness,noun-negative,noun-positive,ConceptualMatchingOnly
grief,beach,noun-negative,noun-postiive,ConceptualMatchingOnly
grief,chocolate,noun-negative,noun-postiive,ConceptualMatchingOnly
grief,fireplace,noun-negative,noun-postiive,ConceptualMatchingOnly
grief,flowers,noun-negative,noun-postiive,ConceptualMatchingOnly
grief,home,noun-negative,noun-postiive,ConceptualMatchingOnly
befall,admire,verb-negative,verb-positive,ConceptualMatchingOnly
befall,cherish,verb-negative,verb-positive,ConceptualMatchingOnly
befall,enlighten,verb-negative,verb-positive,ConceptualMatchingOnly
befall,fulfill,verb-negative,verb-positive,ConceptualMatchingOnly
befall,imagine,verb-negative,verb-positive,ConceptualMatchingOnly
befall,glide,verb-negative,verb-postiive,ConceptualMatchingOnly
befall,breathe,verb-negative,verb-postiive,ConceptualMatchingOnly
befall,glisten,verb-negative,verb-postiive,ConceptualMatchingOnly
befall,eat,verb-negative,verb-postiive,ConceptualMatchingOnly
befall,running,verb-negative,verb-postiive,ConceptualMatchingOnly
criticize,admire,verb-negative,verb-positive,ConceptualMatchingOnly
criticize,cherish,verb-negative,verb-positive,ConceptualMatchingOnly
criticize,enlighten,verb-negative,verb-positive,ConceptualMatchingOnly
criticize,fulfill,verb-negative,verb-positive,ConceptualMatchingOnly
criticize,imagine,verb-negative,verb-positive,ConceptualMatchingOnly
criticize,glide,verb-negative,verb-postiive,ConceptualMatchingOnly
criticize,breathe,verb-negative,verb-postiive,ConceptualMatchingOnly
criticize,glisten,verb-negative,verb-postiive,ConceptualMatchingOnly
criticize,eat,verb-negative,verb-postiive,ConceptualMatchingOnly
criticize,running,verb-negative,verb-postiive,ConceptualMatchingOnly
exploit,admire,verb-negative,verb-positive,ConceptualMatchingOnly
exploit,cherish,verb-negative,verb-positive,ConceptualMatchingOnly
exploit,enlighten,verb-negative,verb-positive,ConceptualMatchingOnly
exploit,fulfill,verb-negative,verb-positive,ConceptualMatchingOnly
exploit,imagine,verb-negative,verb-positive,ConceptualMatchingOnly
exploit,glide,verb-negative,verb-postiive,ConceptualMatchingOnly
exploit,breathe,verb-negative,verb-postiive,ConceptualMatchingOnly
exploit,glisten,verb-negative,verb-postiive,ConceptualMatchingOnly
exploit,eat,verb-negative,verb-postiive,ConceptualMatchingOnly
exploit,running,verb-negative,verb-postiive,ConceptualMatchingOnly
resent,admire,verb-negative,verb-positive,ConceptualMatchingOnly
resent,cherish,verb-negative,verb-positive,ConceptualMatchingOnly
resent,enlighten,verb-negative,verb-positive,ConceptualMatchingOnly
resent,fulfill,verb-negative,verb-positive,ConceptualMatchingOnly
resent,imagine,verb-negative,verb-positive,ConceptualMatchingOnly
resent,glide,verb-negative,verb-postiive,ConceptualMatchingOnly
resent,breathe,verb-negative,verb-postiive,ConceptualMatchingOnly
resent,glisten,verb-negative,verb-postiive,ConceptualMatchingOnly
resent,eat,verb-negative,verb-postiive,ConceptualMatchingOnly
resent,running,verb-negative,verb-postiive,ConceptualMatchingOnly
obsess,admire,verb-negative,verb-positive,ConceptualMatchingOnly
obsess,cherish,verb-negative,verb-positive,ConceptualMatchingOnly
obsess,enlighten,verb-negative,verb-positive,ConceptualMatchingOnly
obsess,fulfill,verb-negative,verb-positive,ConceptualMatchingOnly
obsess,imagine,verb-negative,verb-positive,ConceptualMatchingOnly
obsess,glide,verb-negative,verb-postiive,ConceptualMatchingOnly
obsess,breathe,verb-negative,verb-postiive,ConceptualMatchingOnly
obsess,glisten,verb-negative,verb-postiive,ConceptualMatchingOnly
obsess,eat,verb-negative,verb-postiive,ConceptualMatchingOnly
obsess,running,verb-negative,verb-postiive,ConceptualMatchingOnly
compassion,beach,noun-positive,noun-postiive,ConceptualMatchingOnly
compassion,chocolate,noun-positive,noun-postiive,ConceptualMatchingOnly
compassion,fireplace,noun-positive,noun-postiive,ConceptualMatchingOnly
compassion,flowers,noun-positive,noun-postiive,ConceptualMatchingOnly
compassion,home,noun-positive,noun-postiive,ConceptualMatchingOnly
freedom,beach,noun-positive,noun-postiive,ConceptualMatchingOnly
freedom,chocolate,noun-positive,noun-postiive,ConceptualMatchingOnly
freedom,fireplace,noun-positive,noun-postiive,ConceptualMatchingOnly
freedom,flowers,noun-positive,noun-postiive,ConceptualMatchingOnly
freedom,home,noun-positive,noun-postiive,ConceptualMatchingOnly
gratitude,beach,noun-positive,noun-postiive,ConceptualMatchingOnly
gratitude,chocolate,noun-positive,noun-postiive,ConceptualMatchingOnly
gratitude,fireplace,noun-positive,noun-postiive,ConceptualMatchingOnly
gratitude,flowers,noun-positive,noun-postiive,ConceptualMatchingOnly
gratitude,home,noun-positive,noun-postiive,ConceptualMatchingOnly
inspiration,beach,noun-positive,noun-postiive,ConceptualMatchingOnly
inspiration,chocolate,noun-positive,noun-postiive,ConceptualMatchingOnly
inspiration,fireplace,noun-positive,noun-postiive,ConceptualMatchingOnly
inspiration,flowers,noun-positive,noun-postiive,ConceptualMatchingOnly
inspiration,home,noun-positive,noun-postiive,ConceptualMatchingOnly
kindness,beach,noun-positive,noun-postiive,ConceptualMatchingOnly
kindness,chocolate,noun-positive,noun-postiive,ConceptualMatchingOnly
kindness,fireplace,noun-positive,noun-postiive,ConceptualMatchingOnly
kindness,flowers,noun-positive,noun-postiive,ConceptualMatchingOnly
kindness,home,noun-positive,noun-postiive,ConceptualMatchingOnly
admire,glide,verb-positive,verb-postiive,ConceptualMatchingOnly
admire,breathe,verb-positive,verb-postiive,ConceptualMatchingOnly
admire,glisten,verb-positive,verb-postiive,ConceptualMatchingOnly
admire,eat,verb-positive,verb-postiive,ConceptualMatchingOnly
admire,running,verb-positive,verb-postiive,ConceptualMatchingOnly
cherish,glide,verb-positive,verb-postiive,ConceptualMatchingOnly
cherish,breathe,verb-positive,verb-postiive,ConceptualMatchingOnly
cherish,glisten,verb-positive,verb-postiive,ConceptualMatchingOnly
cherish,eat,verb-positive,verb-postiive,ConceptualMatchingOnly
cherish,running,verb-positive,verb-postiive,ConceptualMatchingOnly
enlighten,glide,verb-positive,verb-postiive,ConceptualMatchingOnly
enlighten,breathe,verb-positive,verb-postiive,ConceptualMatchingOnly
enlighten,glisten,verb-positive,verb-postiive,ConceptualMatchingOnly
enlighten,eat,verb-positive,verb-postiive,ConceptualMatchingOnly
enlighten,running,verb-positive,verb-postiive,ConceptualMatchingOnly
fulfill,glide,verb-positive,verb-postiive,ConceptualMatchingOnly
fulfill,breathe,verb-positive,verb-postiive,ConceptualMatchingOnly
fulfill,glisten,verb-positive,verb-postiive,ConceptualMatchingOnly
fulfill,eat,verb-positive,verb-postiive,ConceptualMatchingOnly
fulfill,running,verb-positive,verb-postiive,ConceptualMatchingOnly
imagine,glide,verb-positive,verb-postiive,ConceptualMatchingOnly
imagine,breathe,verb-positive,verb-postiive,ConceptualMatchingOnly
imagine,glisten,verb-positive,verb-postiive,ConceptualMatchingOnly
imagine,eat,verb-positive,verb-postiive,ConceptualMatchingOnly
imagine,running,verb-positive,verb-postiive,ConceptualMatchingOnly
